Tissue	Feature	Direction	trait	type	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
DLPFC	Gene	up	Rheumatoid Arthritis	3	0.0106970808864517	0.0286881515859592	0.0111219131388583	2.6818673141280764	1.039714783585923	0.1002731876037949	3.967337152348759e-08	3.3010837130660954e-08	1.2018287014793207
DLPFC	Gene	up	Type_2_Diabetes	3	0.0106970808864517	0.0194184504249822	0.0091275601324369	1.815303691830208	0.853275788911471	0.3317117174542495	1.1033278228863329e-08	1.3394746001610225e-08	0.8237019371279594
DLPFC	Gene	up	Red blood cell count	2	0.0106970808864517	0.016027168454779	0.0032031498482581	1.4982749616372475	0.2994414908384094	0.0936839275655895	6.52664096539141e-11	1.0356590178052456e-08	0.0063019206642187
DLPFC	Gene	up	Schizophrenia_PGC3	1	0.0106970808864517	0.0044126631728898	0.0019170042452158	0.4125109662841404	0.1792081658131417	0.0012356289812332	-4.70546095044966e-08	1.1901199404428357e-08	-3.95377036427
DLPFC	Gene	up	Education Years	1	0.0106970808864517	0.0020782072072043	0.0017990572921039	0.1942779744552956	0.1681820780080767	1.9724388277852206e-06	-1.937183442170885e-08	3.778687198873501e-09	-5.126604400460553
DentateGyrus	Gene		Anorexia	1	0.0222688238981714	0.0129163112131005	0.0077253673851512	0.5800176638049162	0.3469140274527751	0.2207434426574855	-1.6727635168439872e-08	1.4756240546720672e-08	-1.133597349235223
DentateGyrus	Gene		Autism	1	0.0222688238981714	0.0017006504178915	0.0086287826003321	0.0763691170071713	0.3874826367027242	0.0099676735536831	-2.787406893887732e-08	1.2086975772938472e-08	-2.306124332712288
DentateGyrus	Gene		BMI	4	0.0222688238981714	0.0232803855871017	0.0041158684903957	1.0454250163167935	0.1848264869854106	0.805717163146805	-2.601702319279801e-09	6.940013897019694e-09	-0.3748843097269692
DentateGyrus	Gene		Bipolar Disorder	1	0.0222688238981714	0.0144054160533752	0.0059111177021798	0.6468871512589455	0.2654436412632088	0.1823252288472107	-2.4853455789387773e-08	1.4688478344105068e-08	-1.6920374736680752
DentateGyrus	Gene		Granulocyte count	2	0.0222688238981714	0.0279406300634802	0.0041513442547635	1.2546971582892856	0.1864195555969345	0.1698939066927681	2.65304163819712e-09	5.616781162393395e-09	0.4723419982890376
DentateGyrus	Gene		Height	4	0.0222688238981714	0.0330033987973265	0.0068227759711679	1.4820449857720823	0.3063824116786057	0.1194850098879834	2.927162950954007e-08	2.7338357839177264e-08	1.070716452017185
DentateGyrus	Gene		Hemoglobin concentration	2	0.0222688238981714	0.0267835573616669	0.0047580650654323	1.2027378492972958	0.2136648566259938	0.3459237129832102	-7.104073387524595e-10	5.971555575363521e-09	-0.1189652059311552
DentateGyrus	Gene		mdd2019edinburgh	1	0.0222688238981714	0.0233986566197874	0.0047175343117211	1.0507360750968426	0.2118447895269634	0.810870103280204	-3.4440015862628674e-10	2.488038688142625e-09	-0.13842234860238
DentateGyrus	Gene		Depression	1	0.0222688238981714	0.0238550523199168	0.0042963857883322	1.0712309024041262	0.1929327659142781	0.7121940040967645	-2.7524308902725416e-11	2.071836313086513e-09	-0.0132849823747519
DentateGyrus	Gene		STROKE1	1	0.0222688238981714	0.0069257196034702	0.0103920688009275	0.3110051808366444	0.4666644654628977	0.1373144808207655	-5.699522669738047e-09	3.695319920836304e-09	-1.5423624454275024
DentateGyrus	Gene		STROKE5	1	0.0222688238981714	0.0723819885905866	0.085238488810442	3.2503732088217765	3.8277050103863393	0.4778264413685774	-2.277993445931577e-09	3.4719927776376103e-09	-0.656105467904099
DentateGyrus	Gene		Myeloid white cell count	2	0.0222688238981714	0.0271358268840112	0.0039581874790975	1.2185568042611985	0.1777456904413598	0.2170857686764263	1.8770469991312074e-09	5.49824298198509e-09	0.3413903323809666
DentateGyrus	Gene		Neutrophil count	2	0.0222688238981714	0.0289545928529255	0.0041962832345182	1.3002299980154342	0.1884375777412638	0.1099187287973743	4.295327273452796e-09	5.6254937112621006e-09	0.7635467203267255
DentateGyrus	Gene		Crohns Disease	3	0.0222688238981714	0.0175952288417135	0.00711074972017	0.7901283391602177	0.3193141116336144	0.5074659325468909	-2.8306222688902524e-08	2.8030664175530932e-08	-1.0098306094941605
DentateGyrus	Gene		Rheumatoid Arthritis	3	0.0222688238981714	0.0037934055595172	0.0097155671861553	0.1703460217236157	0.4362855995710275	0.0544527277498031	-3.1835534997918114e-08	1.4168518353367406e-08	-2.2469205462370607
DentateGyrus	Gene		Type_2_Diabetes	3	0.0222688238981714	0.0233655391524909	0.0127365002966621	1.0492489077705405	0.5719431055228703	0.9316904401922768	-5.22290889464816e-10	9.27831540845523e-09	-0.0562915644136065
DentateGyrus	Gene		Red blood cell count	2	0.0222688238981714	0.021256191819109	0.0046990914672872	0.9545269169268707	0.211016598306888	0.8288733714889737	-8.51079229369248e-09	7.472888215749756e-09	-1.138889281891739
DentateGyrus	Gene		Schizophrenia_PGC3	1	0.0222688238981714	0.0218423829735582	0.0036229611454289	0.9808503167224648	0.162692073995269	0.906275538512297	-1.0884662478964821e-08	1.1490164673329963e-08	-0.947302566013646
DentateGyrus	Gene		Education Years	1	0.0222688238981714	0.0195533476716186	0.0034150398635508	0.8780592886732634	0.1533551964471396	0.4252654224477453	-4.767564491408278e-09	3.724598258450294e-09	-1.2800211353242523
Hippocampus	Gene		Anorexia	1	0.0177193730279631	0.0223946815925025	0.0072272375785692	1.2638529341394389	0.4078720825597949	0.5181340768965026	1.6883683815613123e-08	1.7454119588439268e-08	0.9673179864538128
Hippocampus	Gene		Autism	1	0.0177193730279631	0.0061752924418507	0.0077492662310582	0.3485051323263759	0.4373329811855651	0.123589133502585	-1.709696621705552e-08	1.3764622480188564e-08	-1.24209481528921
Hippocampus	Gene		BMI	4	0.0177193730279631	0.0191634925190313	0.0033347165486938	1.081499468902717	0.188196080269391	0.6644495181360491	1.0049655167904803e-09	6.8819482404193965e-09	0.1460292175532602
Hippocampus	Gene		Bipolar Disorder	1	0.0177193730279631	0.0053998141566493	0.0047443123861058	0.3047407009338232	0.2677471927826541	0.0090421381471541	-4.197805484045394e-08	1.4753935863868994e-08	-2.845210608733515
Hippocampus	Gene		Granulocyte count	2	0.0177193730279631	0.0256335840907037	0.0058014671768755	1.446641709627705	0.3274081519543693	0.172516103280535	3.677834006261097e-09	9.982831118157595e-09	0.3684159295824958
Hippocampus	Gene		Height	4	0.0177193730279631	0.022540195367701	0.0038880477072996	1.272065063031859	0.2194235485174255	0.2171505480752515	3.916742377324954e-09	2.0164322818726232e-08	0.1942412057442141
Hippocampus	Gene		Hemoglobin concentration	2	0.0177193730279631	0.0310788952241962	0.0057161790689757	1.7539500508934622	0.3225948830105317	0.0199538317967707	1.2327197992574291e-08	8.919630726600166e-09	1.3820300829060177
Hippocampus	Gene		mdd2019edinburgh	1	0.0177193730279631	0.0153813564621761	0.0031022088266317	0.8680530873131157	0.1750744127196876	0.4524857064764346	-9.82327419370861e-10	2.0176856694109294e-09	-0.4868585004410796
Hippocampus	Gene		Depression	1	0.0177193730279631	0.014531523926975	0.0034003756484227	0.8200924436797307	0.1919015781798015	0.3503833516339032	-1.341261857653305e-09	2.0161005944920358e-09	-0.665275265191438
Hippocampus	Gene		STROKE1	1	0.0177193730279631	0.0122731723590059	0.0102310847107749	0.6926414574396899	0.5773954131802022	0.5954004434756944	-2.8066224052926973e-09	4.680657831376004e-09	-0.5996213580234333
Hippocampus	Gene		STROKE5	1	0.0177193730279631	0.1221819497639153	0.1233716265954931	6.895387865648427	6.962527759915584	0.1371265045092926	-6.651216824994987e-09	4.346205772156193e-09	-1.5303501890328717
Hippocampus	Gene		Myeloid white cell count	2	0.0177193730279631	0.0242902548440833	0.0054826255634713	1.370830379029246	0.3094141962483173	0.2298578764299972	1.6991797725081515e-09	9.58137828737738e-09	0.1773418939889547
Hippocampus	Gene		Neutrophil count	2	0.0177193730279631	0.0257888791832752	0.0055992691535521	1.4554058511312706	0.3159970245400845	0.1503290355919518	4.320672123551769e-09	9.590375446881352e-09	0.4505216868185059
Hippocampus	Gene		Crohns Disease	3	0.0177193730279631	0.0259172079200937	0.0094163526690796	1.462648135416159	0.531415680127034	0.3831606091630705	8.556239035722125e-09	4.7080616128170637e-08	0.1817359189274184
Hippocampus	Gene		Rheumatoid Arthritis	3	0.0177193730279631	0.0343805675745006	0.0100015239448044	1.940281268431125	0.5644400582921828	0.0890321697483204	2.0241072491584447e-08	1.8090106462775272e-08	1.1189028949738524
Hippocampus	Gene		Type_2_Diabetes	3	0.0177193730279631	0.0291325855267443	0.0111929528315106	1.64410927411313	0.631678830500771	0.3034564008796592	9.954847620907372e-09	9.944486990411992e-09	1.0010418466538664
Hippocampus	Gene		Red blood cell count	2	0.0177193730279631	0.0349839085454804	0.0078672054188545	1.9743310607137077	0.4439889270596176	0.0285734174919663	2.2944846121622296e-08	1.5374191891318335e-08	1.4924261570183106
Hippocampus	Gene		Schizophrenia_PGC3	1	0.0177193730279631	0.0164655289346937	0.0034306756423818	0.9292388003068338	0.1936115706220424	0.7148329249364844	-9.080311506074349e-09	1.2761065901084074e-08	-0.7115637186156183
Hippocampus	Gene		Education Years	1	0.0177193730279631	0.0101031473316862	0.0027883272575766	0.5701752153274448	0.1573603791272042	0.0066223875145119	-9.919256154235376e-09	3.731418476442672e-09	-2.658307079963823
Hippocampus	Gene	up	Anorexia	1	0.0104722923847526	0.006637384556365	0.0044570703569994	0.6338043584448491	0.4256059889512606	0.3898516834545023	-9.192193651311373e-09	1.7974543069570383e-08	-0.5114006857216359
Hippocampus	Gene	up	Autism	1	0.0104722923847526	0.0046811810722296	0.006452324653179	0.447006338272723	0.6161329741493302	0.3578435730381685	-1.3178250161950586e-08	1.942998645765127e-08	-0.6782428897041853
Hippocampus	Gene	up	BMI	4	0.0104722923847526	0.0084917196439348	0.001174131502559	0.8108749576452382	0.1121179068938688	0.0954084430437976	-7.697757378796174e-09	4.050699603552911e-09	-1.900352564293929
Hippocampus	Gene	up	Bipolar Disorder	1	0.0104722923847526	0.0066318673099955	0.0036117043169755	0.6332775161674603	0.3448819211955954	0.2867358279925012	-2.1508742974593632e-08	1.8822869537759183e-08	-1.1426920285159772
Hippocampus	Gene	up	Granulocyte count	2	0.0104722923847526	0.0136970126280889	0.003308540344029	1.3079287824346242	0.3159327702544063	0.3321700925060724	-1.976038537229697e-09	9.641752825762309e-09	-0.2049459857495844
Hippocampus	Gene	up	Height	4	0.0104722923847526	0.009724776093182	0.0019569164212812	0.9286196122007616	0.1868660985946549	0.701756915263644	-2.3992679896846775e-08	1.6581554382823806e-08	-1.4469499868902442
Hippocampus	Gene	up	Hemoglobin concentration	2	0.0104722923847526	0.0151618870056442	0.0029464256346228	1.4478097486773258	0.2813544089842987	0.1111718603705097	4.18061876595997e-09	7.481513155279017e-09	0.558793211906617
Hippocampus	Gene	up	mdd2019edinburgh	1	0.0104722923847526	0.0060305486418963	0.0018997907313579	0.5758575506043545	0.1814111620989501	0.0212870859008441	-4.458493778896268e-09	2.0809759196425223e-09	-2.142501379671017
Hippocampus	Gene	up	Depression	1	0.0104722923847526	0.006819784598525	0.0022510471789143	0.6512217524077594	0.21495266711535	0.1080547421042654	-3.063104992579121e-09	2.224104598220719e-09	-1.3772306370076306
Hippocampus	Gene	up	STROKE1	1	0.0104722923847526	0.0047430672597715	0.0050141022394403	0.4529158550497813	0.4787970059679337	0.2444384664559468	-5.1781921800216685e-09	3.690566164658877e-09	-1.403088834880784
Hippocampus	Gene	up	STROKE5	1	0.0104722923847526	0.1562158103425796	0.1401111909632863	14.917059665945212	13.379228330874668	5.3528024911474345e-05	-1.520087258665054e-08	3.577543645124838e-09	-4.2489691516034895
Hippocampus	Gene	up	Myeloid white cell count	2	0.0104722923847526	0.0127783546452128	0.0031674634536683	1.220206061455818	0.3024613272142832	0.4672157866177101	-4.373154316352341e-09	9.39568004436435e-09	-0.4654430861527064
Hippocampus	Gene	up	Neutrophil count	2	0.0104722923847526	0.0136951594989016	0.0033377836104059	1.307751826986926	0.3187252119951894	0.3371977337900433	-1.531930930883452e-09	9.677713235216551e-09	-0.1582947224876283
Hippocampus	Gene	up	Crohns Disease	3	0.0104722923847526	0.0225206066399098	0.0062579473739944	2.1504944488275672	0.5975718729077678	0.0561940188509276	5.541982050392735e-08	5.242153048504319e-08	1.057195774162672
Hippocampus	Gene	up	Rheumatoid Arthritis	3	0.0104722923847526	0.0171435289917943	0.0063508675019083	1.6370368933505626	0.606444823022224	0.288906386743116	6.250593258864133e-09	1.8963135510473706e-08	0.3296181296290273
Hippocampus	Gene	up	Type_2_Diabetes	3	0.0104722923847526	0.0196604069166844	0.0083995912227346	1.8773737587110644	0.802077607665359	0.2680823834630068	1.4631367894012533e-08	1.2616754540549882e-08	1.1596776212922064
Hippocampus	Gene	up	Red blood cell count	2	0.0104722923847526	0.016956651388176	0.0042745195988791	1.6191919367018737	0.4081742031097871	0.1283307753863215	1.0683938661909747e-08	1.3711305038493193e-08	0.779206547583589
Hippocampus	Gene	up	Schizophrenia_PGC3	1	0.0104722923847526	0.0097258871499308	0.0028809584359156	0.9287257070946044	0.2751029411774453	0.7953909224104275	-7.680204442416838e-09	1.7883309463003497e-08	-0.4294621450411869
Hippocampus	Gene	up	Education Years	1	0.0104722923847526	0.0060938858613322	0.0020194419167027	0.5819056265278366	0.192836662929981	0.0308357071342087	-9.28742261235016e-09	4.488262343051965e-09	-2.069269107392421
Hippocampus	Transcript	down	ADHD	1	0.0226611972604656	0.0429715407642463	0.0083154321000208	1.8962608316910887	0.36694584158304	0.0152445904254967	3.9399583299754714e-08	1.8492136046861672e-08	2.130612883222935
Hippocampus	Transcript	down	Drinks Per Week	1	0.0226611972604656	0.0220791905655898	0.0043567338413835	0.9743170368190932	0.1922552366191259	0.8938356559060419	-3.150261818489038e-09	1.6864178039503623e-09	-1.8680197819957087
Hippocampus	Transcript	down	Anorexia	1	0.0226611972604656	0.0354645072276346	0.0076296826298516	1.5649882404715414	0.3366848865996276	0.0853337252133137	7.884738665845079e-09	1.4388601658400592e-08	0.54798505463119
Hippocampus	Transcript	down	Autism	1	0.0226611972604656	0.0420917159417953	0.0109569954727712	1.8574356622907957	0.4835135296177247	0.0664387227964444	2.1067634286335136e-08	1.544362507540758e-08	1.364163801145576
Hippocampus	Transcript	down	BMI	4	0.0226611972604656	0.0325820883533358	0.0040112779122582	1.4377920097883807	0.1770108554350873	0.0135724273325986	3.22026806752079e-09	6.617921245421267e-09	0.4865981247130725
Hippocampus	Transcript	down	Bipolar Disorder	1	0.0226611972604656	0.0422298411586132	0.0066881406500095	1.8635308926191103	0.295136244265329	0.0028633232646642	2.0264589281482814e-08	1.6020838055799235e-08	1.264889465264111
Hippocampus	Transcript	down	Alcohol Use Disorder	1	0.0226611972604656	0.0212198243882077	0.0080965638851963	0.9363946725457232	0.3572875604115376	0.8585181014947869	-5.511479465042156e-09	5.983560907823727e-09	-0.9211035953249332
Hippocampus	Transcript	down	Granulocyte count	2	0.0226611972604656	0.0349926921564719	0.0055514130983908	1.544167845779254	0.2449743954206564	0.0254961888760995	2.880477185104648e-09	7.735946705648901e-09	0.3723496676885431
Hippocampus	Transcript	down	Height	4	0.0226611972604656	0.0337881781278162	0.0044705514856142	1.491014695272195	0.1972778152111819	0.0139765120642246	-6.1707140563029245e-09	1.8567958072887405e-08	-0.332331322166937
Hippocampus	Transcript	down	Hemoglobin concentration	2	0.0226611972604656	0.0475751980354769	0.0103406952244666	2.099412378289294	0.4563172503911264	0.0164652859523577	1.7181946150437952e-08	1.2455674655059312e-08	1.3794472500499115
Hippocampus	Transcript	down	Lymphocyte count	2	0.0226611972604656	0.0301942078656906	0.0060190390085618	1.3324189149691124	0.2656099295804873	0.2041700123498435	-2.963650652450757e-09	9.433426490443986e-09	-0.3141648112118031
Hippocampus	Transcript	down	mdd2019edinburgh	1	0.0226611972604656	0.0364077271495954	0.005313329456404	1.6066109275308151	0.2344681702088862	0.011808198461692	3.4088237199823722e-09	2.822371041712931e-09	1.2077872361932669
Hippocampus	Transcript	down	Depression	1	0.0226611972604656	0.036724499231767	0.0050794288108551	1.6205895394519163	0.2241465334983286	0.0069980099433151	2.8231767169788742e-09	2.41888308765349e-09	1.1671406242777862
Hippocampus	Transcript	down	STROKE1	1	0.0226611972604656	0.0257329022890001	0.0107884421202844	1.1355491059553762	0.4760755575393106	0.7763174694409023	-1.583120478639088e-09	3.952914436744129e-09	-0.4004944969016447
Hippocampus	Transcript	down	STROKE3	1	0.0226611972604656	0.0839133777936936	0.0306214210341358	3.702954298010001	1.3512711037363212	0.0073986719528652	-1.0179339290376354e-08	3.111015492604304e-09	-3.272031050496309
Hippocampus	Transcript	down	STROKE5	1	0.0226611972604656	0.0154167089856351	0.0647554236411141	0.680313083569108	2.857546443677336	0.9116692668258448	-3.351303793396676e-10	3.165048350410283e-09	-0.1058847582205892
Hippocampus	Transcript	down	Monocyte count	2	0.0226611972604656	0.0268490551257779	0.0073813863088268	1.1848030277119732	0.3257279932735213	0.5687220467823338	-5.340887489755555e-09	1.1819054668978612e-08	-0.4518878742285323
Hippocampus	Transcript	down	Myeloid white cell count	2	0.0226611972604656	0.0351679697141463	0.0057285403953606	1.5519025455684927	0.2527907210513804	0.028792708888311	3.114701710837874e-09	8.030086000663143e-09	0.3878789978812998
Hippocampus	Transcript	down	Neutrophil count	2	0.0226611972604656	0.035374514312771	0.0057075492595449	1.5610170065676487	0.2518644180156487	0.0249445736445246	3.508335621635487e-09	7.934244719469263e-09	0.4421763817073399
Hippocampus	Transcript	down	Rheumatoid Arthritis	3	0.0226611972604656	0.0524313830538163	0.0127237318727443	2.3137075438325296	0.5614765948373787	0.0107746179270719	4.120295427640261e-08	1.6984729310502048e-08	2.425882304225236
Hippocampus	Transcript	down	Ulcerative Colitis	3	0.0226611972604656	0.0253920340806863	0.0115287521964913	1.1205071730691347	0.5087441790467193	0.8116734500184927	2.3495953387378003e-10	2.4638677857604044e-08	0.0095362070656427
Hippocampus	Transcript	down	Platelet count	2	0.0226611972604656	0.036705065010249	0.0062187426118649	1.6197319403897554	0.2744225091193268	0.0259864957176947	7.45075362000862e-10	1.2264053367752945e-08	0.0607527821070935
Hippocampus	Transcript	down	Red blood cell count	2	0.0226611972604656	0.0464399548179957	0.0104647067896895	2.0493160305794667	0.4617896693369359	0.0220360638264513	1.9687600786451168e-08	1.5656014156232017e-08	1.2575104103757049
Hippocampus	Transcript	down	Schizophrenia	1	0.0226611972604656	0.0509219714481691	0.0059579907263027	2.247099783073106	0.2629159729656887	1.959203568395362e-06	6.047269757005856e-08	1.97269411750449e-08	3.0654878033781587
Hippocampus	Transcript	down	Schizophrenia_PGC3	1	0.0226611972604656	0.0556564943962832	0.0059705506199887	2.456026208879118	0.2634702196606724	5.6967902306858126e-08	6.681982719004523e-08	1.7232437823845168e-08	3.877560904214268
Hippocampus	Transcript	down	Cigarettes Per Day	1	0.0226611972604656	0.0328131733328502	0.0060591269652653	1.4479893959572725	0.2673789427638053	0.0820595727778323	3.4941720850933663e-10	3.17926012743429e-09	0.1099051963361429
Hippocampus	Transcript	down	Education Years	1	0.0226611972604656	0.0437432180800909	0.0045542907595511	1.9303136360056616	0.2009730866028205	7.033848657927438e-06	1.3637513104481792e-08	4.8427365758774284e-09	2.816075764354556
Hippocampus	Transcript	down	Neuroticism	1	0.0226611972604656	0.0406086762582402	0.0052589160455964	1.7919916494917751	0.2320669991594433	0.0007270017874982	8.764488591735913e-09	4.616442700955152e-09	1.898537284979736
Hippocampus	Transcript	down	White blood cell count	2	0.0226611972604656	0.0323213662289894	0.0055545301522342	1.4262867869464595	0.2451119456924965	0.083521314481111	-5.346687114504603e-10	8.711141370872496e-09	-0.0613775725461459
Caudate	Transcript		ADHD	1	0.0318676284259487	0.0371901858196914	0.0080849045791066	1.167020818825938	0.2537027378078576	0.511238484746153	3.431030392584766e-09	1.3525827358463992e-08	0.2536651031877726
Caudate	Transcript		Drinks Per Week	1	0.0318676284259487	0.0478483632836794	0.0062156108121101	1.5014723607332554	0.1950446619067836	0.0099788683960134	1.840738227642076e-09	1.6203659081459481e-09	1.1360015774142536
Caudate	Transcript		Anorexia	1	0.0318676284259487	0.0453344989592324	0.0075490221766724	1.422587785739278	0.2368868519417503	0.072902167360366	5.890209891021638e-09	1.0376848355455292e-08	0.567629947866112
Caudate	Transcript		Autism	1	0.0318676284259487	0.0591317070945254	0.0139036511877416	1.8555415013680956	0.4362938779724321	0.0354725577876015	2.4314836252556032e-08	1.3749066463902388e-08	1.7684717952592377
Caudate	Transcript		BMI	4	0.0318676284259487	0.0476560295703524	0.0041214567805733	1.4954369661078326	0.1293305145110004	0.0001337527730391	7.997039340335403e-09	4.682554543513457e-09	1.707836879639418
Caudate	Transcript		Bipolar Disorder	1	0.0318676284259487	0.0710049725910956	0.0099065031284854	2.228122270098982	0.3108641470294951	7.43239967374966e-05	4.6215286899896875e-08	1.73371491600485e-08	2.6656797189237302
Caudate	Transcript		Alcohol Use Disorder	1	0.0318676284259487	0.0342511672619682	0.008296981181655	1.0747949864408066	0.2603576604683597	0.7742210310417625	-2.077524354071791e-09	4.1861456608299634e-09	-0.4962857297373385
Caudate	Transcript		Granulocyte count	2	0.0318676284259487	0.0520839396222801	0.0071223032825621	1.6343839248442484	0.2234964957970535	0.004915662985762	1.014692459203617e-08	7.024002585234495e-09	1.444607183568885
Caudate	Transcript		Height	4	0.0318676284259487	0.0357610365513361	0.0038588475381606	1.1221743919361484	0.1210898874112171	0.3116298059236819	-3.3080074464682724e-08	1.2361800337455272e-08	-2.6759916485993327
Caudate	Transcript		Hemoglobin concentration	2	0.0318676284259487	0.04585639930562	0.0071277332307896	1.4389649173981434	0.2236668865194194	0.0480205142459634	2.228925108562599e-09	6.431387454824274e-09	0.3465698691330828
Caudate	Transcript		Lymphocyte count	2	0.0318676284259487	0.037547141601548	0.00603277625265	1.1782220220370947	0.1893073488875545	0.3472698212838755	-5.141359498226733e-09	6.854885758256335e-09	-0.7500284730543098
Caudate	Transcript		mdd2019edinburgh	1	0.0318676284259487	0.0472620365699727	0.0057889069245484	1.4830735421619532	0.1816547766646712	0.009401225673963	2.5730284831045883e-09	2.2115036734302238e-09	1.163474659354108
Caudate	Transcript		Depression	1	0.0318676284259487	0.0464801666872809	0.0051006712423465	1.4585386168690777	0.1600580744249315	0.0048393363419275	1.6100838114486e-09	1.7408256514973583e-09	0.9248966489341984
Caudate	Transcript		STROKE1	1	0.0318676284259487	0.0170976254401645	0.0099553913281196	0.5365201706143455	0.3123982492532546	0.1382577312051884	-6.153088693772519e-09	2.579421427853927e-09	-2.38545304281351
Caudate	Transcript		STROKE3	1	0.0318676284259487	0.0546829319414461	0.0294198408056259	1.7159397998038588	0.9231888991673574	0.4125819623180073	-3.5190572643782432e-09	2.743187304850809e-09	-1.2828352107621137
Caudate	Transcript		STROKE5	1	0.0318676284259487	0.1298674030668787	0.1219430065021889	4.075213923391056	3.826547895948699	0.164702192738191	-3.877087643057417e-09	2.4958236837741084e-09	-1.55343010336155
Caudate	Transcript		Monocyte count	2	0.0318676284259487	0.0378698122727693	0.0070463913576446	1.1883473651253345	0.2211143943145468	0.3901610359289527	-5.194155686153704e-10	7.626804141374621e-09	-0.0681039605825977
Caudate	Transcript		Myeloid white cell count	2	0.0318676284259487	0.0520522812476412	0.0066335003842994	1.633390491187506	0.2081579556418469	0.0025588713532124	1.0110955005708952e-08	6.657569609264259e-09	1.518715627342323
Caudate	Transcript		Neutrophil count	2	0.0318676284259487	0.0507196165167374	0.0072212475875606	1.5915717303719468	0.2266013488998964	0.0095584412327177	8.829318757650766e-09	7.040874960185138e-09	1.2540087428876312
Caudate	Transcript		Rheumatoid Arthritis	3	0.0318676284259487	0.0466326233915163	0.0133601304167233	1.463322678682453	0.4192383015814469	0.2562879869845714	1.1394838172869824e-08	1.401753354704522e-08	0.8128989407891777
Caudate	Transcript		Ulcerative Colitis	3	0.0318676284259487	0.0168529962212586	0.0119024224013214	0.5288437531653863	0.3734957067476578	0.2019907698949452	-2.5610317202281123e-08	1.8134594620453304e-08	-1.4122354394068584
Caudate	Transcript		Platelet count	2	0.0318676284259487	0.0451842353583219	0.0072136834691695	1.417872543082937	0.2263639883316738	0.0689545144869273	-4.1997219449409086e-10	1.0139220260699102e-08	-0.041420561314952
Caudate	Transcript		Red blood cell count	2	0.0318676284259487	0.0482686108372092	0.0080573171316227	1.5146596474655083	0.2528370490557722	0.0425904774438748	5.876789146767398e-09	9.08317456710304e-09	0.6469972698809116
Caudate	Transcript		Schizophrenia	1	0.0318676284259487	0.0548859017190148	0.0060676712183765	1.7223089520625638	0.1904023461449625	0.0001678698223036	2.3807391341198214e-08	1.4566965930663391e-08	1.634341114993876
Caudate	Transcript		Schizophrenia_PGC3	1	0.0318676284259487	0.0525293846030382	0.0057558492120053	1.6483619019564488	0.1806174320558653	0.0003938357807364	1.5737261582032216e-08	1.2231599713357005e-08	1.2866069811659222
Caudate	Transcript		Cigarettes Per Day	1	0.0318676284259487	0.0473367522916548	0.0058887775753171	1.485418107018912	0.1847886983181373	0.0066972677460976	1.7555837475531404e-09	2.3090187801097635e-09	0.7603159240955527
Caudate	Transcript		Education Years	1	0.0318676284259487	0.0558885540736425	0.0047704480891352	1.753771988509018	0.1496957359164783	6.87762871581961e-07	1.0671005521102104e-08	3.691340908738791e-09	2.890820919801752
Caudate	Transcript		Neuroticism	1	0.0318676284259487	0.0481033444985876	0.0059578588424357	1.5094736218092313	0.1869564550835684	0.0067212458635487	4.180949252660858e-09	3.7211266326558148e-09	1.1235708067470045
Caudate	Transcript		White blood cell count	2	0.0318676284259487	0.0487811543753477	0.0056243918627724	1.5307431642960598	0.1764923259301178	0.0029733823667734	7.558627093376069e-09	6.301880302308148e-09	1.199424097377353
DLPFC	Transcript	down	ADHD	1	0.0235563252045449	0.0340604079683741	0.0088166146106518	1.4459134721829414	0.3742780138283521	0.2369128919580972	1.3444104616306494e-08	1.9263303262027097e-08	0.6979127324859318
DLPFC	Transcript	down	Drinks Per Week	1	0.0235563252045449	0.0220845098389475	0.0041987982694754	0.93751931369527	0.1782450459915266	0.7268482581955884	-3.417150268986102e-09	1.5285076852883831e-09	-2.235612095297636
DLPFC	Transcript	down	Anorexia	1	0.0235563252045449	0.0283969384959503	0.0092465855122586	1.205491019901161	0.3925308991096227	0.5999016435542239	-8.287154385453011e-09	1.6629253432196636e-08	-0.4983479516529516
DLPFC	Transcript	down	Autism	1	0.0235563252045449	0.0380605349033186	0.0108178621156534	1.615724633313148	0.4592338584953069	0.1557399173932047	1.2922488121844722e-08	1.4871540177427761e-08	0.8689408069151212
DLPFC	Transcript	down	BMI	4	0.0235563252045449	0.0344539751194138	0.0033198493574532	1.4626209657169402	0.1409323962301513	0.0010445000712515	5.5379886414187764e-09	5.029985300830995e-09	1.1009949950557218
DLPFC	Transcript	down	Bipolar Disorder	1	0.0235563252045449	0.0301271548260444	0.0064625132768941	1.2789412000574558	0.2743430149133495	0.3112378260373605	-9.669557753250522e-09	1.539548114997883e-08	-0.6280776585708605
DLPFC	Transcript	down	Alcohol Use Disorder	1	0.0235563252045449	0.0302222183913199	0.0097254941249165	1.282976785593405	0.4128612608489583	0.4938043944592397	3.600773551278409e-10	6.5546461337437796e-09	0.0549346750046714
DLPFC	Transcript	down	Granulocyte count	2	0.0235563252045449	0.0355242014732796	0.0062277997593074	1.5080536189246352	0.2643790873674077	0.0550674531543206	7.012598821343317e-09	8.085906223128263e-09	0.8672619528142751
