"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"R11229",-0.0361207445086732,-0.0226346284241618,-0.0381300546755282,0.0945328329527759,0.0691751563628336,0.0263127511803691,0.0105185575921569,0.0492511933309132,-0.104268031499649,0.107741428232385,-0.0239655347752177,-0.0453098400792323,0.154967621175812,0.0192652190205566,-0.0750448016387544,0.00571664666302556,-0.0788907085588411,-0.0118917966512529,0.102338220728083,0.053970970736432,0.0977214153714276,0.109197554329236,0.0895250888756344,0.0864554668934356,0.0774223100743163,0.0900556346424039,-0.0497585154487882,-0.0506912676037263,0.0324493209142364,0.0355380088420462,0.0662304107484502,-0.0104774900476343,0.0968114261161221,0.0049598649172865,0.0610681786439906,-0.0599966148764977,0.124271503932194,0.038299405485723
"R11230",0.135136911172957,0.0148857575503976,0.00400876856013357,-0.0183682411023617,-0.058673901084919,-0.00775027325690437,-0.0246742475521406,0.0967708644727094,-0.0458348600568585,0.000447247790255231,0.147326716374667,-0.0249662200239927,0.0173332089128087,-0.00302323839658219,0.0546593799293175,-0.00767162732869234,0.0173115058312159,0.0157091890946181,0.020317466901859,0.0556879435611399,-0.0424820365643282,-0.00950891388493045,-0.0259145670596433,0.000573547421314686,0.0609432904692176,0.00346400416040735,0.0322678939609529,0.0166849959551289,0.0930395276178811,0.0307438259465099,-0.0492091378944107,0.0178964364591638,-0.0190360724124117,0.0695341038010548,0.045912683792137,0.0287277541385762,-0.00626883353401522,0.0847098973963261
"R11233",-0.0614660220560166,0.0280405565708499,0.180466356182884,-0.0224840960411961,0.00450877508297818,0.0427527442706272,-0.0480401427816162,-0.0867596962087632,0.111912109569571,-0.00528160239986224,-0.0792800401289312,-0.0167013852440317,0.0740460273331425,-0.106922156057751,-0.0167170888946337,0.00319226460394517,-0.0682269433290976,0.0291140492157846,0.0918015061187822,-0.00182060369069845,0.0181101877035257,0.0699037397832403,0.00177000208114273,0.0174385040339609,0.0636767093181212,0.022757669634849,0.0217917528231427,-0.0473144542429571,0.0279480509659052,-0.0282833636279746,-0.0538673516943396,-0.0241054074559873,-0.0370623945404127,-0.0610401652488667,-0.00130813871700574,-0.0372394692600159,0.00591061581484214,-0.144109746661482
"R11236",0.0551508319066613,0.075613749910593,-0.108148766973001,-0.0375588330955239,0.115396348813713,0.0144760018434744,-0.0376666423271323,0.0310497738946718,-0.0144808773703647,0.0107182333558441,0.0512220205096772,0.0633943711961991,0.0368864397841854,0.0201742256870057,0.0274897904157996,0.0999057655281778,0.0619729685325449,-0.000597807047833119,0.0323629305770775,0.104153351910995,-0.00259589741900016,0.0157070861245839,-0.0187808828809586,0.066430668980894,0.147461166101006,0.0247841139668435,0.0462386243739537,-0.0399468611943489,0.0665076776470154,-0.00753616456010294,0.132826823348223,-0.0689662988202162,-0.048011201261306,0.111314622716436,0.0306147572117138,0.058773519126895,-0.0136196862480332,0.0682421239119852
"R11239",0.122106830493372,0.0411291924928606,0.0179099738221825,0.0161964787969763,0.0338412114270339,-0.0755132438670677,-0.0461785043345958,0.0430636140100401,0.0670972546561544,-0.0445162133686072,-0.00845850356457499,0.0387562705385857,0.0315929488477114,-0.0749320666001847,-0.0434506931316438,-0.0383353571230334,-0.00139626234709719,0.065161833991903,-0.0131340374173556,-0.0898585819988904,0.0130389072744941,-0.10606453798043,0.0134140593545965,-0.0326641350635681,-0.0150374200806333,-0.0368613377844542,0.000122945032062988,0.0166656719686271,-0.0326810333547026,-0.0477423909519791,0.116679518810039,-0.0117802251752501,0.033436503019972,-0.0963588867432313,-0.023796945053477,-0.102177778447208,-0.00273138138424827,-0.141023078042299
"R11241",-0.0470866293970765,-0.0629250321113987,0.0640232880462736,0.0449970142875221,-0.00710528352001677,-0.0202818001382871,-0.0296766368820751,-0.030236253380739,-0.000791421961350083,0.0288772574056305,0.0292998630710081,0.0580077040718184,0.0224364471048394,0.0185871407693598,-0.022197126473211,0.0221996129212227,0.0218961638489304,0.00997180168833465,0.0259710431982449,0.0307370969992984,0.0562512331243133,0.0337712996484867,-0.0285797686905299,0.0532631554902434,-0.00854351381151816,-0.00971023634128175,0.00596403359207107,-0.0158947093782529,-0.010497202374938,-0.0771970861967623,-0.0465088955875881,0.120258145397291,0.0366082491574917,0.0343982842458539,0.025365232978013,0.0556784131417029,0.0506478749702361,0.0181076650657288
"R11242",-0.122509201456481,0.028837131769171,0.00827533101280538,0.0806643950686975,0.0610383443384144,0.119913127172349,0.0866759764937994,0.0241104688741598,0.11448066811701,0.134501279198562,0.0713760113860306,0.0315007416893103,0.0206963525954841,0.113303801064218,0.0157233283470677,0.0172516976375676,0.041094528259443,0.122426261867058,0.0649516150592247,0.0143112513170421,-0.00118822152316733,0.126251153916422,0.0415981684976579,0.0375827400062462,0.0314618103007307,0.100079796012814,0.0226680781921761,-0.0313592316003658,0.0537008724233084,0.145084591921285,0.11466898790252,-0.0980170719881342,0.0138364469981962,0.116703785495051,-0.000346485610380961,0.025680712688623,0.0340897764746171,-0.0706681693508888
"R11243",-0.0875721631982034,-0.00197125306452992,0.063987413439979,0.0523980575101936,0.0617163137237261,-9.55148752645342e-05,-0.0109933430197832,0.176401040596521,-0.062922137519834,0.0184004553894971,0.13411940243574,-0.0238602178106019,0.00144897599374188,-0.0296283000298486,0.00543062173516928,0.0193219684187722,-0.0105038844818444,0.0542543990582394,0.0194524813976484,0.000315167501953314,0.0523366651371087,0.0343102837012933,0.0773606988751318,0.0587533774169675,0.0629495920510466,0.0080144298300869,-0.0266631021040159,0.0495411159506381,0.0364115790648865,0.0187771438902319,0.0908785898927901,0.0208143486090948,0.0567902008207832,-0.00551355438744331,0.0286202553954003,-0.0378362264130383,0.0354760772980567,0.0324755935245826
"R11245",-0.0150911687603857,-0.00705887345046025,0.0249573204601821,0.0336525374542115,-0.0634945431851409,0.0630499060916433,0.105483883080967,0.192129436355546,0.0291238519617778,0.039354512673701,-0.0064386934417866,0.00894448055497614,-0.0733431990126378,0.0916493103476273,0.0286261246816149,-0.0450131929122295,0.0490618509915703,0.187893081583595,-0.0310065568919773,-0.0665546482941968,0.0351299741105761,0.0300786737890722,0.01879460591163,-0.00420169536498899,-0.00411367711284643,0.0498547256336813,0.0406892469148664,0.0500634231165387,0.000210051469199259,0.151452596952645,-0.0681362267276908,0.311424400123856,0.0529806364007471,-0.0166831407710769,0.00695226074642105,-0.0669350913736137,0.0298853789555395,0.0709875132880156
"R11248",-0.065023714548328,-0.0515988542897255,-0.0419141545036239,0.015750465884448,-0.0886902335447999,-0.00246294738374844,0.0338897617260095,-0.0549603385296924,-0.00230422912421946,0.00912058066456552,-0.036467055553121,0.0967591316042891,-0.0124455653448376,0.0134956015137775,0.0469411969134478,-0.135376237289613,0.102635925808225,-0.0432791678977305,-0.0571468688252068,-0.100260884447554,-0.0253545459826476,-0.0732051943688559,0.0251887827215858,-0.0727011518434962,-0.0940967872456999,-0.0556132510816091,0.136344675400687,-0.0107845353766704,-0.102248551257594,-0.015938073331875,-0.0369270633571537,0.077685352486921,-0.0585553337687121,-0.125352938853038,-0.0593409979165394,-0.0825954163618315,-0.017211605433375,0.015901998130839
"R11261",-0.0235455543305415,-0.0216436055108963,0.0049305075736502,-0.0487076548192085,-0.0523805015278311,-0.00109711077433207,-0.0526098863322268,-0.0225436999879451,-0.00101357242378885,0.0234077650753055,0.0344589824771242,-0.104086124804956,0.0322834760372955,0.0248510725040319,-0.0851962336365812,0.0119877960964772,-0.102029137347234,-0.00571890971390417,0.0755832062149351,0.065280801674685,-0.0449536742447142,0.0458476209199096,-0.00568873474435458,0.0329259525894334,-0.0673678220903796,0.0949554355463458,-0.0735886120844256,-0.0997325688841628,0.133493617683738,0.0206924522748279,-0.050225703221814,0.0194685073583519,0.0235619136938271,0.0764356657612383,0.122809869590202,0.0207953125576616,0.0610437590010875,0.0105183191054744
"R12176",0.0555000791272029,0.0106624499833574,-0.061875016329046,0.0703493289445399,0.122033861112959,-0.0278257610200462,0.0243084748621528,-0.00458215860737342,0.095705226766048,-0.038706538344065,-0.117872166497015,0.0600999826217046,-0.0320776438251185,-0.00735833137026225,0.0854285914866349,0.0257632549259567,0.0771065585708411,0.0830566646803077,-0.0695681937530147,-0.00861279409505257,0.0729714657495881,-0.0703577420153425,0.0981222548496496,0.0109261116704835,0.104525824968084,-0.0761919722564544,0.0257697806111515,0.144149509308613,-0.0626559897709332,-0.0211316432043973,0.144730490947151,-0.00711033115497063,0.0541508959122787,-0.171147531109467,-0.0945177869371013,-0.0538075360842191,-0.0295991934973824,-0.00675326424598731
"R12177",0.0347397320477187,0.0756320214245399,-0.150780112785839,-0.0775830754802827,0.0610949476554113,-0.115471594423175,-0.0597811208480317,0.0346362083812458,-0.081023836769438,-0.0794966821217644,-0.0573414085038084,-0.0113063744808142,0.0180265520808809,0.0588668595694422,-0.00697296757597353,0.08667949368916,-0.0169108204282219,-0.0806272332446277,-0.0829939954094825,0.0723745830390417,-0.0888429466366956,-0.129726139877974,-0.12183518394496,-0.0211848380490506,0.135834461642806,0.0159853385724209,-0.138602835153349,-0.00311792637803284,-0.0441015315184741,-0.121839262923833,0.194983214309643,-0.186035906370006,-0.0188792738302833,-0.0626284445306963,0.0171270055122267,0.110552589393514,-0.0313833534610702,0.155119021489277
"R12178",0.0363019188528758,-0.0221083238908338,0.0323600667881617,0.00480839856749344,0.0626114902442261,0.0675907517595244,-0.00577833445227471,0.11916131501653,0.00879815812941252,0.00783694060883875,0.0376512968805245,0.0383439364749246,-0.0370552986663574,-0.00763211313785418,0.0673217176252948,0.0536018693056238,0.0282572425250112,0.00718895145350313,0.007336330819522,-0.0104784227448663,0.0391572995513505,0.025215919042791,-0.0313531271183702,-0.0321085899211043,0.0271143048321932,-0.0172776917143731,-0.0374575076600919,0.0852539704895212,-0.0201228309658613,0.0471051615686256,0.164510548177017,0.0280102857815422,-0.0049747416767294,-0.00352936814714199,-0.0843396836661968,0.0107679267199888,-0.0578882815580877,-0.0336811493729135
"R12180",-0.0821390824180196,-0.138765638381935,-0.0499795560872362,-0.076923120573624,-0.163031981609042,0.183611506535925,0.00648072650773607,0.0582258866901447,0.00250847617651745,0.047917774598693,0.0619844356700368,-0.0720906184281645,0.115308899789256,0.162345502035738,0.00913977657406792,-0.132060285446547,-0.104201780865972,0.153726712490904,0.166758986316863,0.038884925968797,-0.174730991620838,0.145381385161088,-0.144533701392457,-0.0861172548207267,-0.0482921256282168,0.141856962970503,-0.118279358343619,-0.0339592083962459,0.158336937542498,0.0849727512933089,-0.194428169892277,0.00399766753352492,-0.075320065671377,0.0821144661014929,-0.0264350076923776,-0.0180415538822984,-0.0711497183664142,0.113524546668311
"R12181",-0.0602060377952237,0.0444251875127148,-0.0396068365978888,0.0311407122863819,-0.0397297187751749,-0.0436265012743981,-0.0500947500526978,-0.0891447392933247,0.0112500235330749,-0.0670810878123181,-0.00620756034000946,0.113491304991585,-0.0494649476093609,-0.0503174103000899,0.136911344857356,0.00100105524403945,0.118932814265299,-0.0719565368964987,-0.0747844989486968,0.0524001877273087,0.0788766734000345,-0.067443773115599,-0.0275761986229837,0.00717295195655489,0.161976494411442,-0.159904244983508,0.0939392201209784,0.101755691546993,-0.097573198280255,-0.0508188696287359,-0.125670710543003,-0.121078947165703,-0.0645914360641563,-0.00224715593880781,-0.135486967203984,0.0416474134521242,-0.0858806441833281,0.0124990545846278
"R12182",-0.0415768564720499,-0.0827279777035718,-0.0162602071615147,-0.00471397015557175,-0.0545289817608657,0.0799238339460736,0.00719003139337076,-0.02424296316463,-0.0522162198821541,0.0427506943607527,0.0673776444027822,-0.0339159492747692,0.0518575952902506,0.0293933452060233,-0.0148803712123088,-0.0235782827743087,-0.0621050101041086,-0.0232659385139377,0.0880426736161999,-0.00817290983701527,-0.0485722413420368,0.0419952413479261,0.0219733405553641,-0.0279520013546137,-0.0881910337483011,0.0534334503796387,-0.0558993824445158,0.0405623331614905,5.80542680914116e-05,-0.00824911775564511,-0.142977449255155,-0.0213593647418959,-0.0281491113137102,0.00406739122492313,-0.0152016014058785,-0.00848062350991456,-0.0147089908378042,0.0111974626071682
"R12183",-0.0881947258530429,0.000346058976567717,-0.156490386429456,0.0473674456991019,0.00449522329481992,0.0553275543117656,-0.0154059935487316,0.0364149563242063,-0.0250421294997052,0.0352065690135137,0.0263087287548078,0.0427066507630002,0.106923179993127,0.0129040479942296,-0.0663547786679981,0.00194078428466276,-0.0385211530720594,-0.0256059636343146,0.105387228859711,-0.00110904527836284,0.0401576182370912,0.0945542203043692,-0.00688266239400615,-0.0090925378539088,-0.0608443260851145,0.030300453307392,-0.0271912491187337,-0.0431151449186646,0.000662950729350501,-0.0292186833652535,-0.000133109819626413,-0.0587873784094715,0.0474089665609251,0.126524039682809,-0.0343359124200782,-0.0278114759313608,0.0457061472787597,-0.00572474376084817
"R12184",-0.0696453077410818,-0.0596587989012923,-0.0686322604643216,0.0706052014318287,-0.0566366416332114,0.0255751322600816,0.154450959328995,-0.0364909379152009,0.0193518422626665,0.0181794755355652,-0.0587737227642316,-0.00146390100797464,-0.0549625194969898,0.0485765077340416,0.0712691444475272,-0.0462034465355408,0.0991455882437234,-0.0101975801062741,-0.120603902043165,-0.0907330332325344,-0.00145094761132726,-0.0150550795814591,0.00273707213072602,-0.0443553736187318,-0.0528355896292256,-0.0136313248196925,0.099195143733709,0.0430619458252495,-0.147139984467121,0.0816347353348171,-0.13989107790789,0.00437033417280843,-0.00248605065693246,-0.0962967349189998,-0.142447289186991,0.0221307804649512,-0.0621785059269361,-0.0232619110880909
"R12186",0.00857442081008495,-0.166172284978248,0.0459399878792216,-0.081547297086983,0.00452700189770392,0.0559608642976258,-0.0878038845393554,-0.0185079411822871,0.085606441530769,-0.0448838722465569,-0.0968388776414214,0.103451989221255,0.147360954533776,0.0532758837151198,0.0742393774924876,-0.0799812228819713,0.0733479545324103,0.094649620054839,0.121900915480004,-0.0283342994359455,-0.0220045435813547,0.107206112292756,-0.0404417870185715,-0.0838230250488488,-0.0988666800901314,0.0498339376601179,0.0691128551771604,0.0152404403791767,0.0831206716953997,-0.0339762546911288,0.0718488156867842,0.0550740396203171,-0.135786009113417,-0.0794302521646919,-0.0676999451209715,-0.194357428788027,-0.0833154348844631,-0.0255322138221088
"R12187",-0.0683348292557582,0.045263047453147,-0.0199818827476356,0.0228799423612447,0.042100044885415,-0.0927423119983499,-0.0337224411764256,-0.0405126448361105,-0.0262616489638351,-0.0248865874286504,-0.00604288625922916,0.0599009755370066,-0.0568584459377205,-0.0611988007187278,0.00363459237867448,-0.00191930439418109,0.0607588964512528,-0.0808132082844804,-0.0752200649399998,-0.0928717097486697,0.0373164022355943,-0.0651279065234849,0.0573398927524377,-0.0158741859440364,0.11029363290276,-0.0866094584716351,0.0593752405098062,0.0360672549725737,-0.0455141013539795,-0.0772871714292429,0.0849554407978377,-0.140439193157269,0.00464967967908659,-0.0956939474419362,-0.0171841147816125,-0.0686886218592025,-0.00474175623131501,0.00774894371163511
"R12188",0.00124609747088059,-0.025699147141399,-0.00629853458165338,-0.143573948093474,0.0752740879721847,0.0761584069894947,-0.0942402683181917,0.0555865972476026,-0.0308635529165829,-0.122910816769137,-0.0504383026752136,0.0154577175390137,0.0466677556742054,0.0849040764302406,0.14514196141233,0.0157736814687206,0.0635191897389664,-0.00485818520236019,0.0306891013864997,0.0683548379239292,-0.0823655445503358,0.0111742130350398,-0.0385570506058223,-0.0761934428822193,0.0806160103579274,-0.00282049742268245,-0.000810754343424308,0.129550969842797,0.062601158053176,0.0779245476166799,0.138278198960568,0.0238299857431085,-0.138881191550598,-0.107076645096953,-0.0382994587815815,-0.0593747874645075,-0.160695011900042,0.104154091047323
"R12189",-0.0423080416115559,-0.146214005053752,0.0343887554799379,-0.0566472845536304,-0.0122936306326728,-0.0692885887687453,-0.0366607738656436,0.128294887210369,-0.015817653703307,-0.0716735036819809,-0.0847340796451069,0.113331465671447,-0.0303035696812204,-0.0235056017078084,0.0380320999632918,0.0449122489707257,0.0980762833649152,-0.0334263580238742,-0.0851048631046636,-0.000237042999817456,-0.0385625737095795,-0.0762042053126296,-0.0287103944325077,-0.0411380079466096,-0.127687292601119,-0.116579354508811,0.0917620305071419,-0.0307284225045749,-0.113819105613397,-0.0779239673525972,-0.0754768743830674,-0.0202338035407482,-0.107565018038214,-0.0483159714436505,-0.0817552273118102,0.0859788340379376,-0.0705223592480336,-0.0342290643283114
"R2216",-0.0532055830104616,0.00183126635319163,-0.0628721645694122,0.0225983066719294,0.111981120893603,0.0152358926978261,-0.00306888707251002,-0.0756825743724744,-0.0660933789629372,0.0486014446999247,0.0345653616101648,-0.0210912551890427,0.0124271543296532,0.0347055905484783,-0.0199929451675993,0.200242773738091,-0.0360963563026241,-0.079755649356909,0.0553875183931,0.221849407457682,0.0539895435124926,0.0335841490902721,-0.0591967919146576,0.155439383472843,-0.018623278583276,0.0481628746106916,-0.01201810252219,-0.0365040509132223,0.0583199744370081,-0.0189981458987142,0.0521354218221384,0.00415174587250844,0.0243261330120131,0.157869756530071,0.0353079260566302,0.202458495132452,0.02823645323035,0.0209945995700318
"R2225",-0.00133002156720739,-0.0315349726260896,-0.101271040735606,0.0171033176722052,0.108775491316723,0.130169303180982,0.0717998122232559,0.0232793446117748,-0.0328782340754659,0.0376322237413801,0.112833660306712,-0.10060731208895,0.103461478161739,0.0951884847299579,0.000533924959930467,0.133756988471562,-0.0973158141435128,-0.0303003928905515,0.0426518191268115,0.191032779879883,-0.0281375390456858,0.0318348249503424,-0.0777874324440737,0.0641655700087769,0.0188281611458327,0.125451982661116,-0.0907698905725951,-0.0722792114838856,0.0488422659632108,0.102016384954968,0.0743890103455869,-0.0633293104588468,0.0206162248703581,0.213367253911072,-0.0650447273079772,0.112028013220032,-0.0542491754693328,0.00742073813444535
"R2272",-0.0820193196954071,-0.034706175509969,-0.0559066177018545,0.0198549945108558,-0.0487456766077727,0.0341946314853814,0.0563383858007768,0.091079837240424,0.0817663668973194,0.0611501291454924,-0.0816306787621723,-0.0325761293266035,0.0425051518099888,0.202040070864453,-0.00686761505365716,0.0404065178169592,-0.0208982643253086,0.0592589355402135,0.0470338174354934,0.0398173643862051,-0.0968375853995605,0.0560908228774859,-0.158076383666953,-0.0282051955837771,-0.0537796993105851,0.0923260707294561,-0.050919590797255,-0.040454629323785,0.0914516241221156,0.0534403538111246,0.0385843752910985,-0.0882986759317852,0.0172515196564449,0.05245351151408,0.0647085067595612,0.115110883487419,0.0389734509989786,0.0246424501569477
"R2279",0.0211166741695943,0.0149565351887986,0.00347051412339937,0.0335542227344854,-0.0238678304436725,0.0984199661840474,0.0553425920239759,-0.104002138584955,-0.0474780411038585,0.106173629973548,0.0180139828752844,0.0410496133708852,-0.00872424733155309,0.0714380368880965,-0.0268322715825122,0.074131009943035,-0.0104827759470938,-0.04636534056471,0.0805827004076503,0.107147988414524,-0.0202423931862908,0.0867992729621861,-0.162234176209085,0.0573372320392056,0.102182772067603,0.086123426381055,0.0427086942439308,-0.0996077204687545,0.0432632956440201,0.1120565159184,0.0339930405305327,0.0651035218348754,-0.0193619404563624,0.114936748437243,0.0221217726248336,0.127592014464985,0.0329284603599063,-0.0142755996277724
"R2308",0.0100087130986705,-0.0686261111992245,-0.0713352986931865,-0.00135840074065492,0.0457185963736783,0.0751997232183989,0.14190702752245,-0.0867162158420924,-0.0455104737827433,0.047939819675329,0.0258414457496804,-0.00998193913887406,-0.111672191116168,0.0782496361520971,0.072742295422881,0.135936446688827,0.0961594951341579,-0.0561643934493369,-0.0706599194458822,0.104203015347548,-0.0668531886346614,0.02051880457593,-0.0863027365835185,0.0619377272716551,-0.0532561463316572,0.0465595869048568,0.13404986236445,-0.0674259328497434,0.00882231430664125,0.154268872281526,0.024356668149307,-0.0508345691065313,-0.0717900825039614,0.146056648880604,-0.0107527411328836,0.139779196639819,-0.0434471314770655,-0.00739997098217353
"R2725",0.0689338063834701,0.0234623751129222,-0.00977086680062123,-0.0686065570319732,-0.124679455894065,0.096841096499291,0.0187580376346288,0.110461085045384,-0.0267489046764575,0.0216443252401564,-0.0368765719370822,0.0189047542936825,0.106810903202236,0.0667290841155659,0.0503467230460471,-0.154283105332209,0.00096038686442918,0.0564118035751558,0.0924032285234593,-0.0406723893244029,-0.086231117056341,0.0987474690015126,-0.0800619888719711,-0.109667444436664,0.0750346785491594,0.0708958201630608,0.0139611798459426,-0.00497595492745882,-0.00573244746062858,0.0426399147562429,-0.114793987525875,0.0167405360694652,-0.0870692463573057,0.0350801513666862,-0.0518853887336221,-0.13145857282194,-0.0423607259840257,0.0713277575861862
"R2730",-0.138334114412852,0.0630120639601255,-0.00220655955222953,-0.118734684297969,-0.140621958207715,0.139823694923047,0.118446808267215,0.0375688042145942,0.0105055485108766,0.00424658010482506,-0.0666119537403316,-0.0706273210135168,0.0256196520466005,0.180168317292388,0.0765797124338553,-0.108610492284765,-0.0111905216161774,0.0360005306099473,-0.0370241676127835,-0.0611106609651708,-0.205607756699688,-0.0101439438569611,-0.218964772910817,-0.175150500024461,-0.0116996254319757,0.112936364883414,-0.0603635171754133,-0.075628928585666,0.0736453949125044,0.203935731914049,0.000733889649765151,-0.0891635897166038,-0.108278089887485,0.108083401372691,-0.0774565778620951,0.026120296940891,-0.130991455166948,0.0233675725653734
"R3758",-0.0230249127906683,0.0389875806819531,-0.00823599997218683,0.0999764364538438,0.0780624771663995,-0.13525284468031,-0.0314413294639275,-0.0304331824449009,-0.0951197722649449,0.0403483222033454,-0.139739307656983,-0.0476835799733381,-0.0934728200500124,-0.0452317792111564,-0.113406127555728,0.131630428252011,-0.0314705494575332,-0.0704467371341749,-0.104185708909186,0.116006902557289,0.151074506086793,-0.0741695678583585,-0.00724447232942362,0.177168737452587,-0.00694611369970517,-0.0219959640135224,0.0478877070380243,-0.116905918244277,0.0577168413610546,-0.0504273611579126,0.0425737435839327,-0.0974852825575205,0.13115912884892,0.0957990678730461,0.100543629741528,0.0835521440687589,0.108088614078999,-0.0304645701394872
"R3807",0.164150588478559,-0.010217459812341,0.069970344688528,0.14327185784291,-0.00227473057939925,0.0766644187702436,0.135239109952321,-0.0267417116586355,0.118950340347112,0.153375557205219,-0.136420113454965,-0.0158984748612373,-0.0761528322065299,0.0673253333611371,-0.0353669692997394,0.0696223000883514,0.0239983916646896,0.0166929716488608,-0.0412436735107797,0.0437102567155649,0.0485693949193654,0.0603251073532249,-0.0710196736393516,0.0917984897394104,0.0461672960047935,0.0896709790374794,0.0629980769588565,-0.0738141606598309,-0.0142030773388481,0.180610030463119,0.0297679798882621,0.0105794450062964,0.0810384595854571,-0.0928151270372494,0.0814729152426805,0.117348062802442,0.108960122010913,-0.104972595539201
"R3854",0.103652311433976,0.00767521422057515,-0.113193043980459,-0.0728152075833663,0.159426010430321,0.0836600563364652,-0.0508152067568583,-0.0197635884203624,0.00505281391375031,0.0286176309400044,-0.0775362652850488,-0.0775591769261102,0.0562643157842222,0.100920348673802,-0.0212612246220354,0.19194745826545,-0.0680453603968669,0.00172001512387264,0.0636927006677124,0.192045349227085,-0.0499879492927691,0.000617070375125963,-0.0978231861575214,0.077738639754306,-0.0680831698481301,0.144917789102702,-0.0807477706605077,-0.0605644413248195,0.116479700418691,0.049342537308004,0.250421178875494,0.00934993325907957,-0.0574019053067466,0.129045013610195,0.112257084165656,0.132631832573266,-0.0245196578494705,0.0140736953805461
"R4709",0.0526625994611386,-0.0336182083467186,0.00600920476856187,-0.0157094767262799,-0.0680296265358268,0.123553299059383,0.0366961011075071,0.100592971408153,0.131418570164363,0.0389609235171646,0.0468047948402476,0.0122665234059369,0.0424135947835379,0.0879478776218809,0.0100803969401663,-0.0655154342126773,0.0328203778658587,0.122397294609249,0.0670411176768659,-0.00875759966604241,-0.0524195026374193,0.0729131728908656,-0.0384534338785247,-0.0272826467161122,0.0120692041126662,0.0626311731955925,0.0337803437888241,-0.0323857554206617,0.0143763980733863,0.0947893214190678,-0.0686380029895311,0.030352358345857,-0.0552782065362439,-0.032169783278978,-0.029325447069664,0.0171121996075844,-0.0217247058079795,0.0636259906114116
"R4711",-0.0324303726491018,0.0286234702318826,-0.00175006117885617,-0.015227816786155,-0.0335637871205728,-0.0816104163920191,-0.0181115958812763,-0.0255739003145734,0.0252641229086347,-0.00967119433843549,-0.000887885206856053,-0.0215431726514877,-0.0933565962452687,0.0338545337174727,-0.0213883862380962,0.0215541922825193,0.0173267111625332,-0.0053623026033733,-0.0435399798346237,0.0512609189667477,-0.0193756439858258,-0.0588504152039533,0.0111307459991447,0.0346650856580714,-0.0284830594490331,-0.0196988074770154,0.0122320728580687,-0.00736184110794668,0.101858712454975,-0.0151522559255911,0.0449423797982818,0.0300780308782118,0.00747750807919743,-0.00273160289761968,0.119303980722509,0.0271181949492512,0.0420282120008557,-0.0110332856241377
"R4712",-0.00789808075328755,0.0495064079932485,-0.0135925766843016,-0.0119392419502429,0.0105143420218427,-0.0114325448576881,-0.0351540603281163,0.0486862819305437,-0.0763622125246288,0.00199830881732128,0.0964473249621356,-0.00881530072335094,-0.0427112931418699,-0.0552912437231573,-0.0244728234582977,-0.0237654504577049,-0.0305544657721066,0.075937164820993,0.0205099067167431,0.0218739036228205,0.0392323460662116,0.027277637750635,0.0427452417410646,0.0576761137905871,0.070698042090858,-0.00325502831078003,0.024404416228974,-0.0367002004061063,0.0348421230277664,-0.00638984012160738,-0.00981546792324636,-0.103164346552242,-0.0284382690738792,0.0965070128167888,0.0612613218610776,-0.0494167551016141,0.0351366103742017,0.105500990299301
"R4715",0.0215554132315503,0.0289715885297475,-0.00459634376790867,-0.0135645484214975,-0.0353813989252615,0.0210899993660416,0.0452835077559936,-0.027863570680821,0.0355198934346885,0.0109823300837656,0.0802420643898048,0.000252546491625103,0.00106380371339701,0.00800001908439242,0.00952682154199587,-0.0363144807456356,0.010440035809421,-0.0455205840612366,-0.0266539711508467,-0.00113508891574776,-0.0496172717111966,-0.0151788740248016,-0.0414611300477617,-0.0234502891582866,-0.00404098951568282,0.0203122347334042,-0.000749846263375684,-0.00298907868717675,-0.000892306335556465,0.0515404118151434,0.0221661834641034,-0.0344977229840853,0.00132730518354301,0.0298161814044374,0.0372745175355501,0.0378390847269813,0.0136818893672035,-0.00243355284508279
"R4716",0.0195361849280786,0.0969430970175872,0.0310194750163408,-0.079561040178199,-0.0776337036174114,0.0122432572187963,-0.0563278983824275,0.0425449941979529,-0.00456003499070829,-0.0458731753052364,0.081620067816962,0.0310962495590588,-0.0425329016755695,-0.117190040479193,0.0299833835067114,0.0286256046334591,0.0423666196517116,-0.0615971222565399,0.0180048787431323,-0.0289267727708804,-0.0475105374626459,0.0085137216468146,-0.0664981184390001,-0.0540073319533947,0.120066014570739,-0.0344767533651668,0.0113484774322453,0.00629751924061767,0.0108220779697292,-0.0254990149633956,-0.168996208208847,-0.0427352598860827,-0.0942265967715007,0.0437197349333908,-0.026586016802555,0.106456369658725,-0.060132255183824,-0.0234933415993713
