Module_1	Module_2	Semantic_Similarity	Ont	Tissue
darkorange	greenyellow	0.589	MF	DLPFC
darkorange	darkred	0.677	MF	DLPFC
darkorange	black	0.383	MF	DLPFC
darkorange	green	0.457	MF	DLPFC
darkorange	white	0.679	MF	DLPFC
darkorange	lightgreen	0.706	MF	DLPFC
darkorange	brown	0.49	MF	DLPFC
darkorange	lightcyan	0.581	MF	DLPFC
darkorange	salmon	0.485	MF	DLPFC
darkorange	violet	0.555	MF	DLPFC
darkorange	darkgreen	0.294	MF	DLPFC
darkorange	lightyellow	0.472	MF	DLPFC
darkorange	grey60	0.903	MF	DLPFC
darkorange	tan	0.903	MF	DLPFC
darkorange	steelblue	0.406	MF	DLPFC
lightcyan	grey	0.573	MF	DLPFC
lightcyan	cyan	0.51	MF	DLPFC
lightcyan	yellow	0.623	MF	DLPFC
lightcyan	blue	0.479	MF	DLPFC
lightcyan	paleturquoise	0.557	MF	DLPFC
lightcyan	pink	0.575	MF	DLPFC
lightcyan	purple	0.604	MF	DLPFC
lightcyan	darkgrey	1	MF	DLPFC
lightcyan	turquoise	0.634	MF	DLPFC
lightcyan	royalblue	0.588	MF	DLPFC
lightcyan	darkturquoise	0.531	MF	DLPFC
lightcyan	orange		MF	DLPFC
lightcyan	midnightblue		MF	DLPFC
lightcyan	red	0.525	MF	DLPFC
lightcyan	magenta	0.423	MF	DLPFC
lightcyan	greenyellow	0.56	MF	DLPFC
lightcyan	darkred	0.633	MF	DLPFC
lightcyan	black	0.522	MF	DLPFC
lightcyan	green	0.655	MF	DLPFC
lightcyan	white	0.639	MF	DLPFC
lightcyan	lightgreen	0.597	MF	DLPFC
lightcyan	brown	0.592	MF	DLPFC
lightcyan	darkorange	0.581	MF	DLPFC
lightcyan	salmon	0.515	MF	DLPFC
lightcyan	violet	0.563	MF	DLPFC
lightcyan	darkgreen	0.305	MF	DLPFC
lightcyan	lightyellow	0.704	MF	DLPFC
lightcyan	grey60	0.6	MF	DLPFC
lightcyan	tan	0.6	MF	DLPFC
lightcyan	steelblue	0.659	MF	DLPFC
salmon	grey	0.475	MF	DLPFC
salmon	cyan	0.371	MF	DLPFC
salmon	yellow	0.518	MF	DLPFC
salmon	blue	0.602	MF	DLPFC
salmon	paleturquoise	0.618	MF	DLPFC
salmon	pink	0.362	MF	DLPFC
salmon	purple	0.548	MF	DLPFC
salmon	darkgrey	1	MF	DLPFC
salmon	turquoise	0.516	MF	DLPFC
salmon	royalblue	0.538	MF	DLPFC
salmon	darkturquoise	0.55	MF	DLPFC
salmon	orange		MF	DLPFC
salmon	midnightblue		MF	DLPFC
salmon	red	0.617	MF	DLPFC
salmon	magenta	0.396	MF	DLPFC
salmon	greenyellow	0.577	MF	DLPFC
salmon	darkred	0.618	MF	DLPFC
salmon	black	0.416	MF	DLPFC
salmon	green	0.369	MF	DLPFC
salmon	white	0.509	MF	DLPFC
salmon	lightgreen	0.606	MF	DLPFC
salmon	brown	0.551	MF	DLPFC
salmon	darkorange	0.485	MF	DLPFC
salmon	lightcyan	0.515	MF	DLPFC
salmon	violet	0.459	MF	DLPFC
salmon	darkgreen	0.173	MF	DLPFC
salmon	lightyellow	0.399	MF	DLPFC
salmon	grey60	0.488	MF	DLPFC
salmon	tan	0.488	MF	DLPFC
salmon	steelblue	0.402	MF	DLPFC
violet	grey	0.486	MF	DLPFC
violet	cyan	0.492	MF	DLPFC
violet	yellow	0.637	MF	DLPFC
violet	blue	0.295	MF	DLPFC
violet	paleturquoise	0.604	MF	DLPFC
violet	pink	0.433	MF	DLPFC
violet	purple	0.569	MF	DLPFC
violet	darkgrey	1	MF	DLPFC
violet	turquoise	0.49	MF	DLPFC
violet	royalblue	0.537	MF	DLPFC
violet	darkturquoise	0.489	MF	DLPFC
violet	orange		MF	DLPFC
violet	midnightblue		MF	DLPFC
violet	red	0.517	MF	DLPFC
violet	magenta	0.267	MF	DLPFC
violet	greenyellow	0.526	MF	DLPFC
violet	darkred	0.574	MF	DLPFC
violet	black	0.379	MF	DLPFC
violet	green	0.473	MF	DLPFC
violet	white	0.677	MF	DLPFC
violet	lightgreen	0.52	MF	DLPFC
violet	brown	0.58	MF	DLPFC
violet	darkorange	0.555	MF	DLPFC
violet	lightcyan	0.563	MF	DLPFC
violet	salmon	0.459	MF	DLPFC
violet	darkgreen	0.196	MF	DLPFC
violet	lightyellow	0.418	MF	DLPFC
violet	grey60	0.562	MF	DLPFC
violet	tan	0.562	MF	DLPFC
violet	steelblue	0.476	MF	DLPFC
darkgreen	grey	0.388	MF	DLPFC
darkgreen	cyan	0.261	MF	DLPFC
darkgreen	yellow	0.317	MF	DLPFC
darkgreen	blue	0.345	MF	DLPFC
darkgreen	paleturquoise	0.19	MF	DLPFC
darkgreen	pink	0.379	MF	DLPFC
darkgreen	purple	0.296	MF	DLPFC
darkgreen	darkgrey	0.474	MF	DLPFC
darkgreen	turquoise	0.34	MF	DLPFC
darkgreen	royalblue	0.337	MF	DLPFC
darkgreen	darkturquoise	0.202	MF	DLPFC
darkgreen	orange		MF	DLPFC
darkgreen	midnightblue		MF	DLPFC
darkgreen	red	0.376	MF	DLPFC
darkgreen	magenta	0.483	MF	DLPFC
darkgreen	greenyellow	0.254	MF	DLPFC
darkgreen	darkred	0.213	MF	DLPFC
darkgreen	black	0.302	MF	DLPFC
darkgreen	green	0.201	MF	DLPFC
darkgreen	white	0.276	MF	DLPFC
darkgreen	lightgreen	0.294	MF	DLPFC
darkgreen	brown	0.294	MF	DLPFC
darkgreen	darkorange	0.294	MF	DLPFC
darkgreen	lightcyan	0.305	MF	DLPFC
darkgreen	salmon	0.173	MF	DLPFC
darkgreen	violet	0.196	MF	DLPFC
darkgreen	lightyellow	0.331	MF	DLPFC
darkgreen	grey60	0.355	MF	DLPFC
darkgreen	tan	0.355	MF	DLPFC
darkgreen	steelblue	0.185	MF	DLPFC
lightyellow	grey	0.507	MF	DLPFC
lightyellow	cyan	0.463	MF	DLPFC
lightyellow	yellow	0.543	MF	DLPFC
lightyellow	blue	0.431	MF	DLPFC
lightyellow	paleturquoise	0.408	MF	DLPFC
lightyellow	pink	0.503	MF	DLPFC
lightyellow	purple	0.47	MF	DLPFC
lightyellow	darkgrey	1	MF	DLPFC
lightyellow	turquoise	0.581	MF	DLPFC
lightyellow	royalblue	0.483	MF	DLPFC
lightyellow	darkturquoise	0.428	MF	DLPFC
lightyellow	orange		MF	DLPFC
lightyellow	midnightblue		MF	DLPFC
lightyellow	red	0.476	MF	DLPFC
lightyellow	magenta	0.445	MF	DLPFC
lightyellow	greenyellow	0.488	MF	DLPFC
lightyellow	darkred	0.505	MF	DLPFC
lightyellow	black	0.495	MF	DLPFC
lightyellow	green	0.424	MF	DLPFC
lightyellow	white	0.493	MF	DLPFC
lightyellow	lightgreen	0.46	MF	DLPFC
lightyellow	brown	0.402	MF	DLPFC
lightyellow	darkorange	0.472	MF	DLPFC
lightyellow	lightcyan	0.704	MF	DLPFC
lightyellow	salmon	0.399	MF	DLPFC
lightyellow	violet	0.418	MF	DLPFC
lightyellow	darkgreen	0.331	MF	DLPFC
lightyellow	grey60	0.496	MF	DLPFC
lightyellow	tan	0.496	MF	DLPFC
lightyellow	steelblue	0.418	MF	DLPFC
grey60	grey	0.602	MF	DLPFC
grey60	cyan	0.472	MF	DLPFC
grey60	yellow	0.661	MF	DLPFC
grey60	blue	0.418	MF	DLPFC
grey60	paleturquoise	0.535	MF	DLPFC
grey60	pink	0.865	MF	DLPFC
grey60	purple	0.713	MF	DLPFC
grey60	darkgrey	1	MF	DLPFC
grey60	turquoise	0.552	MF	DLPFC
grey60	royalblue	0.895	MF	DLPFC
grey60	darkturquoise	0.444	MF	DLPFC
grey60	orange		MF	DLPFC
grey60	midnightblue		MF	DLPFC
grey60	red	0.593	MF	DLPFC
grey60	magenta	0.305	MF	DLPFC
grey60	greenyellow	0.568	MF	DLPFC
grey60	darkred	0.684	MF	DLPFC
grey60	black	0.384	MF	DLPFC
grey60	green	0.465	MF	DLPFC
grey60	white	0.644	MF	DLPFC
grey60	lightgreen	0.77	MF	DLPFC
grey60	brown	0.49	MF	DLPFC
grey60	darkorange	0.903	MF	DLPFC
grey60	lightcyan	0.6	MF	DLPFC
grey60	salmon	0.488	MF	DLPFC
grey60	violet	0.562	MF	DLPFC
grey60	darkgreen	0.355	MF	DLPFC
grey60	lightyellow	0.496	MF	DLPFC
grey60	tan	1	MF	DLPFC
grey60	steelblue	0.413	MF	DLPFC
tan	grey	0.602	MF	DLPFC
tan	cyan	0.472	MF	DLPFC
tan	yellow	0.661	MF	DLPFC
tan	blue	0.418	MF	DLPFC
tan	paleturquoise	0.535	MF	DLPFC
tan	pink	0.865	MF	DLPFC
tan	purple	0.713	MF	DLPFC
tan	darkgrey	1	MF	DLPFC
tan	turquoise	0.552	MF	DLPFC
tan	royalblue	0.895	MF	DLPFC
tan	darkturquoise	0.444	MF	DLPFC
tan	orange		MF	DLPFC
tan	midnightblue		MF	DLPFC
tan	red	0.593	MF	DLPFC
tan	magenta	0.305	MF	DLPFC
tan	greenyellow	0.568	MF	DLPFC
tan	darkred	0.684	MF	DLPFC
tan	black	0.384	MF	DLPFC
tan	green	0.465	MF	DLPFC
tan	white	0.644	MF	DLPFC
tan	lightgreen	0.77	MF	DLPFC
tan	brown	0.49	MF	DLPFC
tan	darkorange	0.903	MF	DLPFC
tan	lightcyan	0.6	MF	DLPFC
tan	salmon	0.488	MF	DLPFC
tan	violet	0.562	MF	DLPFC
tan	darkgreen	0.355	MF	DLPFC
tan	lightyellow	0.496	MF	DLPFC
tan	grey60	1	MF	DLPFC
tan	steelblue	0.413	MF	DLPFC
steelblue	grey	0.394	MF	DLPFC
steelblue	cyan	0.367	MF	DLPFC
steelblue	yellow	0.441	MF	DLPFC
steelblue	blue	0.249	MF	DLPFC
steelblue	paleturquoise	0.373	MF	DLPFC
steelblue	pink	0.362	MF	DLPFC
steelblue	purple	0.511	MF	DLPFC
steelblue	darkgrey	1	MF	DLPFC
steelblue	turquoise	0.555	MF	DLPFC
steelblue	royalblue	0.395	MF	DLPFC
steelblue	darkturquoise	0.396	MF	DLPFC
steelblue	orange		MF	DLPFC
steelblue	midnightblue		MF	DLPFC
steelblue	red	0.406	MF	DLPFC
steelblue	magenta	0.269	MF	DLPFC
steelblue	greenyellow	0.47	MF	DLPFC
steelblue	darkred	0.45	MF	DLPFC
steelblue	black	0.388	MF	DLPFC
steelblue	green	0.705	MF	DLPFC
steelblue	white	0.53	MF	DLPFC
steelblue	lightgreen	0.415	MF	DLPFC
steelblue	brown	0.512	MF	DLPFC
steelblue	darkorange	0.406	MF	DLPFC
steelblue	lightcyan	0.659	MF	DLPFC
steelblue	salmon	0.402	MF	DLPFC
steelblue	violet	0.476	MF	DLPFC
steelblue	darkgreen	0.185	MF	DLPFC
steelblue	lightyellow	0.418	MF	DLPFC
steelblue	grey60	0.413	MF	DLPFC
steelblue	tan	0.413	MF	DLPFC
grey	cyan	0.192	BP	DLPFC
grey	yellow	1	BP	DLPFC
grey	blue	0.501	BP	DLPFC
grey	paleturquoise	0.24	BP	DLPFC
grey	pink		BP	DLPFC
grey	purple		BP	DLPFC
grey	darkgrey		BP	DLPFC
grey	turquoise	0.463	BP	DLPFC
grey	royalblue		BP	DLPFC
grey	darkturquoise	0.27	BP	DLPFC
grey	orange		BP	DLPFC
grey	midnightblue	0.305	BP	DLPFC
grey	red	0.255	BP	DLPFC
grey	magenta	0.312	BP	DLPFC
grey	greenyellow	0.376	BP	DLPFC
grey	darkred	0.16	BP	DLPFC
grey	black	0.306	BP	DLPFC
grey	green	0.357	BP	DLPFC
grey	white	0.361	BP	DLPFC
grey	lightgreen	0.207	BP	DLPFC
grey	brown	0.515	BP	DLPFC
grey	darkorange		BP	DLPFC
grey	lightcyan	0.306	BP	DLPFC
grey	salmon	0.377	BP	DLPFC
grey	violet		BP	DLPFC
grey	darkgreen	0.417	BP	DLPFC
grey	lightyellow	0.264	BP	DLPFC
grey	grey60	0.46	BP	DLPFC
grey	tan	0.208	BP	DLPFC
grey	steelblue	0.222	BP	DLPFC
cyan	grey	0.192	BP	DLPFC
cyan	yellow	0.052	BP	DLPFC
cyan	blue	0.417	BP	DLPFC
cyan	paleturquoise	0.13	BP	DLPFC
cyan	pink		BP	DLPFC
cyan	purple		BP	DLPFC
cyan	darkgrey		BP	DLPFC
cyan	turquoise	0.32	BP	DLPFC
cyan	royalblue		BP	DLPFC
cyan	darkturquoise	0.225	BP	DLPFC
cyan	orange		BP	DLPFC
cyan	midnightblue	0.322	BP	DLPFC
cyan	red	0.164	BP	DLPFC
cyan	magenta	0.589	BP	DLPFC
cyan	greenyellow	0.199	BP	DLPFC
cyan	darkred	0.676	BP	DLPFC
cyan	black	0.235	BP	DLPFC
cyan	green	0.36	BP	DLPFC
cyan	white	0.098	BP	DLPFC
cyan	lightgreen	0.143	BP	DLPFC
cyan	brown	0.186	BP	DLPFC
cyan	darkorange		BP	DLPFC
cyan	lightcyan	0.226	BP	DLPFC
cyan	salmon	0.172	BP	DLPFC
cyan	violet		BP	DLPFC
cyan	darkgreen	0.269	BP	DLPFC
cyan	lightyellow	0.326	BP	DLPFC
cyan	grey60	0.159	BP	DLPFC
cyan	tan	0.112	BP	DLPFC
cyan	steelblue	0.174	BP	DLPFC
yellow	grey	1	BP	DLPFC
yellow	cyan	0.052	BP	DLPFC
yellow	blue	0.479	BP	DLPFC
yellow	paleturquoise	0.431	BP	DLPFC
yellow	pink		BP	DLPFC
yellow	purple		BP	DLPFC
yellow	darkgrey		BP	DLPFC
yellow	turquoise	0.416	BP	DLPFC
yellow	royalblue		BP	DLPFC
yellow	darkturquoise	0.056	BP	DLPFC
yellow	orange		BP	DLPFC
yellow	midnightblue	0.184	BP	DLPFC
yellow	red	0.367	BP	DLPFC
yellow	magenta	0.104	BP	DLPFC
yellow	greenyellow	0.333	BP	DLPFC
yellow	darkred	0.031	BP	DLPFC
yellow	black	0.401	BP	DLPFC
yellow	green	0.37	BP	DLPFC
yellow	white	0.358	BP	DLPFC
yellow	lightgreen	0.367	BP	DLPFC
yellow	brown	0.402	BP	DLPFC
yellow	darkorange		BP	DLPFC
yellow	lightcyan	0.396	BP	DLPFC
yellow	salmon	0.955	BP	DLPFC
yellow	violet		BP	DLPFC
yellow	darkgreen	0.11	BP	DLPFC
yellow	lightyellow	0.431	BP	DLPFC
yellow	grey60	0.408	BP	DLPFC
yellow	tan	0.589	BP	DLPFC
yellow	steelblue	0.323	BP	DLPFC
blue	grey	0.501	BP	DLPFC
blue	cyan	0.417	BP	DLPFC
blue	yellow	0.479	BP	DLPFC
blue	paleturquoise	0.313	BP	DLPFC
blue	pink		BP	DLPFC
blue	purple		BP	DLPFC
blue	darkgrey		BP	DLPFC
blue	turquoise	0.549	BP	DLPFC
blue	royalblue		BP	DLPFC
blue	darkturquoise	0.331	BP	DLPFC
blue	orange		BP	DLPFC
blue	midnightblue	0.395	BP	DLPFC
blue	red	0.362	BP	DLPFC
blue	magenta	0.514	BP	DLPFC
blue	greenyellow	0.363	BP	DLPFC
blue	darkred	0.386	BP	DLPFC
blue	black	0.333	BP	DLPFC
blue	green	0.488	BP	DLPFC
blue	white	0.373	BP	DLPFC
blue	lightgreen	0.383	BP	DLPFC
blue	brown	0.479	BP	DLPFC
blue	darkorange		BP	DLPFC
blue	lightcyan	0.336	BP	DLPFC
blue	salmon	0.505	BP	DLPFC
blue	violet		BP	DLPFC
blue	darkgreen	0.322	BP	DLPFC
blue	lightyellow	0.403	BP	DLPFC
blue	grey60	0.371	BP	DLPFC
blue	tan	0.218	BP	DLPFC
blue	steelblue	0.313	BP	DLPFC
paleturquoise	grey	0.24	BP	DLPFC
paleturquoise	cyan	0.13	BP	DLPFC
paleturquoise	yellow	0.431	BP	DLPFC
paleturquoise	blue	0.313	BP	DLPFC
paleturquoise	pink		BP	DLPFC
paleturquoise	purple		BP	DLPFC
paleturquoise	darkgrey		BP	DLPFC
paleturquoise	turquoise	0.276	BP	DLPFC
paleturquoise	royalblue		BP	DLPFC
paleturquoise	darkturquoise	0.108	BP	DLPFC
paleturquoise	orange		BP	DLPFC
paleturquoise	midnightblue	0.215	BP	DLPFC
paleturquoise	red	0.18	BP	DLPFC
paleturquoise	magenta	0.215	BP	DLPFC
paleturquoise	greenyellow	0.272	BP	DLPFC
paleturquoise	darkred	0.158	BP	DLPFC
paleturquoise	black	0.416	BP	DLPFC
paleturquoise	green	0.278	BP	DLPFC
paleturquoise	white	0.22	BP	DLPFC
paleturquoise	lightgreen	0.161	BP	DLPFC
paleturquoise	brown	0.237	BP	DLPFC
paleturquoise	darkorange		BP	DLPFC
paleturquoise	lightcyan	0.442	BP	DLPFC
paleturquoise	salmon	0.319	BP	DLPFC
paleturquoise	violet		BP	DLPFC
paleturquoise	darkgreen	0.196	BP	DLPFC
paleturquoise	lightyellow	0.264	BP	DLPFC
paleturquoise	grey60	0.179	BP	DLPFC
paleturquoise	tan	0.113	BP	DLPFC
paleturquoise	steelblue	0.279	BP	DLPFC
pink	grey		BP	DLPFC
pink	cyan		BP	DLPFC
pink	yellow		BP	DLPFC
pink	blue		BP	DLPFC
pink	paleturquoise		BP	DLPFC
pink	purple		BP	DLPFC
pink	darkgrey		BP	DLPFC
pink	turquoise		BP	DLPFC
pink	royalblue		BP	DLPFC
pink	darkturquoise		BP	DLPFC
pink	orange		BP	DLPFC
pink	midnightblue		BP	DLPFC
pink	red		BP	DLPFC
pink	magenta		BP	DLPFC
pink	greenyellow		BP	DLPFC
pink	darkred		BP	DLPFC
pink	black		BP	DLPFC
pink	green		BP	DLPFC
pink	white		BP	DLPFC
pink	lightgreen		BP	DLPFC
pink	brown		BP	DLPFC
pink	darkorange		BP	DLPFC
pink	lightcyan		BP	DLPFC
pink	salmon		BP	DLPFC
pink	violet		BP	DLPFC
pink	darkgreen		BP	DLPFC
pink	lightyellow		BP	DLPFC
pink	grey60		BP	DLPFC
pink	tan		BP	DLPFC
pink	steelblue		BP	DLPFC
purple	grey		BP	DLPFC
purple	cyan		BP	DLPFC
purple	yellow		BP	DLPFC
purple	blue		BP	DLPFC
purple	paleturquoise		BP	DLPFC
purple	pink		BP	DLPFC
purple	darkgrey		BP	DLPFC
purple	turquoise		BP	DLPFC
purple	royalblue		BP	DLPFC
purple	darkturquoise		BP	DLPFC
purple	orange		BP	DLPFC
purple	midnightblue		BP	DLPFC
purple	red		BP	DLPFC
purple	magenta		BP	DLPFC
purple	greenyellow		BP	DLPFC
purple	darkred		BP	DLPFC
purple	black		BP	DLPFC
purple	green		BP	DLPFC
purple	white		BP	DLPFC
purple	lightgreen		BP	DLPFC
purple	brown		BP	DLPFC
purple	darkorange		BP	DLPFC
purple	lightcyan		BP	DLPFC
purple	salmon		BP	DLPFC
purple	violet		BP	DLPFC
purple	darkgreen		BP	DLPFC
purple	lightyellow		BP	DLPFC
purple	grey60		BP	DLPFC
purple	tan		BP	DLPFC
purple	steelblue		BP	DLPFC
darkgrey	grey		BP	DLPFC
darkgrey	cyan		BP	DLPFC
darkgrey	yellow		BP	DLPFC
darkgrey	blue		BP	DLPFC
darkgrey	paleturquoise		BP	DLPFC
darkgrey	pink		BP	DLPFC
darkgrey	purple		BP	DLPFC
darkgrey	turquoise		BP	DLPFC
darkgrey	royalblue		BP	DLPFC
darkgrey	darkturquoise		BP	DLPFC
darkgrey	orange		BP	DLPFC
darkgrey	midnightblue		BP	DLPFC
darkgrey	red		BP	DLPFC
darkgrey	magenta		BP	DLPFC
darkgrey	greenyellow		BP	DLPFC
darkgrey	darkred		BP	DLPFC
darkgrey	black		BP	DLPFC
darkgrey	green		BP	DLPFC
darkgrey	white		BP	DLPFC
darkgrey	lightgreen		BP	DLPFC
darkgrey	brown		BP	DLPFC
darkgrey	darkorange		BP	DLPFC
darkgrey	lightcyan		BP	DLPFC
darkgrey	salmon		BP	DLPFC
darkgrey	violet		BP	DLPFC
darkgrey	darkgreen		BP	DLPFC
darkgrey	lightyellow		BP	DLPFC
darkgrey	grey60		BP	DLPFC
darkgrey	tan		BP	DLPFC
darkgrey	steelblue		BP	DLPFC
turquoise	grey	0.463	BP	DLPFC
turquoise	cyan	0.32	BP	DLPFC
turquoise	yellow	0.416	BP	DLPFC
turquoise	blue	0.549	BP	DLPFC
turquoise	paleturquoise	0.276	BP	DLPFC
turquoise	pink		BP	DLPFC
turquoise	purple		BP	DLPFC
turquoise	darkgrey		BP	DLPFC
turquoise	royalblue		BP	DLPFC
turquoise	darkturquoise	0.263	BP	DLPFC
turquoise	orange		BP	DLPFC
turquoise	midnightblue	0.339	BP	DLPFC
turquoise	red	0.226	BP	DLPFC
turquoise	magenta	0.448	BP	DLPFC
turquoise	greenyellow	0.326	BP	DLPFC
turquoise	darkred	0.402	BP	DLPFC
turquoise	black	0.413	BP	DLPFC
turquoise	green	0.5	BP	DLPFC
turquoise	white	0.332	BP	DLPFC
turquoise	lightgreen	0.216	BP	DLPFC
turquoise	brown	0.416	BP	DLPFC
turquoise	darkorange		BP	DLPFC
turquoise	lightcyan	0.471	BP	DLPFC
turquoise	salmon	0.337	BP	DLPFC
turquoise	violet		BP	DLPFC
turquoise	darkgreen	0.349	BP	DLPFC
turquoise	lightyellow	0.497	BP	DLPFC
turquoise	grey60	0.367	BP	DLPFC
turquoise	tan	0.174	BP	DLPFC
turquoise	steelblue	0.25	BP	DLPFC
royalblue	grey		BP	DLPFC
royalblue	cyan		BP	DLPFC
royalblue	yellow		BP	DLPFC
royalblue	blue		BP	DLPFC
royalblue	paleturquoise		BP	DLPFC
royalblue	pink		BP	DLPFC
royalblue	purple		BP	DLPFC
royalblue	darkgrey		BP	DLPFC
royalblue	turquoise		BP	DLPFC
royalblue	darkturquoise		BP	DLPFC
royalblue	orange		BP	DLPFC
royalblue	midnightblue		BP	DLPFC
royalblue	red		BP	DLPFC
royalblue	magenta		BP	DLPFC
royalblue	greenyellow		BP	DLPFC
royalblue	darkred		BP	DLPFC
royalblue	black		BP	DLPFC
royalblue	green		BP	DLPFC
royalblue	white		BP	DLPFC
royalblue	lightgreen		BP	DLPFC
royalblue	brown		BP	DLPFC
royalblue	darkorange		BP	DLPFC
royalblue	lightcyan		BP	DLPFC
royalblue	salmon		BP	DLPFC
royalblue	violet		BP	DLPFC
royalblue	darkgreen		BP	DLPFC
royalblue	lightyellow		BP	DLPFC
royalblue	grey60		BP	DLPFC
royalblue	tan		BP	DLPFC
royalblue	steelblue		BP	DLPFC
darkturquoise	grey	0.27	BP	DLPFC
darkturquoise	cyan	0.225	BP	DLPFC
darkturquoise	yellow	0.056	BP	DLPFC
darkturquoise	blue	0.331	BP	DLPFC
darkturquoise	paleturquoise	0.108	BP	DLPFC
darkturquoise	pink		BP	DLPFC
darkturquoise	purple		BP	DLPFC
darkturquoise	darkgrey		BP	DLPFC
darkturquoise	turquoise	0.263	BP	DLPFC
darkturquoise	royalblue		BP	DLPFC
darkturquoise	orange		BP	DLPFC
darkturquoise	midnightblue	0.397	BP	DLPFC
darkturquoise	red	0.213	BP	DLPFC
darkturquoise	magenta	0.338	BP	DLPFC
darkturquoise	greenyellow	0.172	BP	DLPFC
darkturquoise	darkred	0.113	BP	DLPFC
darkturquoise	black	0.17	BP	DLPFC
darkturquoise	green	0.224	BP	DLPFC
darkturquoise	white	0.148	BP	DLPFC
darkturquoise	lightgreen	0.262	BP	DLPFC
darkturquoise	brown	0.202	BP	DLPFC
darkturquoise	darkorange		BP	DLPFC
darkturquoise	lightcyan	0.172	BP	DLPFC
darkturquoise	salmon	0.182	BP	DLPFC
darkturquoise	violet		BP	DLPFC
darkturquoise	darkgreen	0.5	BP	DLPFC
darkturquoise	lightyellow	0.165	BP	DLPFC
darkturquoise	grey60	0.233	BP	DLPFC
darkturquoise	tan	0.174	BP	DLPFC
darkturquoise	steelblue	0.162	BP	DLPFC
orange	grey		BP	DLPFC
orange	cyan		BP	DLPFC
orange	yellow		BP	DLPFC
orange	blue		BP	DLPFC
orange	paleturquoise		BP	DLPFC
orange	pink		BP	DLPFC
orange	purple		BP	DLPFC
orange	darkgrey		BP	DLPFC
orange	turquoise		BP	DLPFC
orange	royalblue		BP	DLPFC
orange	darkturquoise		BP	DLPFC
orange	midnightblue		BP	DLPFC
orange	red		BP	DLPFC
orange	magenta		BP	DLPFC
orange	greenyellow		BP	DLPFC
orange	darkred		BP	DLPFC
orange	black		BP	DLPFC
orange	green		BP	DLPFC
orange	white		BP	DLPFC
orange	lightgreen		BP	DLPFC
orange	brown		BP	DLPFC
orange	darkorange		BP	DLPFC
orange	lightcyan		BP	DLPFC
orange	salmon		BP	DLPFC
orange	violet		BP	DLPFC
orange	darkgreen		BP	DLPFC
orange	lightyellow		BP	DLPFC
orange	grey60		BP	DLPFC
orange	tan		BP	DLPFC
orange	steelblue		BP	DLPFC
midnightblue	grey	0.305	BP	DLPFC
midnightblue	cyan	0.322	BP	DLPFC
midnightblue	yellow	0.184	BP	DLPFC
midnightblue	blue	0.395	BP	DLPFC
midnightblue	paleturquoise	0.215	BP	DLPFC
midnightblue	pink		BP	DLPFC
midnightblue	purple		BP	DLPFC
midnightblue	darkgrey		BP	DLPFC
midnightblue	turquoise	0.339	BP	DLPFC
midnightblue	royalblue		BP	DLPFC
midnightblue	darkturquoise	0.397	BP	DLPFC
midnightblue	orange		BP	DLPFC
midnightblue	red	0.207	BP	DLPFC
midnightblue	magenta	0.389	BP	DLPFC
midnightblue	greenyellow	0.211	BP	DLPFC
midnightblue	darkred	0.19	BP	DLPFC
midnightblue	black	0.285	BP	DLPFC
midnightblue	green	0.382	BP	DLPFC
midnightblue	white	0.159	BP	DLPFC
midnightblue	lightgreen	0.229	BP	DLPFC
midnightblue	brown	0.313	BP	DLPFC
midnightblue	darkorange		BP	DLPFC
midnightblue	lightcyan	0.26	BP	DLPFC
midnightblue	salmon	0.276	BP	DLPFC
midnightblue	violet		BP	DLPFC
midnightblue	darkgreen	0.606	BP	DLPFC
midnightblue	lightyellow	0.236	BP	DLPFC
midnightblue	grey60	0.234	BP	DLPFC
midnightblue	tan	0.098	BP	DLPFC
midnightblue	steelblue	0.244	BP	DLPFC
red	grey	0.255	BP	DLPFC
red	cyan	0.164	BP	DLPFC
red	yellow	0.367	BP	DLPFC
red	blue	0.362	BP	DLPFC
red	paleturquoise	0.18	BP	DLPFC
red	pink		BP	DLPFC
red	purple		BP	DLPFC
red	darkgrey		BP	DLPFC
red	turquoise	0.226	BP	DLPFC
red	royalblue		BP	DLPFC
red	darkturquoise	0.213	BP	DLPFC
red	orange		BP	DLPFC
red	midnightblue	0.207	BP	DLPFC
red	magenta	0.192	BP	DLPFC
red	greenyellow	0.325	BP	DLPFC
red	darkred	0.078	BP	DLPFC
red	black	0.175	BP	DLPFC
red	green	0.241	BP	DLPFC
red	white	0.241	BP	DLPFC
red	lightgreen	0.49	BP	DLPFC
red	brown	0.449	BP	DLPFC
red	darkorange		BP	DLPFC
red	lightcyan	0.189	BP	DLPFC
red	salmon	0.599	BP	DLPFC
red	violet		BP	DLPFC
red	darkgreen	0.243	BP	DLPFC
red	lightyellow	0.195	BP	DLPFC
red	grey60	0.268	BP	DLPFC
red	tan	0.383	BP	DLPFC
red	steelblue	0.211	BP	DLPFC
magenta	grey	0.312	BP	DLPFC
magenta	cyan	0.589	BP	DLPFC
magenta	yellow	0.104	BP	DLPFC
magenta	blue	0.514	BP	DLPFC
magenta	paleturquoise	0.215	BP	DLPFC
magenta	pink		BP	DLPFC
magenta	purple		BP	DLPFC
magenta	darkgrey		BP	DLPFC
magenta	turquoise	0.448	BP	DLPFC
magenta	royalblue		BP	DLPFC
magenta	darkturquoise	0.338	BP	DLPFC
magenta	orange		BP	DLPFC
