cell_type	Covariate	term	estimate	std.error	statistic	p.value	p.bonf	p.bonf.sig	p.bonf.cat	p.fdr	log.p.bonf	Tissue
Tcell	qSV2	Variable	-0.000689371282490066	0.000148518037142237	-4.64166707125174	8.90074076088049e-06	0.00195816296739371	TRUE	<= 0.005	3.76569801421867e-05	2.70815116703003	Caudate
Tcell	qSV3	Variable	-0.00176284784914356	0.0001737850355234	-10.1438414638767	7.75884577715388e-18	1.70694607097385e-15	TRUE	<= 0.005	2.43849438710551e-16	14.7677801997104	Caudate
Tcell	qSV4	Variable	-0.000163472227331068	0.000327680297591979	-0.498877193814749	0.618779185690738	1	FALSE	> 0.05	0.701708354907023	0	Caudate
Tcell	qSV5	Variable	-0.000413604606195724	0.000384759472092913	-1.07496926312407	0.284545152614094	1	FALSE	> 0.05	0.388819463199383	0	Caudate
Tcell	qSV6	Variable	-0.000181124767630055	0.000373355906448507	-0.48512629504908	0.628471226571968	1	FALSE	> 0.05	0.705426886968535	0	Caudate
Tcell	qSV7	Variable	-0.000708524995226743	0.000457491326916093	-1.54871787406954	0.124082885576966	1	FALSE	> 0.05	0.203718170350243	0	Caudate
Tcell	qSV8	Variable	-0.000139684508414185	0.000432667496186492	-0.322844932067597	0.747374536665213	1	FALSE	> 0.05	0.805992147384054	0	Caudate
Tcell	qSV9	Variable	-0.00265858255179527	0.000437474778852446	-6.07711045370222	1.48941035938244e-08	3.27670279064137e-06	TRUE	<= 0.005	9.02132403111775e-08	5.48456294898629	Caudate
Tcell	qSV10	Variable	0.000295193331293471	0.000563886375996645	0.523497895780386	0.601593231548708	1	FALSE	> 0.05	0.696581636530083	0	Caudate
Tcell	qSV11	Variable	-0.000442158326154953	0.000513026498402226	-0.861862550047637	0.390482160335411	1	FALSE	> 0.05	0.496566909097054	0	Caudate
Tcell	qSV12	Variable	-0.00180824238359161	0.000560256083695133	-3.22752833251798	0.00161012930222155	0.354228446488742	FALSE	> 0.05	0.00478687089849651	0.450716565514595	Caudate
Tcell	qSV13	Variable	-0.00108020411196624	0.000552080102471729	-1.95660757765048	0.0527163886296657	1	FALSE	> 0.05	0.10263367697811	0	Caudate
Excit	Afr	Variable	-0.061598557792083	0.0401973728361738	-1.532402578724	0.128055286172456	1	FALSE	> 0.05	0.206482746498821	0	Caudate
Excit	Age	Variable	-5.79863131786123e-05	0.000272724822289537	-0.212618392018059	0.831985380262509	1	FALSE	> 0.05	0.859327622806347	0	Caudate
Excit	concordMapRate	Variable	-0.09235431973761	0.0192575875678951	-4.79573671478855	4.70107194696633e-06	0.00103423582833259	TRUE	<= 0.005	2.06847165666518e-05	2.98538042133322	Caudate
Excit	mitoRate	Variable	1.55303517290862	0.214882260833829	7.22737729434821	4.96920539699933e-11	1.09322518733985e-08	TRUE	<= 0.005	5.20583422542786e-10	7.96129037094508	Caudate
Excit	overallMapRate	Variable	-0.428996990808259	0.0596731110339083	-7.18911723178784	6.04502462634263e-11	1.32990541779538e-08	TRUE	<= 0.005	5.78219746867556e-10	7.87617924473982	Caudate
Excit	RIN	Variable	-0.0140003410564584	0.00486132379997164	-2.87994415359455	0.00471184775563037	1	FALSE	> 0.05	0.0126415427590083	0	Caudate
Excit	rRNA_rate	Variable	377.558918108537	106.343774422704	3.55036221121685	0.000550415913521167	0.121091500974657	FALSE	> 0.05	0.00178075736727436	0.916886337528605	Caudate
Excit	Sex	Variable	-0.0106031290659135	0.00807847075588242	-1.31251685948021	0.191850624931611	1	FALSE	> 0.05	0.287123384251391	0	Caudate
Excit	totalAssignedGene	Variable	-0.0920228162315167	0.0601351147220151	-1.53026757588986	0.128582437592448	1	FALSE	> 0.05	0.206482746498821	0	Caudate
Excit	qSV1	Variable	0.000315133362835567	0.000266719715952813	1.18151506614276	0.239734389429836	1	FALSE	> 0.05	0.344716115520026	0	Caudate
Excit	qSV2	Variable	-0.00343813284440461	0.000497361253038146	-6.91274767264775	2.46129589662724e-10	5.41485097257993e-08	TRUE	<= 0.005	1.93387534734997e-09	7.26641349151822	Caudate
Excit	qSV3	Variable	-0.00514079037742062	0.000724929404589059	-7.09143586241309	9.95276224534197e-11	2.18960769397523e-08	TRUE	<= 0.005	8.4215680537509e-10	7.65963368954518	Caudate
Excit	qSV4	Variable	0.00125000014263883	0.00119052297391301	1.04995885844213	0.295846961915757	1	FALSE	> 0.05	0.401767479144855	0	Caudate
Excit	qSV5	Variable	-0.00106139108439494	0.00140625894325281	-0.754762193326813	0.451870398066148	1	FALSE	> 0.05	0.561646822455099	0	Caudate
Excit	qSV6	Variable	-0.000688723609181759	0.00136115953587293	-0.505983017442603	0.61379683253949	1	FALSE	> 0.05	0.699664783205636	0	Caudate
Excit	qSV7	Variable	-0.00345101993313351	0.00165490811047224	-2.08532420096046	0.0391596185879141	1	FALSE	> 0.05	0.0805151036387019	0	Caudate
Excit	qSV8	Variable	0.00434216233952658	0.00152762638953155	2.84242427944578	0.00526328225460261	1	FALSE	> 0.05	0.0139508686266575	0	Caudate
Excit	qSV9	Variable	-0.00968860332364181	0.00159529738037988	-6.07322712542455	1.51722267796071e-08	3.33788989151357e-06	TRUE	<= 0.005	9.02132403111775e-08	5.47652799368936	Caudate
Excit	qSV10	Variable	-0.0007877672433436	0.00205705098191888	-0.382959513530747	0.702427308179435	1	FALSE	> 0.05	0.761251269948156	0	Caudate
Excit	qSV11	Variable	-0.000428128080437521	0.0018758966496732	-0.228225835635511	0.81985912285867	1	FALSE	> 0.05	0.854829417198614	0	Caudate
Excit	qSV12	Variable	-0.00359928821620087	0.00210404219766758	-1.71065400693524	0.0897290094941363	1	FALSE	> 0.05	0.159196629747661	0	Caudate
Excit	qSV13	Variable	-0.00315323274622587	0.00202440934372196	-1.55760629934089	0.121960086779346	1	FALSE	> 0.05	0.203718170350243	0	Caudate
Inhib	Afr	Variable	0.331651936666167	0.17494899778758	1.89570641078409	0.0604040593794957	1	FALSE	> 0.05	0.113580282593924	0	Caudate
Inhib	Age	Variable	0.000654832181042416	0.00119171893633114	0.549485420663367	0.583693516231604	1	FALSE	> 0.05	0.685403267607689	0	Caudate
Inhib	concordMapRate	Variable	0.437931228570808	0.0828138396440098	5.28814061095747	5.63011508584745e-07	0.000123862531888644	TRUE	<= 0.005	2.88052399741032e-06	3.90706004677091	Caudate
Inhib	mitoRate	Variable	-2.23830498021634	1.10742514348182	-2.02117948413106	0.045486413408488	1	FALSE	> 0.05	0.0916020281356785	0	Caudate
Inhib	overallMapRate	Variable	1.9388224676345	0.257212181698764	7.53783298609537	9.99746006114522e-12	2.19944121345195e-09	TRUE	<= 0.005	1.15760063865892e-10	8.65768764133186	Caudate
Inhib	RIN	Variable	0.0762500406218278	0.0208568809106558	3.65586977978436	0.000381666146480044	0.0839665522256096	FALSE	> 0.05	0.00127222048826681	1.07589367913683	Caudate
Inhib	rRNA_rate	Variable	-2116.20745960338	449.230287480009	-4.7107408351169	6.69612427423899e-06	0.00147314734033258	TRUE	<= 0.005	2.88852419673054e-05	2.83175381399017	Caudate
Inhib	Sex	Variable	0.0635130997600311	0.0351153384530385	1.80869963263974	0.0730015667618594	1	FALSE	> 0.05	0.134960879727807	0	Caudate
Inhib	totalAssignedGene	Variable	1.28150322922216	0.238455707420665	5.37417721338677	3.83897552135535e-07	8.44574614698176e-05	TRUE	<= 0.005	2.01089193975756e-06	4.0733619762644	Caudate
Inhib	qSV1	Variable	-0.00596450561948333	0.00103952861541348	-5.73770219601977	7.33855497646768e-08	1.61448209482289e-05	TRUE	<= 0.005	4.13969767903305e-07	4.79196676709943	Caudate
Inhib	qSV2	Variable	-0.00901214589464545	0.00243750905907192	-3.69727688235826	0.000329917670486495	0.0725818875070289	FALSE	> 0.05	0.00111664442318506	1.13917174207059	Caudate
Inhib	qSV3	Variable	0.0245799352479267	0.00303893786423562	8.08833097155452	5.52950930509547e-13	1.216492047121e-10	TRUE	<= 0.005	8.68922890800716e-12	9.91489072594628	Caudate
Inhib	qSV4	Variable	-0.00966845021213666	0.00515663758377517	-1.87495243849547	0.0632301426840678	1	FALSE	> 0.05	0.117886706699109	0	Caudate
Inhib	qSV5	Variable	0.0128322889900693	0.00605375045211824	2.11972546466285	0.036089470135054	1	FALSE	> 0.05	0.0763431099010758	0	Caudate
Inhib	qSV6	Variable	-0.00897272198396277	0.00590398207827221	-1.51977459704427	0.131198107727709	1	FALSE	> 0.05	0.209156403623885	0	Caudate
Inhib	qSV7	Variable	-0.0023144853762663	0.0073661093194125	-0.31420730753571	0.753909191714024	1	FALSE	> 0.05	0.809073278912611	0	Caudate
Inhib	qSV8	Variable	-0.00465909678161378	0.00689054313795297	-0.676158132724194	0.500241359206725	1	FALSE	> 0.05	0.604687357282854	0	Caudate
Inhib	qSV9	Variable	0.0199335349055722	0.00776882969596018	2.56583496944691	0.0115236091426431	1	FALSE	> 0.05	0.0288090228566077	0	Caudate
Inhib	qSV10	Variable	0.00491481309019116	0.00899256296344759	0.54654197142334	0.585708246864753	1	FALSE	> 0.05	0.685403267607689	0	Caudate
Inhib	qSV11	Variable	-0.0101601846848338	0.00815502673337124	-1.24587999733431	0.215235408714211	1	FALSE	> 0.05	0.315678599447509	0	Caudate
Inhib	qSV12	Variable	0.034133063146655	0.00877877754194478	3.88813396666769	0.000166142555446591	0.03655136219825	TRUE	<= 0.05	0.000589538099971774	1.43709643309301	Caudate
Inhib	qSV13	Variable	0.0205318993842972	0.00874595597477233	2.347587781544	0.02053254323956	1	FALSE	> 0.05	0.0480548884330127	0	Caudate
Astro	Afr	Variable	0.00357180428216468	0.0466152896500177	0.0766230202360937	0.939263108231594	1	FALSE	> 0.05	0.969847796733173	0	Dentate Gyrus
Astro	Age	Variable	-0.000194823373539409	0.000290551513871483	-0.670529542054233	0.505947222905436	1	FALSE	> 0.05	0.736816344037043	0	Dentate Gyrus
Astro	concordMapRate	Variable	-0.10519382464075	0.130665287306564	-0.805063278925381	0.425016540793093	1	FALSE	> 0.05	0.659606031545525	0	Dentate Gyrus
Astro	mitoRate	Variable	1.50896265376848	2.19521839993554	0.687386117851775	0.495367143074233	1	FALSE	> 0.05	0.728481092756225	0	Dentate Gyrus
Astro	overallMapRate	Variable	-0.124230154251537	0.13844735870727	-0.897309673593744	0.374329446056171	1	FALSE	> 0.05	0.603757171058341	0	Dentate Gyrus
Astro	RIN	Variable	-0.00052585535505725	0.00433274370623638	-0.12136775002416	0.904074684486348	1	FALSE	> 0.05	0.960480263378392	0	Dentate Gyrus
Astro	rRNA_rate	Variable	234.496757954956	393.67891649177	0.59565485509016	0.554390022067308	1	FALSE	> 0.05	0.784514182170719	0	Dentate Gyrus
Astro	Sex	Variable	-0.00315203491459678	0.00994316492331312	-0.317005192904565	0.752705756661115	1	FALSE	> 0.05	0.861876820604331	0	Dentate Gyrus
Astro	totalAssignedGene	Variable	0.0471840448256242	0.112290004167076	0.420198085979399	0.676340476708555	1	FALSE	> 0.05	0.847673489379491	0	Dentate Gyrus
Astro	qSV1	Variable	0.000112860082738011	0.000222120646241928	0.508102621919652	0.613863159128998	1	FALSE	> 0.05	0.821519220634186	0	Dentate Gyrus
Astro	qSV2	Variable	0.00282192312641701	0.00121139315918247	2.32948577018665	0.0243801885841603	1	FALSE	> 0.05	0.126104423711174	0	Dentate Gyrus
Astro	qSV3	Variable	-0.00135296628294872	0.000964465255773685	-1.40281495351887	0.167534068615769	1	FALSE	> 0.05	0.380759246854021	0	Dentate Gyrus
Astro	qSV4	Variable	0.00333393139131226	0.00123951629635223	2.68970355704372	0.0099969499249864	1	FALSE	> 0.05	0.0599816995499184	0	Dentate Gyrus
Astro	qSV5	Variable	-0.00244196056674	0.00156774841912726	-1.55762272629138	0.126328568453963	1	FALSE	> 0.05	0.316161846136768	0	Dentate Gyrus
Astro	qSV6	Variable	-0.00035173858749897	0.00232777412465423	-0.151105119596266	0.88056815043661	1	FALSE	> 0.05	0.950253399751738	0	Dentate Gyrus
Endo	Afr	Variable	0.0113621540551474	0.00859849261000911	1.32141231847095	0.193043320139904	1	FALSE	> 0.05	0.413664257442652	0	Dentate Gyrus
Endo	Age	Variable	2.55644959636869e-05	5.47601968459786e-05	0.466844486253236	0.642863625811445	1	FALSE	> 0.05	0.831289171307903	0	Dentate Gyrus
Endo	concordMapRate	Variable	-0.0381434065888143	0.0240775880781983	-1.58418718955294	0.120154554389433	1	FALSE	> 0.05	0.316161846136768	0	Dentate Gyrus
Endo	mitoRate	Variable	0.540209802674891	0.406946148309748	1.32747245530804	0.191047897136211	1	FALSE	> 0.05	0.413664257442652	0	Dentate Gyrus
Endo	overallMapRate	Variable	-0.0475290868345649	0.0252844196506689	-1.87977764533376	0.0666221254484255	1	FALSE	> 0.05	0.224673855878844	0	Dentate Gyrus
Endo	RIN	Variable	-0.0007598043448463	0.000838746262655344	-0.905881049700149	0.371022179282789	1	FALSE	> 0.05	0.603757171058341	0	Dentate Gyrus
Endo	rRNA_rate	Variable	12.8427180859256	74.2737768377016	0.172910529566697	0.863497152560899	1	FALSE	> 0.05	0.945434838570327	0	Dentate Gyrus
Endo	Sex	Variable	-0.00520656079869518	0.0017027395498341	-3.05775525047414	0.00374662130181807	0.561993195272711	FALSE	> 0.05	0.0330584232513359	0.25026894292454	Dentate Gyrus
Endo	totalAssignedGene	Variable	-0.0414889934193787	0.0202261686248692	-2.05125321502391	0.0460906421640967	1	FALSE	> 0.05	0.179568828871059	0	Dentate Gyrus
Endo	qSV1	Variable	0.000145813461662374	3.57925299202162e-05	4.07385177821746	0.000185232146875448	0.0277848220313172	TRUE	<= 0.05	0.0046308036718862	1.55619238063366	Dentate Gyrus
Endo	qSV2	Variable	-0.000130455526251949	0.000240282815702951	-0.542924910673697	0.589860721096312	1	FALSE	> 0.05	0.811734937288503	0	Dentate Gyrus
Endo	qSV3	Variable	4.99747866853799e-05	0.000185080857033071	0.270015967542501	0.788382437667254	1	FALSE	> 0.05	0.889153125188632	0	Dentate Gyrus
Endo	qSV4	Variable	0.000723771441086523	0.000226680695795223	3.19291167934458	0.00257095885208024	0.385643827812036	FALSE	> 0.05	0.0275459877008597	0.413813615082282	Dentate Gyrus
Endo	qSV5	Variable	0.000632544422749215	0.000287491083075627	2.20022275467521	0.0329666263831153	1	FALSE	> 0.05	0.153037369755524	0	Dentate Gyrus
Endo	qSV6	Variable	-0.000875324248796141	0.000417804539619537	-2.09505681674314	0.0418252385004101	1	FALSE	> 0.05	0.174271827085042	0	Dentate Gyrus
Macro	Afr	Variable	0.0209199816438554	0.014870441946563	1.40681640256769	0.166350988308305	1	FALSE	> 0.05	0.380759246854021	0	Dentate Gyrus
Macro	Age	Variable	3.58421235216282e-05	9.50188649882783e-05	0.377210604715703	0.707790245321428	1	FALSE	> 0.05	0.849348294385714	0	Dentate Gyrus
Macro	concordMapRate	Variable	-0.0692414775056359	0.0416317603207408	-1.66318880038181	0.103225051741983	1	FALSE	> 0.05	0.28140070090291	0	Dentate Gyrus
Macro	mitoRate	Variable	0.808912801419094	0.709035012226201	1.14086439663861	0.259961712453696	1	FALSE	> 0.05	0.481410578617956	0	Dentate Gyrus
Macro	overallMapRate	Variable	-0.0811961763956139	0.0438863283440966	-1.85014740260302	0.0708648207969209	1	FALSE	> 0.05	0.231080937381264	0	Dentate Gyrus
Macro	RIN	Variable	-0.000413379986010487	0.00145959595287963	-0.283215355040504	0.778634056568183	1	FALSE	> 0.05	0.88481142791839	0	Dentate Gyrus
Macro	rRNA_rate	Variable	33.5315635836442	128.716350612034	0.260507413581916	0.79566080222564	1	FALSE	> 0.05	0.890665077118254	0	Dentate Gyrus
Macro	Sex	Variable	-0.0105888993233111	0.0028344116358664	-3.73583680977036	0.000524947397955861	0.0787421096933792	FALSE	> 0.05	0.00869302809726577	1.10379295358035	Dentate Gyrus
Macro	totalAssignedGene	Variable	-0.0610739192243144	0.0355212888246713	-1.71936101546787	0.0924211232659014	1	FALSE	> 0.05	0.266599394036254	0	Dentate Gyrus
Macro	qSV1	Variable	0.000235994795200064	6.35084115277221e-05	3.71596123289982	0.00055746654043104	0.083619981064656	FALSE	> 0.05	0.00869302809726577	1.0776899351295	Dentate Gyrus
Macro	qSV2	Variable	-0.000550774637902781	0.000409803497900716	-1.34399691736213	0.185686627317865	1	FALSE	> 0.05	0.409602854377642	0	Dentate Gyrus
Macro	qSV3	Variable	-1.29239502008874e-05	0.000321134110114383	-0.0402447133264171	0.968076056972808	1	FALSE	> 0.05	0.981158165850819	0	Dentate Gyrus
Macro	qSV4	Variable	0.00123055439979517	0.000394704544829777	3.11765956565277	0.00317390363056287	0.47608554458443	FALSE	> 0.05	0.0317390363056287	0.322315004836186	Dentate Gyrus
Macro	qSV5	Variable	0.000975724441801073	0.000503987662552415	1.93600858572525	0.059163353050643	1	FALSE	> 0.05	0.211297689466582	0	Dentate Gyrus
Macro	qSV6	Variable	-0.00122429637341225	0.000736591339631992	-1.66211073568136	0.103442151725007	1	FALSE	> 0.05	0.28140070090291	0	Dentate Gyrus
Micro	Afr	Variable	0.0479254959627721	0.0423241209482214	1.13234474547985	0.263487279067563	1	FALSE	> 0.05	0.481988925123592	0	Dentate Gyrus
Micro	Age	Variable	-0.000267243884973648	0.000265884431823042	-1.00511294753621	0.320216780614032	1	FALSE	> 0.05	0.53369463435672	0	Dentate Gyrus
Micro	concordMapRate	Variable	-0.133248262196081	0.119531456592096	-1.11475477665091	0.270873838865018	1	FALSE	> 0.05	0.483703283687533	0	Dentate Gyrus
Micro	mitoRate	Variable	0.974564668098329	2.02658498613921	0.480890105652538	0.632924559991484	1	FALSE	> 0.05	0.831230755819168	0	Dentate Gyrus
Micro	overallMapRate	Variable	-0.129665489214669	0.127147024037525	-1.01980750392082	0.313271363818317	1	FALSE	> 0.05	0.527985444637613	0	Dentate Gyrus
Micro	RIN	Variable	0.0015445658465444	0.00403295806958695	0.382985843119018	0.703982440669611	1	FALSE	> 0.05	0.849348294385714	0	Dentate Gyrus
Micro	rRNA_rate	Variable	434.556504831962	358.085531382839	1.21355504969388	0.231249017282058	1	FALSE	> 0.05	0.468748008004172	0	Dentate Gyrus
Micro	Sex	Variable	-0.02563240127495	0.00833067154245566	-3.07687095143763	0.00355407834512062	0.533111751768094	FALSE	> 0.05	0.0330584232513359	0.273181743902005	Dentate Gyrus
Micro	totalAssignedGene	Variable	-0.118761330926526	0.102067318545119	-1.16355884155052	0.250735472890026	1	FALSE	> 0.05	0.476080011816505	0	Dentate Gyrus
Micro	qSV1	Variable	0.000523506354385658	0.000189671626703906	2.76006677162578	0.00833034489352142	1	FALSE	> 0.05	0.0520646555845089	0	Dentate Gyrus
Micro	qSV2	Variable	-0.00170390344537833	0.00115305664240378	-1.47772744435711	0.146446139330438	1	FALSE	> 0.05	0.343233139055715	0	Dentate Gyrus
Micro	qSV3	Variable	-0.00115695799682346	0.000890675816157106	-1.29896644304911	0.200572042957338	1	FALSE	> 0.05	0.42374375272677	0	Dentate Gyrus
Micro	qSV4	Variable	0.00224507145892554	0.00118315628599037	1.8975273896688	0.0641856055363576	1	FALSE	> 0.05	0.223903275126829	0	Dentate Gyrus
Micro	qSV5	Variable	1.45209322994871e-05	0.00148187221764077	0.00979904483438206	0.992224932771657	1	FALSE	> 0.05	0.995418895961321	0	Dentate Gyrus
Micro	qSV6	Variable	-0.00325155062624558	0.00208827799035962	-1.55704874602717	0.126464738454707	1	FALSE	> 0.05	0.316161846136768	0	Dentate Gyrus
Mural	Afr	Variable	0.0308045799243704	0.0289884627698658	1.06264965372336	0.293610482365819	1	FALSE	> 0.05	0.50622496959624	0	Dentate Gyrus
Mural	Age	Variable	2.39550740805457e-05	0.000183802029731391	0.130330846267333	0.896885555912343	1	FALSE	> 0.05	0.960480263378392	0	Dentate Gyrus
Mural	concordMapRate	Variable	-0.142353843609414	0.0800907731683748	-1.77740628511781	0.0822602507284564	1	FALSE	> 0.05	0.256103748132424	0	Dentate Gyrus
Mural	mitoRate	Variable	2.37650988650362	1.34337229512242	1.76906274986641	0.0836605577232585	1	FALSE	> 0.05	0.256103748132424	0	Dentate Gyrus
Mural	overallMapRate	Variable	-0.167817045302414	0.0843065241703379	-1.99055822730097	0.0526238151168406	1	FALSE	> 0.05	0.197339306688152	0	Dentate Gyrus
Mural	RIN	Variable	-0.0023829968517992	0.00286750822844644	-0.831034006514519	0.411432470038764	1	FALSE	> 0.05	0.656541175593773	0	Dentate Gyrus
Mural	rRNA_rate	Variable	184.663469266028	247.299778678037	0.746719104453563	0.459116905536816	1	FALSE	> 0.05	0.695631675055782	0	Dentate Gyrus
Mural	Sex	Variable	-0.0104615444337069	0.00606985448964377	-1.72352474866674	0.0916590848522071	1	FALSE	> 0.05	0.266599394036254	0	Dentate Gyrus
Mural	totalAssignedGene	Variable	-0.183199225415098	0.0653577361140199	-2.80302281424647	0.00744326551470652	1	FALSE	> 0.05	0.0485430359654773	0	Dentate Gyrus
Mural	qSV1	Variable	0.000526902438492553	0.000116183696374713	4.53508069491266	4.24815078059115e-05	0.00637222617088672	TRUE	<= 0.01	0.00212407539029557	2.19570881808357	Dentate Gyrus
Mural	qSV2	Variable	0.000277314079742932	0.000806284841295608	0.343940584691286	0.732492970205085	1	FALSE	> 0.05	0.861247193435932	0	Dentate Gyrus
Mural	qSV3	Variable	-4.24803249267868e-05	0.000620309615381636	-0.0684824543637799	0.945704986519481	1	FALSE	> 0.05	0.969847796733173	0	Dentate Gyrus
Mural	qSV4	Variable	0.00227039482452487	0.000769635194202791	2.94996232192397	0.00502871460631692	0.754307190947538	FALSE	> 0.05	0.039700378470923	0.122451752056097	Dentate Gyrus
Mural	qSV5	Variable	0.000506150242172342	0.00101046697095446	0.500907260426581	0.618877812877753	1	FALSE	> 0.05	0.821519220634186	0	Dentate Gyrus
Mural	qSV6	Variable	-0.00305309126420888	0.00139344571846984	-2.19103709871204	0.0336682213462152	1	FALSE	> 0.05	0.153037369755524	0	Dentate Gyrus
Oligo	Afr	Variable	-0.162697658609899	0.145576053319567	-1.11761278658068	0.269663792595774	1	FALSE	> 0.05	0.483703283687533	0	Dentate Gyrus
Oligo	Age	Variable	0.000465748701761924	0.000921789901343524	0.505265571995405	0.615838170210431	1	FALSE	> 0.05	0.821519220634186	0	Dentate Gyrus
Oligo	concordMapRate	Variable	0.0443654432318069	0.416571103184384	0.106501490124172	0.915657851087401	1	FALSE	> 0.05	0.960480263378392	0	Dentate Gyrus
Oligo	mitoRate	Variable	1.46277118712734	6.98252722725018	0.209490223170014	0.835011097020603	1	FALSE	> 0.05	0.927430405868494	0	Dentate Gyrus
Oligo	overallMapRate	Variable	-0.00255304814752127	0.442195070340036	-0.00577357894460027	0.995418895961321	1	FALSE	> 0.05	0.995418895961321	0	Dentate Gyrus
Oligo	RIN	Variable	-0.0105940470612225	0.0146535559984224	-0.722967657977563	0.474370929842412	1	FALSE	> 0.05	0.704511281944176	0	Dentate Gyrus
Oligo	rRNA_rate	Variable	-1469.87330915979	1231.86207298885	-1.19321256932074	0.23903929567086	1	FALSE	> 0.05	0.469343566787544	0	Dentate Gyrus
Oligo	Sex	Variable	0.0161311071150213	0.0314209502887432	0.513386990742937	0.610192165898029	1	FALSE	> 0.05	0.821519220634186	0	Dentate Gyrus
Oligo	totalAssignedGene	Variable	0.127924145826041	0.355669413572196	0.35967148409312	0.720775285528676	1	FALSE	> 0.05	0.858065816105567	0	Dentate Gyrus
Oligo	qSV1	Variable	-0.00105527178988435	0.000687425743378071	-1.5351065915842	0.131759388307523	1	FALSE	> 0.05	0.323998495838171	0	Dentate Gyrus
Oligo	qSV2	Variable	-0.00898864230279542	0.00383212148541175	-2.34560473539623	0.0234636121039306	1	FALSE	> 0.05	0.126104423711174	0	Dentate Gyrus
Oligo	qSV3	Variable	0.0055003233875764	0.00300962230428602	1.82757928785395	0.0742479884972192	1	FALSE	> 0.05	0.236961665416657	0	Dentate Gyrus
Oligo	qSV4	Variable	-0.008279890683425	0.00404349892797556	-2.04770443393451	0.0464522385217149	1	FALSE	> 0.05	0.179568828871059	0	Dentate Gyrus
Oligo	qSV5	Variable	-0.000788414179466647	0.00509380212586017	-0.154779113908653	0.87768760407618	1	FALSE	> 0.05	0.950253399751738	0	Dentate Gyrus
Oligo	qSV6	Variable	0.00900707021721099	0.00724772794777488	1.24274397191968	0.220399006315583	1	FALSE	> 0.05	0.452874670511471	0	Dentate Gyrus
OPC	Afr	Variable	0.0495777954180657	0.0457897666580547	1.08272653556632	0.284697541934658	1	FALSE	> 0.05	0.502407426943514	0	Dentate Gyrus
OPC	Age	Variable	0.000233043120806289	0.000288436870288859	0.807951911879034	0.423368870885397	1	FALSE	> 0.05	0.659606031545525	0	Dentate Gyrus
OPC	concordMapRate	Variable	-0.211716524012529	0.127076171320324	-1.66605998443918	0.102648680463986	1	FALSE	> 0.05	0.28140070090291	0	Dentate Gyrus
OPC	mitoRate	Variable	2.24676769398547	2.16984681238272	1.03544991340577	0.305991354357753	1	FALSE	> 0.05	0.521576172200716	0	Dentate Gyrus
OPC	overallMapRate	Variable	-0.232575679291881	0.134579298645118	-1.72816831142193	0.0908153918592732	1	FALSE	> 0.05	0.266599394036254	0	Dentate Gyrus
OPC	RIN	Variable	-0.000315117381564177	0.00432118726753911	-0.0729237966452757	0.942270428387056	1	FALSE	> 0.05	0.969847796733173	0	Dentate Gyrus
OPC	rRNA_rate	Variable	313.288234332827	390.44419580187	0.802389272785617	0.426545233732773	1	FALSE	> 0.05	0.659606031545525	0	Dentate Gyrus
OPC	Sex	Variable	-0.0230118001269052	0.00929081009186554	-2.47683462468498	0.0170795121651828	1	FALSE	> 0.05	0.0985356471068238	0	Dentate Gyrus
OPC	totalAssignedGene	Variable	-0.338155460898345	0.0999480237763182	-3.38331312738239	0.00149230896859339	0.223846345289009	FALSE	> 0.05	0.0186538621074174	0.650049991893775	Dentate Gyrus
OPC	qSV1	Variable	0.000849357032663227	0.000181901930647549	4.66931290745304	2.74233072918474e-05	0.00411349609377711	TRUE	<= 0.005	0.00205674804688855	2.38578891076859	Dentate Gyrus
OPC	qSV2	Variable	-0.00345964591240822	0.0011669826947014	-2.96460772564709	0.0048331616538179	0.724974248072686	FALSE	> 0.05	0.039700378470923	0.139677419799436	Dentate Gyrus
OPC	qSV3	Variable	0.000326846159035756	0.000979129205530242	0.333813103714697	0.740071220771088	1	FALSE	> 0.05	0.861247193435932	0	Dentate Gyrus
OPC	qSV4	Variable	-0.000629188485041216	0.00132536693843604	-0.474727765416929	0.637276912794696	1	FALSE	> 0.05	0.831230755819168	0	Dentate Gyrus
OPC	qSV5	Variable	-0.00299564625685534	0.00153778212961494	-1.94803034783962	0.0576651112065863	1	FALSE	> 0.05	0.210969919048487	0	Dentate Gyrus
OPC	qSV6	Variable	-0.00270135859725361	0.00228131034647016	-1.18412586934232	0.242580284493821	1	FALSE	> 0.05	0.469343566787544	0	Dentate Gyrus
Tcell	Afr	Variable	0.0222912713237689	0.0208404793206736	1.06961413798463	0.290496989278421	1	FALSE	> 0.05	0.50622496959624	0	Dentate Gyrus
Tcell	Age	Variable	5.87564947602981e-05	0.000131895247183843	0.445478483985097	0.658109835110084	1	FALSE	> 0.05	0.83658029886875	0	Dentate Gyrus
Tcell	concordMapRate	Variable	-0.0956810897345524	0.0578429431039832	-1.65415320521551	0.10505626167042	1	FALSE	> 0.05	0.28140070090291	0	Dentate Gyrus
Tcell	mitoRate	Variable	1.47580828210126	0.974434770209828	1.51452752633557	0.136885081595484	1	FALSE	> 0.05	0.330505472532463	0	Dentate Gyrus
Tcell	overallMapRate	Variable	-0.114139437050764	0.060899959914497	-1.87421202265182	0.0674021567636533	1	FALSE	> 0.05	0.224673855878844	0	Dentate Gyrus
