"","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEbrown","MEbrown4","MEcoral1","MEcoral2","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew1","MEivory","MElavenderblush3","MElightcyan","MElightcyan1","MElightgreen","MElightpink4","MElightsteelblue1","MElightyellow","MEmagenta","MEmaroon","MEmediumorchid","MEmediumpurple3","MEmidnightblue","MEnavajowhite2","MEorange","MEorangered4","MEpaleturquoise","MEpalevioletred3","MEpink","MEplum1","MEplum2","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon4","MEsienna3","MEskyblue","MEskyblue2","MEskyblue3","MEsteelblue","MEtan","MEthistle1","MEthistle2","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow4","MEyellowgreen"
"R13012",-0.0181169327836261,-0.105431017578911,-0.0841391642557667,-0.0325222787707283,-0.0509878793593797,-0.0136218320697329,-0.0369706717714199,-0.0415319718476723,-0.150502102367993,0.145772458401378,0.0447813773026392,0.0125934634839523,0.182694801053232,0.0275510579901976,0.01520714860469,0.104447554937508,-0.0601704416445553,0.0357189070331729,-0.0340627914860517,0.0980026485089951,0.0922253033738104,-0.0373847396745139,-0.0403190135373637,0.0158547852314071,0.0813406701163969,0.13391225532464,0.0152607575182159,-0.0140698262241862,-0.0519827030799208,0.0697978155636605,-0.0355536218044394,-0.0975150019655823,0.138976383049208,-0.0367118009981156,-0.00581566245016903,-0.0455033587978079,-0.0737238517394138,-0.0942807913281481,0.0227369449266269,0.053023392805188,-0.0221544292545145,0.0387793329159767,-0.0499952309613821,-0.0130875919346287,0.00801676766945678,-0.0584175713647581,0.0254867517347124,-0.0237968814496678,-0.0159419691206815,0.0507159987511569,-0.0672575051883555,0.0561015459844981,0.00350079782101295,-0.00575602995755773,0.0998942531791936,-0.0295929334610991,-0.0188761735654549,-0.193494536712904,-0.0367702344481203,-0.0646014866456149,0.154854491842342,-0.0478112664599617,-0.0809580844872682,0.0134244966620193,0.00707201052220797,-0.0852877698056477
"R13014",-0.0312902766789556,0.0169216382831488,-0.0571258307801132,0.0516962542835837,0.0787683669472394,0.0687264155445752,0.106993058321767,-0.0410157265714547,0.0553724399082555,-0.0461588663590179,0.0236407038698672,0.0181126787371963,-0.101903293374245,0.00252511013109277,0.0813350080180117,0.0621747118245827,0.101463909159648,-0.0361053343074056,0.0560833142681117,-0.0909851192600641,-0.0576435636034139,0.186645117490439,0.0314814515002358,0.114909800656428,0.156437578542504,0.0662476516730856,0.134380634735707,0.0350673777179442,-0.00440241038559524,-0.00116749468298522,0.0844152284803306,0.0648595577233223,0.0221533308661434,-0.116325227405435,0.049452193448772,-0.068275627671436,0.0505173863068956,-0.154156100492681,-0.0128513547113968,0.0023505847867348,0.0066473691058448,-0.0142684676969011,0.0493444554248899,0.110949122500335,0.242716010898738,0.00254775308423382,0.0511290095886389,0.0235708119156696,0.0404594559881319,0.279582198323059,-0.057091195734237,0.0314725461981302,-0.178937983697611,-0.00213830729847028,0.0154836524283938,-0.0803028730012178,0.00347427217588182,0.0536624345178059,-0.00775584957271121,0.0308033807299806,-0.0573216109338101,0.10032825741578,-0.172970955890314,0.100759204636189,0.0476457435392309,0.0631199517759235
"R13015",0.0379895375834766,0.0101958542038129,0.0313796481571506,0.0190507528206289,-0.0484049995299998,0.0114901867656423,-0.10424003044209,0.018230921166519,0.0439875668948219,0.139073351730103,-0.0271293030392394,0.00573809194202658,-0.101149035665404,-0.0618947190678591,0.0291416608679703,0.0761015238765539,-0.0569956730338229,-0.0181660606132669,-0.0753728541318546,-0.140916973108143,-0.192609725251891,-0.0300722548963439,0.0492117522268585,0.0438802812265798,0.0938941836824001,0.00231722392032986,0.0467190145672617,0.0425605624805977,0.0312872412256982,0.0334121284212048,-0.0261787079261374,0.0578832040116943,-0.145564057387038,0.0420230946468359,0.0801388924603785,0.101523042655577,0.0938406875489734,-0.015314019264341,-0.0153739724990037,-0.0561355519803152,0.0723764392466642,0.0926764418873178,-0.00190897811375895,-0.0227457301933815,-0.124482083874953,0.0445910313900102,0.125781898359636,-0.0129918629477655,0.0148675571619036,-0.0919890973421087,0.0809927225882574,-0.0203454517822066,0.0342441460687227,0.0411678607591126,-0.0866721920963243,0.0968785602028766,0.116369620737229,-0.0307466939782918,-0.00779564641986287,-0.0542900709656055,-0.157034960149703,0.0698847640673261,-0.0263290927639834,0.171739346850782,-0.0491931850835641,-0.00903028850479252
"R13018",0.043929509944196,0.104840722965374,-0.170165691009897,-0.0126347295384459,-0.0765586718920416,0.0387217630491353,-0.111734531118188,0.0208305872410024,-0.0246040929182059,0.0775677419584841,-0.169040963388464,0.110043089287657,-0.0705677013133404,-0.00506131503214995,0.101236542020935,0.0362028488015849,-0.239815886754443,-0.0976549951833371,-0.0746517024416519,0.0381298139015852,0.068577420714644,-0.020623842479922,-0.0363002187388428,0.104718307772618,0.00393496273238658,-0.0199613055603666,-0.0592574145177461,0.00511936554171171,-0.0821550695789393,-0.168632661505942,-0.12328978788641,-0.11569374284678,0.0706450719404683,-0.151654273376186,0.0737942431949817,0.0100211982589787,-0.0201884343096963,0.0969460344298958,-0.0108159824897315,-0.080465338517004,-0.0534622919402972,0.0658488731462549,0.0986349030218295,0.0292069118883202,-0.0430902992318628,-0.0979368239163719,-0.0180037194596138,0.0152128629207203,0.0125533908785789,-0.117887283404438,0.0777872801580096,-0.0783922424723721,-0.0936836308281195,0.0121908026347191,0.106594294030766,0.116790227678138,-0.0537173396018357,-0.0856127171834058,0.0314034031469799,-0.0173657778650159,-0.0154990620360226,0.0345866179347665,-0.0132438595260614,0.10255187332342,-0.120194959945615,0.123323360731067
"R13032",0.0198952478731995,0.138011549915636,0.177835065416884,0.0759971914138039,0.0804314959777284,0.0274031470986613,-0.0119626848593194,-0.0718006458416631,-0.135496866702837,-0.0571040450741082,0.0653735453615411,0.0656386201826205,0.146231623365378,0.0466260556325106,-0.0908003200120045,-0.072364146659639,-0.131563349133687,-0.0868126212927701,0.0918385713956087,0.0314013854700078,-0.0222041404206526,0.0281173667934377,0.057916105506624,-0.0927141436404333,-0.208670478254228,-0.145529752388932,0.0430522306281589,-0.0546742381713617,-0.0504418771349957,0.065994754669617,0.111091290339214,0.124154291102661,-0.0242075130080684,0.172841292541846,-0.0448613277997189,-0.0363257559258128,0.0902860807337617,0.0268956924006391,-0.078775935050872,-0.0470468451942676,0.118420233356143,-0.0953754323916727,-0.0616186270038577,0.0634905442438043,-0.0258171587362718,0.072667952351168,-0.114587024315094,0.0154952617300796,0.0726438159607332,-0.00509929580344011,0.0576757609191428,0.0191228426511465,-0.0166226566554608,-0.145129584229758,-0.0733295748865183,0.0879697881141289,0.0837901455380612,-0.0521720707255192,0.0813016209602047,-0.155247655103505,0.0123863233167182,-0.0156606679407738,0.137135339698783,-0.0841677555555067,0.0278438413642044,-0.129687549896943
"R13034",-0.100389773909899,0.163640966196928,0.0121186512149279,-0.0275431170149904,-0.0251936216450417,0.0885834438718146,0.00166141964040947,0.0932475338200158,0.119833840203486,0.10751941265503,-0.0653744152938222,0.0107292027550078,0.0124116874118965,0.0147666142530711,0.0280985822051039,0.0855974406361807,0.109424104036382,-0.0197469356887682,-0.0945730197536739,0.0579210054775615,-0.00680497516833772,0.0650756541477407,-0.0433087711846826,0.0811569376342661,0.0325462822506054,-0.0742109043420075,-0.011829881236919,-0.0267058315519063,-0.0683393392812756,-0.0110531739921099,0.0318120856573707,-0.0137084453369832,0.0582725610807375,0.077739601442863,0.0010427754230052,0.0151278541463997,-0.0643764137979751,-0.135093562725538,-0.0422719788446779,-0.0348767323222372,-0.0629376664002221,0.011126874716052,0.061297641514094,0.0323004836073096,0.00425350756394349,-0.016148169186888,0.134742238391453,-0.0148289956296905,-0.0498544798940923,0.150742250964716,-0.111253374159456,-0.0380492029942473,0.0314272657768796,-0.0549268725158293,-0.0383480422782812,-0.0179926474683845,-0.0349136731677538,-0.103539637261817,-0.0290433258378683,0.0712431590859511,0.0242391096015819,-0.0396854934969137,-0.0305767616972417,0.0548036652992365,-0.0287399356658697,-0.0673911706601559
"R13035",-0.141941854343573,-0.071106381030009,-0.0131054929943027,-0.034726292459083,-0.00716540765475935,-0.0100230641662768,-0.116831498176783,0.0625815213457968,0.0340685325715737,0.0335827632549052,-0.0910303848655981,-0.0524364466527566,0.0874385415152338,-0.0139282998608361,0.0726371235044529,0.153193661964678,-0.0280623468948219,0.0268645387618973,-0.0752002397700481,-0.0167875594388171,-0.0965378506843365,0.0100827509953288,-0.0607202158400475,0.0980310942279997,0.0972492359975096,-0.0124323903015158,-0.00314442641203221,0.00144296818386169,-0.0324026245421686,-0.0881925244289757,0.0926288411509724,-0.00738583967246844,-0.0143519255981629,0.0105732074577009,-0.101135735044488,-0.00720796457309859,-0.0279426853206792,-0.0680925977669174,-0.0179384061483122,0.0165489882049794,0.0491125366300722,0.000598324587472723,-0.0154473578549901,-0.047020644961384,-0.00909458429646318,0.0872872907090533,-0.0680925660647723,0.0195999371120924,0.00358669127970127,-0.0502818109119541,-0.0233048794614931,-0.0823788837479385,0.0156559448688736,0.220160750057983,0.010145911971952,-0.0126458539468604,0.064411535111714,0.015911153072056,-0.0515317334055198,-0.128967334950687,0.0408567336083617,-0.0121993922946401,0.0753254122818856,0.0852560821666455,0.0573486299097813,0.0818845775555509
"R13036",0.0369912566361722,0.0181173008148919,-0.020538207834909,0.206898508584486,0.150432384731686,0.0338676178586177,0.00255969188904527,0.0864218884646025,0.0474526814394165,-0.0608537110372215,0.00190581517738218,0.208548182263125,-0.152746832780901,-0.0127513945409933,0.0410406152672566,-0.000386517907560178,0.0187144706682755,-0.154988340294999,0.0805319508948468,-0.0333608315264013,-0.17849860491762,0.138506284247094,0.152639516591998,0.0797652826534217,0.0211342043052888,0.0519980998250732,0.00641712227279985,0.0382612551752798,0.0729548117022795,-0.0900609855133518,0.116551144289542,0.126326721550539,-0.111659746872447,-0.171948527009029,0.000901098125223239,0.0857082784228826,0.156565872003869,0.0220048714127384,0.0546450380595592,0.023750825282169,-0.0055725633607023,0.0576916648993663,0.0887346156300543,0.245586764678202,-0.103426276748035,-3.62275965969314e-05,0.0333078276903434,0.0977510417487168,0.194398025703276,0.0356258925908839,0.126814870216355,0.0159792690389232,0.0721071369836033,-0.126958517225284,0.026528356547518,0.101531592790249,0.0981147726863249,-0.00896892727999354,0.0214160579560075,-0.114835657720551,-0.156796353569989,0.100283523996467,-0.00507322104646114,0.0683254658575183,-0.0390483493642091,0.0319462364114346
"R13039",-0.0128366305654839,-0.124702894219407,-0.0913703364443594,0.0328775871674316,-0.0662657992075375,0.102986502816066,0.00851724293525243,-0.0565736988640246,0.0273120147743188,0.029261110641303,-0.0529925227967324,0.0489622131497865,-0.079270575265523,-0.0920850260160619,0.0511545720002771,-0.0720034537632374,-0.0439859705738037,-0.153593571141949,0.0211858427242917,0.0398925666327112,0.0449876689589864,0.0123746933063976,0.0354621062834419,-0.00915092371988837,-0.015999640741123,0.058058319355979,0.0219415380067542,-0.0129280179494368,-0.030626772513436,0.191990110678166,0.0112853104721563,-0.0408192139417422,-0.0117166549361331,-0.0836513810618212,0.123564783045745,0.026227068849144,0.0586045215339777,0.0159854960753247,0.00301003426201494,-0.132326288747829,-0.0109542042464688,-0.0949562194988206,0.0535959515927789,0.0458228405581145,0.0454433466158417,-0.0563802608456151,0.076274290923032,0.0187976047866786,0.0788401132512545,0.0628995066248278,0.0367819742955232,0.0754778295857649,0.0182459689047863,0.0237998220402491,-0.0676310020118115,0.00638909730579399,0.00879887394149801,-0.0922984108935368,-0.0466014383893979,-0.0658358027843218,-0.0465458741891058,0.0607810291860827,-0.025967949563286,-0.0421791080865091,0.0379425968764015,0.0369442424022261
"R13044",0.0550465039700671,0.0391912197070401,-0.0323882853495922,0.0446731146796755,0.0180448201724559,0.0632254235259614,-0.0374412260988699,0.0537811497347844,0.0493395032812409,0.0315640220644402,0.00453573847323282,0.0351432057791838,-0.100604582632333,0.074955567118857,0.0215301563765498,0.0593238054597174,-0.198512461342121,0.000781616778743951,-0.0393918681364688,-0.0386187214985062,-0.127484863502389,-0.0547731048515928,0.0738175764829667,0.00777176913652559,0.0528270110722978,-0.0467527743898325,0.018221752133954,0.119868819722838,0.0567609715866365,-0.042613064454437,-0.00211832101165815,0.0658055543335904,-0.0980546521105584,-0.0894493708932823,0.0867456307356046,0.0112818587240517,0.124990757149924,0.0714094707833663,0.0651271728355048,0.0386273698368482,-0.0161231720405588,0.113770850204147,0.0215678651203104,-0.0195535985557373,-0.0375983002803994,0.0461252272340851,0.0109389855720321,0.0429358772279488,0.00938531279603615,-0.127648766776138,0.111570386118209,0.0542796004406926,0.088329728311338,-0.0580314913996539,-0.106125670572497,0.0793082173717821,0.0555276845527916,-0.0645911572873238,0.158776240196499,0.0522330634284013,-0.124143260436703,0.0253031796941551,-0.144670394554595,0.102617882729533,0.0902871200576613,0.0155786836500556
"R13046",-0.0633346522564428,-0.0682665985320249,0.152251036708076,0.0440044810780034,0.0418137158473008,-0.204345733322338,0.0380657188269388,-0.0371815226385556,0.0636218305564724,0.00656163825785561,-0.0858385879431432,0.00789618652499527,0.139402982147848,0.0531615055731813,-0.01985514805376,-0.0354978913908973,-0.0342626713152005,0.0726876693995546,0.0450358139073061,0.056632375445393,0.0142945544957227,0.0193876408436535,0.0190754912457558,-0.0749729799413042,-0.0818835184827308,0.0954675726689114,0.114508723454209,-0.174231428608409,0.0106681623191754,-0.247996217267441,-0.0457794284139861,-0.109595173235777,0.071066902763745,0.193576117657055,-0.227549533633174,-0.244042425698208,0.0703875187943181,-0.00473571322143387,0.0564021332088083,0.00850845228925174,0.119003641645536,-0.0139334080408149,-0.12586197692624,0.0358388915312202,0.0182425412842876,-0.101281967831075,0.022558168851044,-0.0909826710667406,0.0195930868294499,0.0172738186645505,0.0195132392978305,-0.0390561615651197,-0.147682944277271,-0.01346550409112,-0.00294064120233375,0.089072607177502,0.12332996890111,-0.102721463631486,0.0824453206003424,-0.0160914572204539,0.0753057387387433,-0.0330431069121432,0.0583391450767385,-0.0791157032297969,-0.07986643839289,0.0173085770431501
"R13047",0.0656725771647915,0.0657509017617513,0.0828713177736512,0.0494821973573914,0.0357179288857103,-0.04871848266525,0.0580914703318639,-0.234683154456057,0.0201781395526108,0.0103767163327514,0.1069157888687,0.141457425044261,0.0109504951657977,-0.205965268431023,-0.162020422483127,-0.0453324532767116,0.00341402653736231,0.0753595549824907,0.0591241051764445,-0.0561999330804632,-0.024932336411552,0.0365356055696432,0.135656448402738,-0.215838941641066,-0.140477225901019,-0.0871477413831255,-0.0272950709968418,-0.0759530485317087,-0.154796113322596,-0.10794293588034,0.0263506952279562,-0.0849826181954054,-0.0438798094050844,0.093944041599014,-0.16703974101009,-0.0939336087934782,-0.0262633121503956,-0.0603399554600939,-0.178271212664163,0.164204651864821,0.115207251623625,-0.161532928383433,-0.166951494062016,0.109097127849265,0.000369626221792986,0.00203275835388024,0.0796532748239414,-0.208305825551085,-0.0392770274019959,0.111084555212233,-0.0270863834243666,-0.0763457559019128,-0.0287255969105723,-0.280856782409893,-0.132581050814035,0.0253203949682535,-0.164278366206872,-0.0937059976898464,-0.18131021827065,-0.0276302535282822,-0.0169519690416704,0.0988714690683268,-0.0166337547617048,-0.0980097817080581,0.0557949727080709,-0.280246130000234
"R13051",0.148912193297745,-0.0351664347884398,0.0819366459789477,0.0898568621430817,0.0566760242242102,0.0291844186713918,-0.107966656027629,0.00208712306398558,-0.0154136285794792,-0.0418335817212116,-0.0339224831332699,0.10954539617545,0.0301138590660352,-0.0673419022761411,-0.0773798074577784,0.000759388485955492,-0.21914776885661,-0.0418134483056651,0.0201698902283018,0.0103663114602231,-0.0058280881964858,0.0267020009089426,0.0793728287422109,-0.0712639067625986,-0.0790996452122439,0.0407399186807744,-0.0958403114992124,-0.00588018393660257,-0.13549009362565,-0.0306279048333594,-0.0216518297730545,0.0403579304530638,0.0158862164631046,0.077200154183275,-0.0473411359122402,0.0230150758621763,0.212165299151485,0.065231874624572,-0.0731077567019795,-0.0538773855653348,0.00482903077846207,0.0106234414323572,-0.0339584739185625,0.0958768764436002,0.0112551327024763,0.065734486701495,-0.0571434424959552,-0.0458597921370126,0.129764702535951,-0.115156672421934,0.152965468552576,-0.119241211238228,-0.0485689377271715,0.0136296543350595,0.121991923803465,0.0548821925977552,0.065943492963788,-0.023316430100115,-0.0146922679654491,-0.0651818384338899,-0.0456046158179634,0.0717952632378353,0.107722987758597,0.0265094249415889,-0.0582653362464966,-0.0779441675388007
"R13058",-0.00994612335012842,-0.0715789964801895,0.0561796538267528,-0.0468294725613674,-0.025399753649521,0.0253976883807792,-0.139985119570481,0.100084297017078,-0.0230441060558323,0.105314457372151,-0.0273337295741416,-0.057955672223773,0.0416420582444846,-0.0142371433532955,0.185979533824523,0.158339169499531,-0.0703839521925284,-0.0168468756105853,-0.0615154027312705,-0.00279266109894682,-0.0930225968415234,-0.0385013008711296,-0.0118161152460277,0.149151846446402,0.222726350151778,0.0977010079379405,-0.0113119967215257,0.0591699763509881,-0.0207423304928909,0.0448828269589942,-0.0525760108567607,0.0034788537718164,0.0131921874483118,0.0887441565202838,0.0396306318317461,0.097275241463358,-0.0358683198531821,0.00171061164288835,0.0251237016381566,-0.015877440502779,0.00759796962458809,0.172640222975622,0.0978702952461626,-0.0613674380655029,-0.148589619792367,0.119740006557196,0.0417373021069908,0.0645333594264233,-0.0369970458013516,-0.0757267599011868,0.0501011948601733,-0.0045342783796401,-0.0870795674117043,0.107410591988519,0.0160305190961966,0.0207175668766569,0.0371607135059239,-0.0176785414481734,-0.107896951315299,-0.016679098509419,-0.0498545736472611,0.0782605677427263,-0.00921310530713889,0.247899315891647,-0.0378924503830722,0.0699966505249422
"R13063",0.0315251570781179,0.0373057736441405,0.101679551536054,0.10669714374388,0.206224425293604,0.109632790039292,0.0485918961469387,0.102863384493272,0.0874199499991047,-0.0700045235636627,0.0593505306093347,0.0363967550753165,-0.110425295953243,0.136278579057575,0.171718746116722,-0.00107280650553235,0.219073151995893,0.0526269895838062,0.0402333241871316,-0.0436529602337057,-0.164115839146066,0.151494261991768,0.0770818303426379,0.0678836603035383,0.0694206280598676,-0.148411823720164,0.143556590580987,0.0419870417407923,0.0556780127549781,-0.0503024388046233,0.152611894354474,0.229636797576976,-0.0451469837625065,-0.00977627199147195,-0.0201454835846894,0.194255291138202,0.149544325372824,0.0343414776078927,-0.0414433340896415,0.0586358348815621,0.126134194071726,-0.0756048164888179,0.0862596487010721,0.109933623129611,0.101331319079199,-0.00481859391882085,0.118877295686853,0.156296673849985,0.0859628660758971,-0.00271208704037232,0.0425503720679689,-0.0701302162684533,0.0649053281653595,0.0338706886776885,-0.00837734090975615,0.131573320524012,0.224018996543394,0.0910293364870565,0.00514834455019721,0.0124491269942986,-0.0819070317724203,0.0180002475891278,-0.036300033938083,0.00904069429619544,0.00366054679423038,0.0147113556293641
"R13066",0.0701439091064359,0.0812626797635095,0.0993322153013067,0.0984361155512077,0.0294943837808185,-0.0822904005329471,0.0908534008108577,-0.0533106842025286,-0.0780439978454859,-0.11675527111511,-0.00342817125898045,0.0248924267387067,-0.177770207590674,-0.141950109168001,-0.134454485740272,-0.220462836045981,-0.0445024589530035,-0.0306616120283836,0.0379360614130838,-0.174034540336092,-0.128170545313503,0.0223818739778145,0.169150981250588,-0.0826636173347634,-0.019419829172833,-0.0819920624540753,0.116213822753307,0.155135460655432,-0.0369932382092405,-0.150152997070034,0.126709114480627,-0.175799344540933,-0.192717572159739,0.0690450260129232,-0.0251240897629105,0.0856109406269985,0.0107762601774756,0.102333678171249,-0.104544345087122,-0.0273891500259902,0.101014382089269,-0.0679349912772355,0.0157426238692543,0.0422804805637065,0.0139690925044633,-0.0275188552475889,-0.0376536627256415,-0.0470194484165134,0.047192831162726,0.0383373278766744,0.0699004718574709,-0.0308873967013439,0.0259643428386957,-0.102169392550379,0.0946717761924191,0.117269420862856,0.101693311123478,0.14048530546048,-0.0502594072639231,0.0184615822772897,-0.25878918861703,0.171331417742001,-0.0778930087261697,-0.0617786927288331,0.0782452116306089,-0.255398195705663
"R13069",0.0780444735156067,0.23038782545818,0.12240056669502,0.0531329783475237,0.0914651809380937,0.00994122732380597,0.0418600803367507,-0.0124085935286013,0.0732300595306164,-0.0157989370012699,0.0549096399116445,0.0253928199197115,-0.0541816766638045,-0.0406979933151923,-0.0234476560530064,-0.202781432395064,-0.0923108933255773,0.0355767965162642,0.0221193206218127,-0.011376907367606,-0.164191290279032,-0.0505660932066306,0.0803503161114688,-0.0247859388301156,-0.0893865839260483,-0.0472374423057375,0.0437745635820004,-0.00784432919464874,0.11575258902593,-0.0968153314029818,0.0102005657251927,-0.0160124316616832,-0.16609024975665,0.070681830213861,-0.133856472834068,-0.00693549665991196,0.106173792707953,0.128996896201829,0.0599325386223628,0.128863859393724,0.044987270773506,-0.122690254385662,0.0577914736339239,-0.015861664167486,-0.0737330735279028,-0.0422289475182762,-0.0124262403740887,0.0778216431287456,0.0374601148234981,-0.0930950486594746,0.127320284982773,0.0826126139086519,0.000214861991849852,0.0919814446091636,0.0846666281846972,0.0450901801836031,0.0981912767485354,0.0200189948197954,0.0317823041328046,-0.0548313975175888,-0.0954158734339685,-0.0124174185250856,-0.021910523691687,-0.099329342111723,-0.0147820829837093,0.0257837831185687
"R13076",-0.0483872305209893,0.0943823835892582,0.17927398253248,0.108106304261051,0.159461060477073,0.0273372147818999,0.0958025898580578,-0.0220694114652826,-0.019427667121389,-0.0892066259957496,0.06368176146632,0.0870232500704486,0.0771045420453469,0.0287648991774902,0.0069004333942836,0.0279722094372982,0.131076354729313,0.139917393057852,0.0936269414032846,-0.0544792838211333,-0.00912211744793693,0.0729652973282512,0.0915109359294034,0.022704010405021,-0.025629159388265,-0.0541327127425913,0.0766105398604428,0.0583478157466456,-0.0475749792523383,-0.0682787608209117,0.0982400645110243,0.00728792934784833,0.0301260420783367,0.147553032005237,-0.091198478742628,0.0323577198546397,0.00398409998767447,-0.0254305412595039,0.0256355108216079,0.0660131085472831,0.187403896599897,-0.00124120737378637,-0.0368835189178492,0.137787385128582,0.110171537186723,0.033316387616862,-0.031235156143031,0.0150733874336601,0.0861991853959307,0.0617073897009458,0.00652813221891347,-0.0641572244008767,-0.0660036636551048,-0.15685853509209,0.0561006691912193,0.0286131986033758,0.0714434903691319,-0.0203565944740175,-0.0327953086359926,-0.0457866809210667,-0.014434457531209,0.0579510935292162,0.0908854906949469,0.0548389908062106,-0.00284630221777525,-0.0870274972062792
"R13079",0.0517548224667224,0.176012612829675,-0.0155678161744798,0.0596479582594084,0.0295780192805057,0.0387063326379163,-0.0366486274080468,-0.0411499452355943,-0.0725083484927433,0.0738697510286913,0.0536338493594594,0.0191127318184796,-0.0996828454912407,0.0534905163133785,-0.0015122214330257,-0.0375575671489447,0.00363138500168762,0.033475153318729,-0.0172183319652936,-0.0119805871508949,-0.0188366594129371,0.0685787216811353,0.00673994308555387,0.00459002680288237,-0.0590656383191159,-0.0922750592109159,0.0238537186004369,-0.0348640539055474,-0.0517147579576604,0.00727126264679956,0.0480520779904399,0.0629712880485559,-0.0196367650461197,-0.0394185121403387,0.0132320913235166,-0.0107108255566008,0.0515918111684025,0.0446735235782404,-0.0152790432820535,-0.121262929712812,0.0398424840054882,-0.0784614042160632,-0.0296020293217889,0.0808395432984447,-0.198389591049791,0.0900381432973212,-0.103505140149629,0.018986184533065,0.0260369557641789,0.0176017860756395,0.0856910097697447,-0.0790789891346031,0.0237197624981902,-0.0167289939420843,0.116562904915876,0.0494296155449916,0.11422001115642,0.0864557737053014,-0.013193751051404,0.0148706034575028,-0.00678981115157608,-0.0239087711976766,-0.116514652238087,0.0447832771702415,0.0238919518297415,0.194627312314439
"R13082",0.000933871997984137,0.065484326157697,-0.0614140334570604,-0.178951717858747,-0.164981901829854,-0.0178318358896724,-0.233572451440361,0.0159898454717528,-0.24444345140642,-0.156388494102214,-0.108754545592149,-0.150075320405322,0.0705078827450506,0.142261138148077,0.0200402904794438,-0.0629000712886169,-0.155873715572446,-0.157651508148387,-0.114149594143248,0.0201738198956069,0.069118309152736,-0.12764324606994,-0.174898763672731,0.151057710849932,-0.0259621829509054,0.0977954223860022,-0.0433672173699767,0.00668006504093138,0.141268165367969,-0.0843402018202363,0.0581946187346126,0.040688764961099,-0.0231811100749305,0.0251606179722178,-0.0636750276476503,0.099427571174961,-0.0465467405164432,0.020134946917668,0.143836204541286,-0.128195315295504,-0.222353048422526,0.0827856631765881,0.164034916603301,-0.206880948810832,-0.0154556230089185,-0.0194953192119607,-0.0839389735976486,0.133092355222509,-0.165864840057976,-0.18401580562621,-0.132749070063833,-0.010300748392801,0.193705673087497,-0.0973515682107683,-0.0394700955852928,-0.142613235293537,-0.0372198394330198,-0.141458040952331,0.0639271282785031,0.126594530098061,-0.0126187803442398,-0.084129998911105,0.055878910868939,-0.00228039856541882,0.00724880523958154,0.0491699008253612
"R13116",0.0612192814049199,0.0566901004561305,-0.0484150220850279,0.0204208223073934,0.0303399496379169,-0.19004412345274,-0.0514942872546525,0.069931177833936,0.132496482664854,-0.0740539782813544,-0.100037186615168,-0.0978534271332806,0.0236447961355536,0.0100321389266934,0.0833711112843044,0.0796902968939578,0.102321711485611,-0.0576480276594364,-0.0197867024496979,0.00980520174664217,-0.0959814870495443,0.0878633051261917,-0.0267566620902682,0.0244034894777888,0.0507272722086878,-0.0654060444480325,0.0009020892846371,-0.107402807478125,-0.0751361282394484,-0.168619957254329,-0.00268590052779824,-0.0546838960439314,-0.0137092711862205,-0.0837198564274699,-0.0933556693815027,-0.0365031983354025,0.0509371069964018,-0.057665707006649,-0.0186904862708236,-0.119437818494318,-0.0928777450919761,-0.0398598140113036,-0.0968796570115871,0.021960652835761,-0.137894104505226,-0.010535035236131,-0.0876791351945582,0.00895455187807608,0.0242137138431511,0.0802100234491121,0.019198257035422,-0.0184864308869738,-0.023154755751754,0.025753918482565,0.0504520086719987,0.0286764842817484,0.0854620482144729,0.0931816658589739,-0.0740058327162243,0.412389063283439,0.0355790276881714,0.00535277543284985,-0.00326404508355416,0.0358673320875889,-0.0530970910184477,0.104140149347041
"R13117",-0.0503240644149152,0.0358986948551559,0.12629405560804,-0.0153853898854451,0.0821559433096314,0.136825632745361,0.0142913533096036,0.0945785347659885,-0.0869351456408508,0.00512466535655568,-0.0143975732695125,0.0483528811706623,0.0102394275937142,0.123820363156132,-0.0099625650657222,0.0643753552961469,0.209230388801145,-0.0176547823067988,-0.0510981283651879,0.0694377971878291,-0.0603857220777777,0.122675008630826,-0.0157473149281337,0.136135893727048,0.0769431972504452,0.053668197876724,-0.0445716809249933,0.0423106505029496,0.0320923304718044,-0.0258203718405684,0.121289364263057,0.085786445118062,0.0328647797327541,0.118638988635597,0.00273666901921699,0.120564718724837,-0.00567548261462399,-0.108181210705896,0.0500571490742732,-0.0944083268500284,0.019249170337143,-0.00269604822880929,0.0927315319289093,0.057632896698347,0.0287328404752997,0.177147772466488,-0.0754282485221461,0.0880539774559206,0.019077675013616,0.118932480909021,-0.0946796293546692,0.0542892688263654,-0.034477267188442,-0.0445424591527835,-0.0338518041005768,-0.100670830923527,-0.00615590356868367,0.086108870241212,-0.00191447170056048,-0.0554934219721964,0.000293240342836013,0.0173166395471954,0.0392596765838786,0.103147372694927,0.016714576616651,0.0234548008295426
