"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MElightcyan","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"R13119",-0.118507683204034,0.0249322635951936,-0.108086076200134,0.0107165916928258,-0.061682632255804,-0.07756989345156,0.0683372817624392,-0.0341377322728591,0.0713296169659395,-0.0648983893360692,-0.18364970518613,-0.0621980186390811,0.0520441355445221,0.0394185241348249,0.0161130960740747,0.123294200931269,-0.0968555505284322
"R13121",-0.0663146401413948,-0.093018533029719,0.084486263574993,-0.00687351258067663,-0.0465037491294708,-0.0413919988581236,0.0642313734991594,-0.0631398470380538,0.0565302160202975,-0.184772863262394,0.0115242997831719,0.0827974038191834,0.0807662496944326,0.175717865690912,-0.139350870511188,-0.0562490613928538,0.117474988264899
"R13122",-0.0409645819265999,-0.090733659784109,0.0188909429254341,-0.00571490079596099,-0.0240733613784952,-0.026019555565991,0.0243201897272761,0.0968864554668906,0.0513735868358146,-0.0484634885259451,0.00556814447151893,0.0264447405889313,0.0531025514153675,0.0922007973080536,-0.0467024515589487,0.00750471791895082,0.046940976672613
"R13123",-0.0203566319369052,0.0744408609931186,0.01755679573748,-0.0349837692586482,-0.0446091490241133,-0.00780958966840696,0.0204119259237881,-0.102282352839851,0.00651829963173709,-0.00774717226387287,-0.036983145761837,-0.038133475947224,0.0236496537097241,0.0853311618817465,-0.0355882246586461,-0.00694440984104658,-0.0261184683389576
"R13124",0.0106362937956145,-0.0432892139731549,-0.0296843047342469,-0.0814065999760069,-0.047212534887062,-0.0731096398228994,0.0289734858154545,-0.12332484419246,0.0257175652754552,0.00731352517208983,-0.0593508633996983,0.0138842957667685,-0.0568394276925947,0.07153853596851,-0.0632771255551685,0.0641850789897539,-0.0469519183843178
"R13125",-0.0266496850004638,-0.108652076714952,-0.0521676320302123,0.0361737769888309,-0.0496557573024194,-0.0583607866661088,0.0356595292092495,0.0741422761042257,0.0542582713380928,-0.0109905814848092,-0.0615583380672023,-0.0297911518689864,0.0235958655299417,0.0723978268030422,-0.0249990565247401,-0.0216741606416427,-0.0651048065201218
"R13126",0.0125859448056839,-0.0457816920568803,-0.0885493011266599,-0.00337626967991599,0.0490604396225578,0.0350458231569007,0.00116064709073007,0.0138677751570923,0.142545653750599,0.0187773491024933,-0.12375720370774,0.0760073872152613,0.0663896953002905,-0.157636499959713,-0.0021678699298854,0.0825087138710496,-0.00422231156904523
"R13127",0.0739370039573793,0.0284717690338627,-0.0422432061260494,-0.0238735502675825,0.0355378079249666,0.0193829429183024,-0.0301091717481326,-0.0572649015847211,0.123677889758844,-0.00190529732688926,-0.0161089368305135,-0.0355677257459126,0.00667562732954358,-0.126336274311234,-0.0604852674556971,0.00138326771359197,-0.0443296220884867
"R13128",-0.0409222723272521,0.094594881267108,-0.0321058916899278,0.0713574767913122,0.0304337549443082,0.0657182563539785,-0.0244538702760119,-0.140915137786241,-0.0166762806091197,0.00263808136087328,-0.037413951883574,-0.122269640860653,-0.00186627216639716,-0.0040288324631446,0.0490493607561975,0.0177509860313443,-0.028252811158719
"R13129",0.0273102402118577,-0.0337214345628308,0.0214167025702029,-0.0104235051619095,-0.00724639393458101,-0.0498576425673435,-0.0234981170498597,0.10122254589505,0.00635743026636283,0.0336340698216571,0.0443134856795787,0.0152900148593719,0.0784202906505952,0.0466346486721253,-0.0171111304391473,-0.0383472551582214,0.0206966369543388
"R13130",0.0745807407310802,0.00927375843988727,0.0290909687956827,-0.0429824953176103,-0.0494752389058678,0.0297618840818151,0.0446209394993208,0.0132864735058499,-0.125267303124375,-0.0604789927038874,-0.0215542234141443,-0.00361222733004075,-0.0467889912096877,0.0384050367026873,0.0482565852250907,0.0446450771843656,-0.00159925391308181
"R13131",-0.0919170852777327,0.106494913375396,-0.0384001876610425,0.0138037487375141,0.00301706522231104,0.0626590762666947,-0.0151324941271594,-0.0779169238973611,-0.0668249778098889,0.0263273762337228,-0.011737810873737,0.0442846843233178,-0.0735431871883243,0.0124307992807334,0.00499290286702244,-0.0316154786637578,-0.0446522915342142
"R13132",-0.00115681744100759,0.0737703031434273,0.0254949770135563,0.00819992862000222,0.083775020911458,0.051800797051497,-0.02692884881245,-0.0107430967373584,0.0870946956660604,0.0612704681265274,0.0157991159569593,0.127520796115551,-0.00471307499177683,0.0762808516573985,0.0182109531544347,-0.000713063882622569,0.0910540228657222
"R13133",-0.10826899758422,0.00187095558882322,0.0578587816655187,0.0535021999100609,-0.0516071333258303,0.0728117550091372,-0.0198408633584099,-0.0158933763501526,0.0515385640276949,0.0485887335279791,0.020774645797204,0.136831493660607,-0.034033441110914,-0.0647037756972393,0.0559628570579699,0.0551653435344373,0.0846519055357221
"R13134",-0.0267560633954375,0.0550862585443972,0.0610217277780294,-0.0574196359585963,-0.0660633792109368,0.00886888380501617,0.0618691388623369,0.0556963842067947,-0.0698142617082955,-0.0672599994742282,-0.00278147319856155,-0.0230548988234387,0.00464756695671203,0.0422525444683822,-0.0121412742740906,0.0366962777323627,0.0402730119134601
"R13136",0.0491362980814913,0.0296724327707267,-0.116728626318209,0.0848819323729854,0.0865268948339983,0.0747524991435818,-0.0206186898094038,-0.0502921882489929,0.0551512477169472,-0.0135941399145861,-0.103116600736467,0.0382139094350666,0.00608603957523127,-0.0333902412278906,0.0702780017617881,0.118794045746005,-0.0189946100325075
"R13137",0.0993218344977249,-0.0842031281791063,0.0529443908357631,0.0505850694122864,0.0399245100793881,-0.0918295088520065,-0.0332179729481081,0.00378420470688358,-0.0572338962123152,0.0121823599418495,0.0327282562016875,-0.00242309540543454,-0.0397040795628501,0.0117057710906765,-0.0316187440698843,0.04512746610596,0.0476336472176315
"R13138",0.0502275190541618,0.142569399042764,0.00342500078249539,0.0643029282765367,0.068389045909939,0.0942997284625879,-0.0220124463077366,0.0766342142052334,0.0639449769527026,-0.030672498970242,0.0477104162975946,-0.121752491289527,0.110479063957048,-0.0497362409882124,-0.0040934767605344,-0.0133459659302543,-0.0786106333595913
"R13139",0.011317738264351,0.089036321685725,-0.0113091862896152,-0.0426168743554527,-0.00639519576716535,-0.0248649621010431,0.0183303330908549,-0.0946955437279637,0.0383202178306535,-0.0558240748378477,0.00615898664460435,-0.0244218319359762,-0.00446598131426238,0.0161935738810968,-0.0179652912778864,0.00426511221629466,-0.00929151900940951
"R13140",0.0118137805639668,-0.0666586419724181,-0.11084896931426,0.144374978609555,0.0893495490259242,0.0478633091507189,-0.114018936153003,0.021506626669234,-0.056902535878403,0.0146980512304223,-0.0650171035677837,0.186711052756339,-0.0981633342947772,-0.0548628890431301,-0.0551228299689574,0.100918787240018,0.046405944731755
"R13141",-0.0388766863072565,-0.0387452700191822,-0.0171412621628552,-0.0652037188877858,-0.126142830127345,-0.0818140178869137,0.0830236725949127,0.0548076165767421,-0.0419968755325254,-0.0408184301187382,-0.117291364723085,-0.00921534369847192,-0.0306826662185596,-0.0053859316016362,-0.097699943511915,0.0686496003143288,-0.0266426135343031
"R13145",0.00457904155837711,0.0594838256004986,-0.0684402394825996,0.207812413159318,0.0409960469190032,0.0113383509963477,0.0349828445873627,0.0630489871622299,0.0071744775453273,-0.0328628646277609,-0.0872213019371943,0.0804711918614925,0.0368122998696992,-0.00322641891359471,-0.184626780634502,0.0640778872583183,-0.0183454194807871
"R13146",-0.0417720319594023,-0.0992948861963814,0.0285252631983044,0.0861880392755958,0.0417653234907314,-0.0182677762286805,0.102180655131422,-0.13148256758189,0.00157146169622993,0.0220230786790203,-0.0502257519087786,0.0960452187703067,0.0650016446306401,-0.119539719841914,0.0631967725041551,-0.145085568070484,0.150636969632545
"R13148",0.00324450328131743,-0.0129381287290733,-0.129370579137207,0.0945901719095378,0.111373732595339,0.160586827572181,-0.130034269344864,0.00996236923486259,0.0298445171161315,0.0427846266054232,-0.0620763252690864,-0.0810196739162665,-0.0323803871834399,0.0382944010325584,0.139590914518101,0.014780703135789,-0.0653368802757134
"R13150",-0.0802219594292645,-0.0153996388765893,-0.0689801846052866,0.126068265747552,0.145749617631403,0.00116061532060642,-0.13619536664849,0.0242294935955756,-0.144055531533646,0.0711553377015051,0.0463771671464657,-0.0400142656846906,-0.0587465643352579,-0.103283193951501,0.0279425288248377,-0.0576659196412274,-0.00539998265712471
"R13151",-0.141990360791005,0.0723758312246955,-0.0821455101519642,-0.0644924943868646,-0.287675692661749,0.0245969544710404,0.161951737104501,0.0350807625598591,-0.0169769928912282,-0.108608274740389,-0.193280427246261,-0.157616968474275,-0.0193041487697303,0.0803356929993775,0.00246230257684008,0.127522009623687,-0.161574023102646
"R13226",-0.0839035608004246,-0.0799259859304884,0.0993687490475877,0.0146136830231348,0.0198596479895432,0.0442702937412764,-0.0203360993417746,-0.0639665255043263,0.0259971751487877,0.0223349598228213,0.0601498524033596,0.0235449387741152,-0.188682893512264,0.00141880801373581,0.0417919573275928,0.0457960580771678,0.0548123634238068
"R13227",-0.121007740230141,-0.0405965362059862,0.0887709421880204,0.0350173733156182,-0.013670951175746,0.0424742079560134,-0.0254887340580124,-0.0838701813232226,-0.0771162422378663,0.0283763754643884,0.031070413408795,0.0264092552694716,-0.0121469405300008,-0.0260748897927,-0.0487385806193104,-0.0145714393445968,0.111164408699978
"R13229",-0.0215636135385546,-0.0794793808109202,0.103379606727968,-0.0458456986074724,0.0545203914711737,-0.0840531745692276,-0.0375191547978794,0.0315692064051667,-0.0230757800742691,-0.0557736939613147,0.116249498554029,0.00236542402096537,0.0186145148956433,-0.0746130086298128,-0.0483324852256813,-0.0291928902431927,0.104703181316222
"R13231",-0.0148372867742677,-0.0695317598695296,-0.0616290451339271,-0.0242215535229125,-0.0243674582701415,-0.0314800257704885,-0.0128930275755347,-0.110930004895396,0.132985624519246,0.114609820989994,-0.0636477380697025,-0.0437174774377732,0.0193393086655617,0.0330582241752621,0.0445100736259936,0.127208251119829,-0.0818633254914601
"R13232",0.00134493488535001,-0.0255954876531659,-0.0545157920044584,-0.0338854641759414,-0.00888334635642851,0.0202792511523237,-0.0526232530344712,-0.00816080520463797,0.0302572685523752,0.108746145642795,-0.00159602064924764,-0.0148967731329776,-0.0317240119248249,-0.0911068214065073,-0.0442375214071004,0.00796479777596798,-0.0839826666570879
"R13235",-0.101944710200114,-0.0495463881230269,0.0284303652333446,-0.0406469175416953,-0.0270891925917018,0.0298770523034089,-0.0504087674924046,0.0329191788931912,-0.0192395083960841,0.0445824039762228,0.0171174680198425,-0.106364293008443,-0.0102537728745985,-0.0574233347445964,0.0381611278773627,-0.143767608326734,0.0108768023698022
"R13236",-0.0674835105240216,-0.0141033068052808,0.0810306747552248,0.0179693865867004,-0.0335667214788419,-0.0209258941891549,-0.0645240074935052,0.0566512440774217,-0.0746663427298237,0.0847457650873658,0.0884242685665898,0.0616914643242328,-0.0923686297176698,0.0506423583971323,-0.0936941638011557,-0.0299146867950053,0.0467748620756524
"R13238",-0.0309260377530465,-0.106008061263932,-0.00387432975038897,-0.0752111705331336,-0.0134747455071425,-0.0760212565065481,0.0357343708193608,-0.0375049152291401,0.0624512724705084,-0.0472762268350669,-0.000944705665383354,0.0172192078887012,0.0657752263114563,-0.0518311827426088,-0.089352411943731,0.0648294388564213,0.045708524503173
"R13242",-0.0245087762820423,-0.0146459293140268,-0.0296526084436661,0.0104510716486142,-0.014477216729106,0.00920313900386387,-0.0239011403615958,-0.0790610666896342,-0.072802682628554,0.0042169470303972,-0.0262641703056527,0.00610051944879943,-0.0602253728677215,0.0390653729356118,-0.0444273648743535,0.0829708943294551,-0.0557997903716288
"R13243",0.0409186859058695,0.0681311781711433,0.0951365421365108,0.014686567947461,0.0729515589313221,0.111205926501297,-0.0247548339330198,-0.00428002130836831,0.0129354979342293,-0.00207007262545212,0.0961038277578224,0.137174877812268,-0.0235734291696084,-0.0455970244947754,0.13189684462918,-0.0718643062869647,0.131591406921224
"R13244",0.0269436945045756,0.0326836115661708,-0.125070556833749,0.141089295485257,0.0116255603642762,0.00111179538188579,0.0608068647287353,0.0671834631554585,0.127184705853431,-0.0123393071250613,-0.138945050251911,-0.00825441176242463,-0.000663477826103988,-0.0172279374688658,-0.0328391472132275,0.0226826850062009,-0.0462878686854361
"R13245",0.164236252423158,0.0358301572562462,0.0639849793907286,-0.0118621509113437,0.128985315133721,0.0706935891070877,-0.0889403280115621,-0.0220778286564619,-0.0470586115480878,0.00967629176700912,-9.36708070755482e-05,-0.00586801880355672,-0.0596262706407457,-0.0501150486804008,0.159442153084456,0.113082066641385,2.94453646503016e-06
"R13246",-0.00968251902889029,-0.0898165257918619,0.0933575240646848,-0.0213510531558372,-0.073783506549911,-0.126072213672757,-0.0442523307073874,-0.00126435861370386,-0.0562048748473565,0.0727540032087891,0.079862906009857,0.0858651938472169,-0.0708627482694493,-0.0950792500822443,-0.0882362369701883,-0.0141995069822353,0.0940732004157886
"R13248",-0.0370806771229853,0.0332942563480335,-0.199082095025079,-0.0543306878081823,0.0225977563108004,0.0194666226448868,0.025831892288694,-0.0535059528000048,0.224488862538376,-0.14530896564346,-0.0774114137800016,0.0576567109005771,0.290843346521171,-0.0102413242433409,-0.0454158027615708,0.0863480365159525,-0.0203783205618703
"R13252",0.00537321043754915,-0.00934137059754412,-0.0129268752379245,-0.0124831554438607,0.00780690143605894,0.0460208572153678,0.0153768849629494,-0.0212046557962531,-0.0902718860460255,-0.032909908461498,-0.0220160667695612,-0.0693611554879887,-0.00832564091853921,-0.0338573817431608,0.0151847119704771,0.0894927324523909,-0.0273743996784935
"R13253",-0.0271105586421928,0.0408392990336358,-0.00430609467919212,-0.0477871687511666,0.0798444814799477,-0.015185773933268,-0.144332473262875,-0.0736452705805923,-0.0151129894658064,0.0454389377082867,0.0434464914629976,0.0659405996853152,-0.0592321657811205,-0.0562351519166309,-0.0793159569339346,-0.0191516734864247,0.022268661593875
"R13256",0.0879413280136554,-0.0296002194310224,0.0223870778688554,0.0786118709953467,0.077785997505076,0.019931054511724,-0.110674111324561,-0.11397388645673,-0.0172212587872022,0.0369094482633517,0.040034488165496,-0.00324314953187596,-0.0111648102276407,0.0846682063943383,0.0391381552780261,0.0266266991661687,0.0154529562795475
"R13257",0.0411853297328686,0.0611163257931557,-0.166218587984421,-0.0237823231386424,-0.0644065692412828,-0.0396649441576445,0.0571324708434889,-0.0273682931053094,0.0780692473065004,-0.0448365623257349,-0.151009511246997,-0.0753705729069487,0.0600968924156799,-0.0549057756480295,-0.0836267046498814,-0.0121987665307524,-0.205548843991976
"R13258",-0.231786361843795,-0.0573655132635332,0.00522821865917846,-0.0785460193001121,-0.0140159422595399,-0.0569785906544641,0.0758581482661175,-0.0669803408118212,-0.169362376271755,-0.0578268264384818,-0.129306212107352,0.0677852397955037,0.000517969117917946,0.0188843849463628,-0.0760773909086832,0.0818476293339314,0.0662725520170644
"R13262",0.0437460276432373,-0.0485155934579581,-0.0478840846741703,-0.0174684259886479,-0.1985677251152,-0.0786362685999997,0.0268978678589574,-0.0868705975480185,0.0218605055506257,0.0162542111382074,-0.0349593532469067,-0.160551533319661,-0.0068603282194238,0.0736962099682182,-0.0655064219414626,0.082508842282351,-0.120438021783276
"R13265",-0.0839794711479077,-0.168437337206903,-0.0674556980010159,-0.12925956970145,-0.190363902797374,-0.00837100245023967,0.334950588632627,-0.0263920266442818,0.117939317946503,-0.157803863325967,-0.152976199333957,-0.0621638729742395,0.103483056730609,-0.0114479926950668,0.0969750850898225,0.264806707689604,-0.108329749741012
"R13269",-0.0163073356165376,-0.0439406099050152,0.0704495939035579,0.0195993947666727,-0.0762090822448441,0.0289476822239635,0.0297047887811272,-0.0153613008258152,-0.00719933441153821,-0.0706031937320487,0.0264528698486169,0.021561217987208,0.0738182304635274,0.0609523084436147,0.0206720623127686,0.00713155172211069,0.0265944960447556
"R13270",-0.0300586834750124,-0.0536054550995867,0.0476506828196452,0.0256443994826935,-0.0401962228749786,0.0233014710458282,-0.00586871112191705,0.116531802323975,0.0554184376151523,-0.0230427628496493,-0.0126496114770593,-0.015492426784777,-0.0410978126920934,0.100288812008303,0.0255489571621755,0.0133663118593493,0.0188519028227603
"R13271",0.0294048425435016,-0.0520584836264121,0.0243582876730161,0.114198408631892,-0.0299998718024318,-0.0010089859444882,-0.010225760626254,0.0838951265334872,0.0608671352465754,-0.0452103124816843,0.0145848687937468,0.0743328340449166,0.0257312162001262,0.0415044333121554,-0.06148694533944,0.0717170688987918,0.0484196603074967
"R13272",0.00459345934189196,-0.101938755269373,0.00469110211350707,-0.0716817799212653,-0.109583265671804,-0.0964267966221816,0.0524202541444928,0.0292993335328598,0.0920660629754779,-0.0570891919380806,-0.0645682505437562,-0.0704539057940949,0.0973290455971768,-0.0595798075065012,-0.040856254420456,0.140661454380171,-0.0147345812554021
"R13273",-0.0234133484177557,-0.0567141307604301,0.0690624247980101,0.0216875461504797,-0.0480518868364107,-0.0519733771426519,0.00801412150922093,-0.0426559970768905,-0.0526594732070976,-0.138736727423856,0.0625365572229475,0.0190740092510412,-0.0300946004716522,-0.103549132243387,0.0577159791716514,-0.0394419265231631,0.0534924327093163
"R13274",5.39418304182393e-05,0.0338011095707653,0.0213734014034199,0.0246835120763977,-0.0329967868374379,0.0783462831951163,-0.02275809643281,0.0700275536610664,-0.00750337006618878,0.0387652437206575,0.0366527912988375,0.0243000379156368,0.0106727852897192,-0.000831991219553258,0.0732660519813403,-0.0352748112187263,0.0153140122880607
"R13277",0.0764356020372299,-0.00198434112717895,0.029966481297491,0.00372463992901937,0.0140896240752151,-0.0977822645067804,-0.0431328383626722,-0.0565363909743604,-0.0302422701683528,0.0336049518459981,0.0562459840572284,-0.112035845924816,0.0588966198797939,0.0124020523315033,-0.0335511731287947,-0.0815040410021846,-0.0663770212333854
"R13278",-0.103618955712242,0.0809932977479232,-0.0357225686640773,0.047555111651848,0.0075485435207675,0.0829467610021102,0.00782217826424945,-0.0193460146106957,-0.117516372879882,-0.0856189778097618,-0.0650537931129759,0.0339650855461991,0.0123390428051502,0.0581704526162571,0.0802444698361185,-0.029059007911135,0.0162177157396777
"R13279",0.0254192385330823,0.0444982414999408,0.0150645991231012,-0.0106866509281626,0.0713821895806705,-0.0272791075569911,0.00248344242465991,0.102288963543278,-0.0148755433816072,-0.0275869689053447,0.0368671889170534,0.0392150047277918,0.0500979552683189,-0.11406052354008,0.0297603273576353,-0.00918373308641976,0.025408440431642
"R13280",-0.0185560154117412,-0.070082391723822,-0.0257698423813611,0.0251511090402722,-0.0337306823978194,-0.0665550144547303,-0.0107552625796456,-0.0379870336023484,0.0775062666092518,0.100477902455801,-0.0577647758141144,0.0101778822782713,-0.0434434223686954,-0.0236092985456969,-0.0714245289344498,0.0463721915283329,-0.0110618459279263
"R13285",-0.126751457097493,-0.100190560935552,0.0327547904925886,0.0363812895351689,0.000792293530825723,-0.0850186452646769,-0.0956417672131583,0.0752943641513418,-0.0980195118267124,0.0631828030496985,0.0174494690618709,0.0468664757689526,0.0395438821895778,0.0877252567463811,-0.0797751355739811,-0.13470635626575,0.116560157299253
"R13287",0.00800739062714968,-0.071562067746253,-0.0518864865405724,-0.0986474494801024,-0.0352926568269459,-0.00585975516442488,0.125901020920995,-0.0437538484812861,0.0608434576933454,-0.0307598537790633,-0.0488972576290007,0.0787040857545664,0.0333099631673482,0.061988955106969,-0.0102275306113166,0.026350210287102,-0.0622763474415538
"R13288",0.0687642784310836,0.0987461635802596,0.0482819377418175,-0.00290040914559084,0.0126111728427428,0.0985268136842708,0.0400619277361724,-0.049926903169655,0.00389936209073395,-0.0689427181766664,-0.0262687405645801,0.00337191068350849,0.0488630601992546,0.0282724506393653,0.0289740056476097,0.0246902552182736,0.0414552980173439
"R13289",-0.0457843121354175,0.0294366146175581,-0.0718125541935284,-0.0609771719487833,-0.0306185331624782,-0.0609632284816255,0.0135334202000072,0.00329113302194955,-0.00899095232625608,-0.03225953715869,-0.106556127988697,-0.0661046822542343,-0.00643059549412453,0.0289343043472708,-0.0167171975013183,0.0790900448899638,-0.102299567866204
"R13291",-0.0186130324669028,-0.00263926628384004,0.0333340083986608,-0.02721283506502,0.0398107231705971,-0.0817785843018098,-0.0551099438917572,0.110929892186289,-0.0897493441288603,0.17239462730597,0.0391357174047443,0.0379971356171641,-0.0200993188866799,-0.0755045362622954,-0.0954913380415581,-0.0116939666959615,0.066670749118391
"R13293",0.0741094903784074,-0.0342162853667679,-0.0433058036900778,-0.00604263685746282,0.0264954630003934,0.037997186259378,-0.0261335137772863,0.0130706946062341,0.00575374305968962,0.034832216661285,-0.0359600417916259,0.0683763005111349,0.039481063159391,0.0842792944479537,-0.00355584216503482,0.0795856331276583,0.0117947455590327
"R13294",-0.101508244610444,0.00488056316255788,-0.00108280266041595,-0.0601674912716238,-0.016209612473544,-0.0398509873797881,-0.06330535670369,0.01323867522458,-0.0476559651616244,-0.021524003583757,0.0196531592444812,-0.0324986289668374,-0.0941619745001791,0.00222614780688484,-0.0196485194259715,-0.0508652572975631,-0.0262512884315904
"R13296",-0.000743183579311382,-0.0790473109417773,0.0167543772208703,0.015256993347374,0.00690823042624361,-0.0357778435519151,-0.0676978135064202,0.0929425806062715,0.150349349402385,0.0617792790002588,0.0490482135857977,-0.0117513872843491,0.0553738743795546,-0.00670696452868975,-0.00906358440620666,0.0507377731921227,-0.00111226558284762
"R13298",0.0705208833094199,0.0558323852394222,0.0636807448510974,0.0145516878413699,0.00453567211806149,0.0391175803245716,-0.142919837041059,0.0315771696097214,-0.0587599203542597,0.0660358219586052,0.0692375820982263,0.0457908097394131,0.0237366518407557,0.0418672771057921,0.0107607469601807,-0.0723021456935984,0.0431701395713083
"R13300",-0.0140040966708866,0.00383294304309029,-0.0229761849286276,0.0209021803489375,-0.0304206367152118,-0.0408025072008644,0.0644991917358202,-0.0369283325934478,-0.0883054833403071,-0.136943663590413,-0.0301168579903204,0.0238831466204071,-0.0346017454372274,0.0326893872346839,-0.0173639150125832,-0.00511139932401794,0.0119553511754028
"R13301",-0.0128624491623501,0.0736372984771793,-0.0844582927655354,0.00701516822909181,-0.00812767785219062,0.00782083840087034,0.0747800557346354,0.0453293867184868,0.05552855854222,0.00259768678239402,-0.0716271892690716,-0.0194519599923022,0.0429126340389864,0.0495813931250066,0.0704488615775834,0.018539665171058,-0.0418517401036634
"R13305",-0.0908653019825055,-0.0557316734070507,0.0348370314081841,-0.0339089537002483,0.0371904230388029,-0.0674263506371443,-0.00431467471119286,-0.0681425072368099,-0.0185548609783419,0.087878870916456,-0.0088820513829439,0.117677463464486,0.0486529154896053,-0.0477991084480488,-0.055046451232694,-0.0814487069165821,0.0806465814687627
"R13311",-0.0390848668163839,0.00430596383685963,0.00458497815475518,-0.0201008604010801,-0.00668175963603273,0.00603454541967195,-0.0354191505807444,-0.0562765428421287,-0.00477067218874922,0.0499596688275929,0.0125789458054124,-0.0255092703979731,0.0435911154964637,0.00645724125413903,0.0418602158261568,-0.0263640181818801,-0.0341663190510054
"R13316",-0.0206032148514945,0.0905038835687182,0.110480728258484,0.0231892573178982,0.0182339140113303,0.0318173051227742,-0.0412043594273609,-0.0180985426070903,-0.0429746057079079,-0.0667881302764238,0.12099248055081,0.0320560099395509,-0.0603446325407336,-0.019484137474824,0.0558426278544383,-0.0264252377831341,0.116117659027856
"R13318",0.0663232068077809,-0.0290455154294734,0.0378675302394639,0.153140618238769,0.0076991786656281,0.0356434189158404,0.0609439003654106,0.0540641583195351,-0.0315465326827977,-0.0387172572265771,0.0210394268433051,-0.0701706980463312,0.00254920647708077,0.0744742657872523,-0.0257458997072128,-0.0695882788989395,0.00811568040243244
"R13328",0.0234419412324627,-0.0640716078381792,0.0100469177996688,-0.0505504562287897,0.0188912422123081,-0.0838563640599882,0.00101409358190347,0.0198818540845641,0.078513017386746,0.0456121002714784,0.0378889823354387,-0.0404453565147892,0.119610695343059,0.0327532619661859,-0.0611593770710153,-0.0833573282496733,0.0111002961617695
"R13330",-0.0238109135441969,-0.0394123416583226,0.0155026238272713,-0.0174068146648694,0.0475826898370182,-0.039593970478842,-0.0483273981681702,-0.0915993783113634,0.0372028144451033,0.0148320175427151,-0.0126327659861565,-0.0028334333094221,-0.07737586454227,0.0354666061212111,-0.0780667669689482,-0.0254145409457332,0.0207935161009173
"R13331",0.00104465350389241,-0.0230219566684146,-0.0609728645244027,-0.0498429594275402,0.063038532631765,0.0293539034091176,0.0102584138596058,0.0296733920970843,-0.0205307299387799,0.0266652999748439,-0.00396970148924702,0.00720934019399714,-0.014581314390077,-0.00279644536405623,0.0201347487949474,-0.0496541753873188,-0.0217159429556122
"R13334",0.0622127031136638,0.012647268325709,0.0071613297957787,0.0219580447097086,-0.043918258370412,0.0401332974858541,0.0605950948213832,-0.0250847817905147,0.019346477555461,-0.0304983377200024,-0.0249422505769051,0.0120436541184592,0.0735871009266089,-0.0357010491219227,-0.0509663774788978,0.0258800241447989,0.016918453566046
"R13335",-0.040914784982841,-0.0964853062015695,-0.0310536944495998,0.00436435346484587,0.00657183020508186,-0.0015085392579032,-0.0200671685563501,-0.0877629752026309,0.0003357626811425,0.139377623957276,-0.0260453744768473,0.0273302366309403,0.0271634538338489,-0.0662503516353837,-0.018923798791258,0.0237004802746618,0.00622012354633948
"R13338",-0.0136140301115616,-0.0605960090217666,-0.0864473251347789,-0.0253215760251282,-0.214057426631277,-0.0777986281533505,0.0521984264567083,-0.0409839342609424,-0.0311713728351189,0.0239573666667152,-0.121546317455001,-0.00502918892084933,-0.0996370628872323,-0.126166083431369,-0.0311397591012822,0.073003513643199,-0.0937129770964763
"R13339",0.0135636848580035,-0.205484643122857,-0.248919072583362,-0.092606439962409,-0.172535323783133,-0.137209993073352,0.131635596312911,-0.0663725987814534,-0.0181637932951987,0.0868036968645413,-0.197619309750385,-0.0881766148892168,0.0318337904243129,-0.00917975269650055,0.0116675187633199,0.119112490574336,-0.305461635818283
"R13340",0.0589645229844385,0.138552516982123,0.00111177158476773,0.0355076099267454,0.0762344081434751,0.0212801638614783,-0.0413364497551282,0.0239459023826588,0.0347022915253059,-0.0219908042204326,0.00859036922995529,-0.0420935727331428,-0.0296307801517361,-0.068293410456138,0.0318977100829605,-0.0203498969071789,-0.00488906006722479
"R13343",0.0310627148366071,-0.0586619616473022,-0.0236332577003278,-0.102481312530452,-0.00808068945604696,-0.0804237412624529,0.0529460908369268,-0.0345556978671308,0.00209004296648122,0.0155672159717087,-0.031389426994201,-0.0219491009059098,-0.00159604561571762,-0.0724444918060658,0.00735312396310084,0.0170351467254914,-0.0373887826633915
"R13344",0.0488461945551965,0.0598558718819047,-0.20173886220897,0.122475622965171,0.0816560702982203,0.0595322915413963,-0.0620533478298175,0.168112499545771,0.0245936589667278,0.102343007375407,-0.048205674127261,0.0394594601179512,0.0322112623776669,-0.00921867309478433,0.0390652906149032,0.130111407741452,-0.0891870680906318
"R13346",-0.000645306063772855,-0.0732480421587252,0.00415862192874904,-0.0881348570777036,0.0199719085196275,-0.0667981432311531,-0.0377872272076444,0.0236530015869205,-0.0808187848941973,0.033533338156846,0.0213847378929498,-0.00483392570948016,-0.101357987381003,-0.124544175317392,-0.114341748779669,0.043694020154309,0.011156929861197
"R13347",-0.00457512761722215,-0.0850581308969919,0.0123449128745622,-0.0145204725716241,-0.00513885554391542,-0.0213063511922681,0.0190666264360574,0.0430222220376589,0.133792040176766,0.00181655777648275,-0.0151791411818761,0.00127582819860366,0.267390874005102,0.106532102813919,-0.0165086863736892,0.00494570294029032,-0.0178373641667512
