ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	-Log10(qvalues)	Tissue	p.fdr.sig	p.fdr.cat
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	179	0.665552038750451	1.81459359968665	1.4896847727769e-06	0.000435771998268105	0.000402833871242329	1544	tags=30%, list=10%, signal=27%	PRKCQ/HLA-DPA1/HLA-DRA/HLA-DMB/TREM2/SASH3/CLEC7A/CD74/LILRB1/HLA-DQB1/LILRB4/MICA/C4A/SCART1/C3/CD4/BTK/C1QA/IL13RA2/TLR4/NCKAP1L/RAB27A/SPN/C1QC/HAVCR2/CLEC4G/C1QB/HLA-DMA/HLA-B/INPP5D/PTPRC/EXOSC6/PRKCD/TNFAIP3/PTPN6/CARD9/UNC13D/CD226/AGER/KLHL6/HLA-DOA/NFKBID/IL12RB1/ADAM17/ZP3/KLRC1/IL4R/PARP3/SLC11A1/TGFB1/HMGB1/SHLD1/RNF8	3.39487402005687	Dentate Gyrus	TRUE	<= 0.005
GO:0002285	lymphocyte activation involved in immune response	120	0.715240138805788	1.84498357831883	2.11897628356241e-06	0.000560822389716183	0.00051843224260993	1735	tags=31%, list=12%, signal=27%	CD86/HLA-DRA/HLA-DMB/APBB1IP/MFNG/CD74/LILRB1/SPI1/TLR4/NCKAP1L/RAB27A/SPN/FGL2/IRF8/HAVCR2/LCP1/XBP1/PTPRC/EXOSC6/UNC13D/PLCG2/ITM2A/NFKBID/IL12RB1/LGALS9/IL4R/PARP3/SLC11A1/TGFB1/HMGB1/SHLD1/MDK/RNF8/CD40/LOXL3/LGALS3/ANXA1	3.28530799642733	Dentate Gyrus	TRUE	<= 0.005
GO:0050777	negative regulation of immune response	134	0.681062719189958	1.79188196045	5.43420421793267e-06	0.00107868953725963	0.000997156044651479	1787	tags=33%, list=12%, signal=29%	SYK/TREM2/HCK/LILRB1/SPI1/FCRLB/LILRB4/VSIG4/MICA/A2M/CD84/SAMSN1/IL13RA2/ALOX15/NCKAP1L/FGL2/HAVCR2/CLEC4G/HLA-B/OAS1/RHBDF2/INPP5D/PTPRC/TNFAIP3/DRD2/PTPN6/ISG15/OAS3/LYN/NMI/NLRC5/TKFC/LGALS9/KLRC1/IL4R/PARP3/DHX58/NR1H3/LOXL3/LGALS3/ANXA1/LYAR/CD55/GRN	3.00123687375636	Dentate Gyrus	TRUE	<= 0.005
GO:0050870	positive regulation of T cell activation	132	0.685892367890514	1.79904298831447	6.96683259585304e-06	0.00133522950233625	0.00123430525954115	1394	tags=30%, list=9%, signal=28%	PRKCQ/HLA-DPA1/SYK/CD86/HLA-DRA/HLA-DMB/AIF1/SASH3/CD74/LILRB1/HLA-DQB1/LILRB4/CD4/SIRPB1/PTPN22/NCKAP1L/IGF1/HAVCR2/HLA-DMA/XBP1/VAV1/CARD11/DOCK8/PTPRC/PTPN6/TGFBR2/IGF2/AGER/LYN/ADAM8/HLA-DOA/NFKBID/IL12RB1/HES1/ZP3/LGALS9/RUNX1/SOX4/CD276/IL4R	2.90857742041666	Dentate Gyrus	TRUE	<= 0.005
GO:0002683	negative regulation of immune system process	284	0.570841600115405	1.63896679266114	1.93673607416111e-05	0.00283273134215459	0.00261861739002226	1462	tags=23%, list=10%, signal=21%	SYK/CD86/TREM2/CX3CR1/HCK/CD74/LAPTM5/LILRB1/SPI1/FCRLB/LILRB4/VSIG4/MICA/MILR1/A2M/CD84/SAMSN1/THBS1/BTK/IL13RA2/TLR4/ALOX15/PTPN22/NCKAP1L/SPN/RIN3/C1QC/FGL2/HAVCR2/CLEC4G/BST2/TLR3/HLA-B/OAS1/RHBDF2/INPP5D/PTPRC/TNFAIP3/TRIB1/DRD2/PTPN6/ISG15/OAS3/TAPBPL/CXCL12/CD200R1/MNDA/LYN/NMI/NLRC5/CCN3/HLA-DOA/TKFC/GBP1/GPS2/GPER1/LGALS9/RUNX1/KLRC1/ADORA2A/FSTL3/IL4R/PARP3/TGFB1/DHX58/HMGB1	2.5819279523349	Dentate Gyrus	TRUE	<= 0.005
GO:0002440	production of molecular mediator of immune response	134	0.65988510668578	1.7361634770528	2.28359870653033e-05	0.00325442092587066	0.00300843327572862	843	tags=19%, list=6%, signal=18%	HLA-DPA1/CD86/HLA-DRA/HLA-DMB/SASH3/CLEC7A/CD74/LAPTM5/LILRB1/HLA-DQB1/LILRB4/BTK/IL13RA2/TLR4/PTPN22/BST2/HLA-DMA/TLR3/XBP1/PTPRC/EXOSC6/PLCG2/CGAS/CD226/NR4A3	2.52165961631599	Dentate Gyrus	TRUE	<= 0.005
GO:0002819	regulation of adaptive immune response	117	0.685336651542894	1.7629795252088	2.53001101430798e-05	0.00342970761403018	0.00317047079867452	1760	tags=33%, list=12%, signal=30%	PRKCQ/HLA-DRA/TREM2/SASH3/CLEC7A/LILRB1/LILRB4/C3/SAMSN1/CD4/BTK/ALOX15/NCKAP1L/HAVCR2/CLEC4G/HLA-B/PTPRC/EXOSC6/TNFAIP3/PTPN6/CARD9/ADCY7/CD226/AGER/NFKBID/IL12RB1/ZP3/KLRC1/IL4R/PARP3/SLC11A1/TGFB1/HMGB1/SHLD1/CD40/SLC22A13/LOXL3/ANXA1/CD55	2.4988762424874	Dentate Gyrus	TRUE	<= 0.005
GO:0045088	regulation of innate immune response	148	0.654008355568148	1.74692743581407	2.99711883756354e-05	0.00396618726170909	0.0036664002621924	1114	tags=24%, list=7%, signal=23%	SYK/TREM2/HCK/CLEC7A/LILRB1/SPI1/VSIG4/MICA/A2M/STING1/GBP5/TLR4/PTPN22/HAVCR2/HLA-B/VAV1/OAS1/CASP8/TNFAIP3/IFI35/COCH/DRD2/PTPN6/ISG15/CARD9/PLCG2/OAS3/CGAS/CD226/RNF135/MNDA/LYN/NMI/NLRC5/ADAM8/TKFC	2.43576012470591	Dentate Gyrus	TRUE	<= 0.005
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	68	0.75535683519374	1.7937459402459	4.0986101033988e-05	0.00474584894889386	0.00438713068304595	1760	tags=32%, list=12%, signal=29%	PRKCQ/HLA-DRA/TREM2/SASH3/CLEC7A/C3/CD4/BTK/HLA-B/PTPRC/EXOSC6/CARD9/CD226/NFKBID/IL12RB1/ZP3/SLC11A1/TGFB1/SHLD1/CD40/SLC22A13/CD55	2.35781942871782	Dentate Gyrus	TRUE	<= 0.005
GO:0002253	activation of immune response	200	0.597444119110692	1.65822387211464	6.57207798232667e-05	0.00676437211588364	0.00625308238435409	1338	tags=26%, list=9%, signal=24%	SYK/ITK/C3AR1/TREM2/HCK/CLEC7A/LAPTM5/HLA-DQB1/LILRB4/VSIG4/A2M/C4A/STING1/C3/BTK/C1QA/TLR4/PTPN22/NCKAP1L/CMKLR1/C1QC/BLNK/C1QB/VAV1/CARD11/INPP5D/PTPRC/PRKCD/THEMIS/IKBKG/PTPN6/MOG/PLCG2/CMTM3/CGAS/NFATC2/CD226/FYB1/NR4A3/MNDA/KLHL6/LYN/SH2B2/CFP/PLEKHA1/LAT2/GBP1/NFKBID/GPS2/NFAM1/FYB2/CD276	2.20390584945228	Dentate Gyrus	TRUE	<= 0.01
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	107	0.675507529430954	1.71843021459929	6.83300596286274e-05	0.00678175841814127	0.00626915453096485	1760	tags=34%, list=12%, signal=30%	PRKCQ/HLA-DRA/TREM2/SASH3/CLEC7A/LILRB1/LILRB4/C3/CD4/BTK/NCKAP1L/HAVCR2/CLEC4G/HLA-B/PTPRC/EXOSC6/TNFAIP3/PTPN6/CARD9/CD226/AGER/NFKBID/IL12RB1/ZP3/KLRC1/IL4R/PARP3/SLC11A1/TGFB1/HMGB1/SHLD1/CD40/SLC22A13/LOXL3/ANXA1/CD55	2.20279102492605	Dentate Gyrus	TRUE	<= 0.01
GO:0002821	positive regulation of adaptive immune response	71	0.751622900828238	1.80001684908935	9.34385988070598e-05	0.00837631826080062	0.00774318846820474	1760	tags=31%, list=12%, signal=27%	PRKCQ/HLA-DRA/TREM2/SASH3/CLEC7A/C3/CD4/BTK/HLA-B/PTPRC/EXOSC6/CARD9/CD226/NFKBID/IL12RB1/ZP3/SLC11A1/TGFB1/SHLD1/CD40/SLC22A13/CD55	2.11108016993636	Dentate Gyrus	TRUE	<= 0.01
GO:0046631	alpha-beta T cell activation	99	0.687702846586608	1.72581368117904	9.92473572057243e-05	0.00861901267733462	0.00796753865988718	1462	tags=24%, list=10%, signal=22%	PRKCQ/SYK/CD86/ITK/HLA-DRA/SASH3/LILRB1/LILRB4/PTPN22/NCKAP1L/SPN/PTPRC/TGFBR2/WDFY4/DOCK2/AGER/CDH26/NFKBID/IL12RB1/LGALS9/RUNX1/ADORA2A/IL4R/HMGB1	2.09867582057655	Dentate Gyrus	TRUE	<= 0.01
GO:0002768	immune response-regulating cell surface receptor signaling pathway	166	0.614618478753107	1.66044988823641	0.000125334252619723	0.00955252900324456	0.00883049451048971	1347	tags=27%, list=9%, signal=24%	PRKCQ/SYK/ITK/C3AR1/HCK/CLEC7A/LAPTM5/LILRB1/HLA-DQB1/LILRB4/BTK/PTPN22/NCKAP1L/CMKLR1/BLNK/VAV1/CARD11/INPP5D/PTPRC/PRKCD/THEMIS/IKBKG/PTPN6/MOG/PLCG2/CMTM3/NFATC2/CD226/FYB1/NR4A3/CD200R1/MNDA/KLHL6/LYN/SH2B2/PLEKHA1/LAT2/GBP1/NFKBID/GPS2/NFAM1/FYB2/CD276/KLRC1	2.05401497511287	Dentate Gyrus	TRUE	<= 0.01
GO:0002286	T cell activation involved in immune response	63	0.744936129165487	1.75001278920144	0.000127183725484005	0.00955252900324456	0.00883049451048971	371	tags=19%, list=2%, signal=19%	CD86/HLA-DRA/HLA-DMB/APBB1IP/CD74/LILRB1/NCKAP1L/RAB27A/SPN/FGL2/HAVCR2/LCP1	2.05401497511287	Dentate Gyrus	TRUE	<= 0.01
GO:0050863	regulation of T cell activation	203	0.572390152131485	1.59854205247173	0.000148336360793319	0.0109927132438569	0.0101618214320307	1394	tags=24%, list=9%, signal=22%	PRKCQ/HLA-DPA1/SYK/CD86/HLA-DRA/HLA-DMB/AIF1/SASH3/CD74/LAPTM5/LILRB1/HLA-DQB1/LILRB4/VSIG4/CD4/SIRPB1/PTPN22/NCKAP1L/SPN/IGF1/FGL2/HAVCR2/CLEC4G/HLA-DMA/XBP1/VAV1/CARD11/DOCK8/PTPRC/FANCA/PTPN6/TGFBR2/IGF2/CGAS/AGER/LYN/ADAM8/HLA-DOA/NFKBID/IL12RB1/HES1/ZP3/LGALS9/RUNX1/SOX4/CD276/ADORA2A/IL4R	1.9930284409712	Dentate Gyrus	TRUE	<= 0.05
GO:0046635	positive regulation of alpha-beta T cell activation	44	0.785239992617538	1.76684453025275	0.000152625001913906	0.0111617073768091	0.0103180420268944	1394	tags=34%, list=9%, signal=31%	PRKCQ/SYK/CD86/HLA-DRA/SASH3/LILRB4/PTPN22/NCKAP1L/PTPRC/TGFBR2/NFKBID/IL12RB1/LGALS9/RUNX1/IL4R	1.98640270751416	Dentate Gyrus	TRUE	<= 0.05
GO:0002758	innate immune response-activating signal transduction	16	0.905362359708181	1.72652797100258	0.000235477667318494	0.0157684924693517	0.0145766200910789	962	tags=31%, list=6%, signal=29%	SYK/HCK/CLEC7A/PLCG2/LYN	1.83634316504138	Dentate Gyrus	TRUE	<= 0.05
GO:0046634	regulation of alpha-beta T cell activation	67	0.717459450205972	1.69552509632409	0.000376656811763355	0.0209345855978073	0.0193522305075467	1760	tags=34%, list=12%, signal=30%	PRKCQ/SYK/CD86/HLA-DRA/SASH3/LILRB1/LILRB4/PTPN22/NCKAP1L/PTPRC/TGFBR2/AGER/NFKBID/IL12RB1/LGALS9/RUNX1/ADORA2A/IL4R/HMGB1/LOXL3/PRDM1/ANXA1/CD55	1.71326897166357	Dentate Gyrus	TRUE	<= 0.05
GO:0002702	positive regulation of production of molecular mediator of immune response	76	0.698177494017003	1.69428188110656	0.000459140128031245	0.0240980532019503	0.0222765852310978	843	tags=18%, list=6%, signal=17%	CD86/SASH3/CLEC7A/CD74/LAPTM5/LILRB1/TLR4/PTPN22/XBP1/PTPRC/EXOSC6/PLCG2/CD226/NR4A3	1.65215138122501	Dentate Gyrus	TRUE	<= 0.05
GO:0002700	regulation of production of molecular mediator of immune response	104	0.650114801463822	1.64596478685509	0.00046835295601548	0.0243280909302247	0.0224892353990316	843	tags=19%, list=6%, signal=18%	CD86/SASH3/CLEC7A/CD74/LAPTM5/LILRB1/LILRB4/BTK/IL13RA2/TLR4/PTPN22/BST2/TLR3/XBP1/PTPRC/EXOSC6/PLCG2/CGAS/CD226/NR4A3	1.64802530968781	Dentate Gyrus	TRUE	<= 0.05
GO:0002220	innate immune response activating cell surface receptor signaling pathway	15	0.894575358017405	1.6877587272307	0.000584924453540491	0.0277864112203252	0.0256861561649225	962	tags=27%, list=6%, signal=25%	SYK/CLEC7A/PLCG2/LYN	1.59030088138035	Dentate Gyrus	TRUE	<= 0.05
GO:0002275	myeloid cell activation involved in immune response	58	0.722466273903797	1.70136031520504	0.000766441150268401	0.0325313034393021	0.0300724024331421	1063	tags=38%, list=7%, signal=35%	SYK/TREM2/PTAFR/CX3CR1/SPI1/MILR1/CD84/ITGAM/BTK/IL13RA2/PIK3CG/ITGB2/HAVCR2/IFI35/STXBP2/UNC13D/PLCG2/DOCK2/NR4A3/LYN/NMI/LAT2	1.52183187546518	Dentate Gyrus	TRUE	<= 0.05
GO:0016064	immunoglobulin mediated immune response	83	0.667972830434952	1.64521088425495	0.000769575878899355	0.0325313034393021	0.0300724024331421	785	tags=25%, list=5%, signal=24%	HLA-DPA1/HLA-DRA/HLA-DMB/TREM2/CD74/HLA-DQB1/C4A/C3/BTK/C1QA/IL13RA2/C1QC/C1QB/HLA-DMA/INPP5D/PTPRC/EXOSC6/PRKCD/PTPN6/CARD9/CD226	1.52183187546518	Dentate Gyrus	TRUE	<= 0.05
GO:0002429	immune response-activating cell surface receptor signaling pathway	151	0.590163959768451	1.57925088589838	0.000821845344665003	0.0331001190264354	0.0305982237018297	1338	tags=26%, list=9%, signal=24%	SYK/ITK/C3AR1/HCK/CLEC7A/LAPTM5/HLA-DQB1/LILRB4/BTK/PTPN22/NCKAP1L/CMKLR1/BLNK/VAV1/CARD11/INPP5D/PTPRC/PRKCD/THEMIS/IKBKG/PTPN6/MOG/PLCG2/CMTM3/NFATC2/CD226/FYB1/NR4A3/MNDA/KLHL6/LYN/SH2B2/PLEKHA1/LAT2/GBP1/NFKBID/GPS2/NFAM1/FYB2/CD276	1.51430378459309	Dentate Gyrus	TRUE	<= 0.05
GO:0002757	immune response-activating signal transduction	151	0.590163959768451	1.57925088589838	0.000821845344665003	0.0331001190264354	0.0305982237018297	1338	tags=26%, list=9%, signal=24%	SYK/ITK/C3AR1/HCK/CLEC7A/LAPTM5/HLA-DQB1/LILRB4/BTK/PTPN22/NCKAP1L/CMKLR1/BLNK/VAV1/CARD11/INPP5D/PTPRC/PRKCD/THEMIS/IKBKG/PTPN6/MOG/PLCG2/CMTM3/NFATC2/CD226/FYB1/NR4A3/MNDA/KLHL6/LYN/SH2B2/PLEKHA1/LAT2/GBP1/NFKBID/GPS2/NFAM1/FYB2/CD276	1.51430378459309	Dentate Gyrus	TRUE	<= 0.05
GO:0002218	activation of innate immune response	39	0.774082477632123	1.70565642842747	0.0010967946382718	0.0403707589371832	0.037319307280618	962	tags=23%, list=6%, signal=22%	SYK/HCK/CLEC7A/STING1/TLR4/PLCG2/CGAS/MNDA/LYN	1.42806642620628	Dentate Gyrus	TRUE	<= 0.05
GO:0042102	positive regulation of T cell proliferation	58	0.709624149321338	1.67111796076342	0.00142842045086901	0.049207604145164	0.045488213449091	1338	tags=36%, list=9%, signal=33%	PRKCQ/HLA-DPA1/SYK/CD86/HLA-DMB/AIF1/SASH3/PTPN22/NCKAP1L/IGF1/HAVCR2/CARD11/PTPRC/TGFBR2/IGF2/AGER/IL12RB1/HES1/ZP3/LGALS9/CD276	1.34210111976353	Dentate Gyrus	TRUE	<= 0.05
GO:0045579	positive regulation of B cell differentiation	10	0.923410410097265	1.62238563734351	0.00143426266130201	0.049207604145164	0.045488213449091	432	tags=50%, list=3%, signal=49%	SYK/BTK/NCKAP1L/XBP1/INPP5D	1.34210111976353	Dentate Gyrus	TRUE	<= 0.05
GO:0002699	positive regulation of immune effector process	140	0.71764458725557	1.93251374295752	2.10981545172585e-07	0.00117263542806922	0.00113108316796208	1185	tags=29%, list=8%, signal=27%	TLR4/CD36/IL13RA2/HLA-DMB/CD86/LACC1/SYK/HLA-DRA/CLEC7A/PLCG2/BTK/CD40/TREM2/CD74/EXOSC6/PTAFR/PTPN22/LAPTM5/NOS2/NR4A3/LILRB1/SASH3/C3/ITGAM/CD84/PTPRC/ITGB2/SPI1/SPON2/VAV1/LYN/STXBP2/HLA-B/XBP1/NLRP3/RBP4/TGFB1/IL12RB1/FES/NFKBID	2.94650546045116	DLPFC	TRUE	<= 0.005
GO:0002440	production of molecular mediator of immune response	134	0.696497961982619	1.85936977563422	3.14494300075035e-06	0.00515809237715365	0.00497531570933194	1083	tags=23%, list=7%, signal=22%	HLA-DPA1/TLR4/CD36/IL13RA2/HLA-DMB/HLA-DMA/CD86/HLA-DOA/LACC1/LILRB4/HLA-DRA/CLEC7A/PLCG2/BTK/CD40/CD74/EXOSC6/PTPN22/LAPTM5/IRAK3/NR4A3/LILRB1/SASH3/PTPRC/CGAS/SPON2/TLR3/XBP1/NLRP3/RBP4/TGFB1	2.30317935582872	DLPFC	TRUE	<= 0.005
GO:0002700	regulation of production of molecular mediator of immune response	104	0.722206828541441	1.85018975245854	3.98411325547892e-06	0.00515809237715365	0.00497531570933194	1083	tags=25%, list=7%, signal=23%	TLR4/CD36/IL13RA2/CD86/LACC1/LILRB4/CLEC7A/PLCG2/BTK/CD40/CD74/EXOSC6/PTPN22/LAPTM5/IRAK3/NR4A3/LILRB1/SASH3/PTPRC/CGAS/SPON2/TLR3/XBP1/NLRP3/RBP4/TGFB1	2.30317935582872	DLPFC	TRUE	<= 0.005
GO:0002263	cell activation involved in immune response	175	0.641572561940526	1.76749985792456	1.322357286119e-05	0.0111706470046835	0.0107748158547855	1559	tags=30%, list=10%, signal=27%	TLR4/IL13RA2/HLA-DMB/CD86/SYK/HLA-DRA/CLEC7A/CX3CR1/PLCG2/BTK/CD40/TREM2/IRF8/CD74/EXOSC6/PTAFR/NCKAP1L/APBB1IP/HAVCR2/ANXA3/LCP1/SLC11A1/NR4A3/LAT2/LILRB1/ITGAM/DOCK2/CD84/PTPRC/ITGB2/SPI1/LYN/STXBP2/XBP1/ITM2A/IL6R/LGALS3/S100A13/LFNG/NLRP3/MILR1/TGFB1/IL12RB1/FES/NFKBID/GRN/HMGB1/DOCK11/MDK/MFNG/PIK3CG/NMI/PARP3	1.96759014334207	DLPFC	TRUE	<= 0.05
GO:0050870	positive regulation of T cell activation	132	0.672314967914151	1.79412915978215	1.61874967510714e-05	0.0111706470046835	0.0107748158547855	1493	tags=30%, list=10%, signal=27%	HLA-DPA1/HLA-DMB/HLA-DMA/CD86/HLA-DOA/SIRPB1/AIF1/SYK/LILRB4/HLA-DRA/CD74/NCKAP1L/DOCK8/PTPN22/HAVCR2/RUNX1/LILRB1/SASH3/CARD11/PTPRC/TNFRSF13C/VAV1/TGFBR2/LYN/IGFBP2/SOX4/XBP1/CD4/NLRP3/IL12RB1/EFNB1/NFKBID/IGF2/HMGB1/CD24/MDK/PTPN6/RASAL3/GLI3	1.96759014334207	DLPFC	TRUE	<= 0.05
GO:0002366	leukocyte activation involved in immune response	172	0.643770297436897	1.76378638346296	1.93754427221089e-05	0.0111706470046835	0.0107748158547855	1559	tags=31%, list=10%, signal=28%	TLR4/IL13RA2/HLA-DMB/CD86/SYK/HLA-DRA/CLEC7A/CX3CR1/PLCG2/BTK/CD40/TREM2/IRF8/CD74/EXOSC6/PTAFR/NCKAP1L/APBB1IP/HAVCR2/ANXA3/LCP1/SLC11A1/NR4A3/LAT2/LILRB1/ITGAM/DOCK2/CD84/PTPRC/ITGB2/SPI1/LYN/STXBP2/XBP1/ITM2A/IL6R/LGALS3/S100A13/LFNG/NLRP3/MILR1/TGFB1/IL12RB1/FES/NFKBID/GRN/HMGB1/DOCK11/MDK/MFNG/PIK3CG/NMI/PARP3	1.96759014334207	DLPFC	TRUE	<= 0.05
GO:0002702	positive regulation of production of molecular mediator of immune response	76	0.728042737653428	1.81448940032212	4.28653131846403e-05	0.0170773158126656	0.0164721822378186	1083	tags=26%, list=7%, signal=25%	TLR4/CD36/CD86/LACC1/CLEC7A/PLCG2/CD40/CD74/EXOSC6/PTPN22/LAPTM5/NR4A3/LILRB1/SASH3/PTPRC/SPON2/XBP1/NLRP3/RBP4/TGFB1	1.78324886160365	DLPFC	TRUE	<= 0.05
GO:0002252	immune effector process	348	0.543598825990083	1.59394010191764	5.75441285245058e-05	0.0199893916462002	0.0192810688536387	1559	tags=26%, list=10%, signal=23%	HLA-DPA1/TLR4/ULBP2/CD36/IL13RA2/HLA-DMB/HLA-DMA/CD86/HLA-DOA/LACC1/SYK/LILRB4/HLA-DRA/CLEC7A/CX3CR1/PLCG2/BTK/CLEC4G/CD40/TREM2/IRF8/MPO/CD74/EXOSC6/A2M/PTAFR/NCKAP1L/APBB1IP/PTPN22/LAPTM5/HAVCR2/IRAK3/ANXA3/LCP1/SLC11A1/NOS2/PRKCD/INPP5D/C4A/SCART1/NR4A3/LAT2/VSIG4/LILRB1/SASH3/C3/ITGAM/C1QA/DOCK2/CD84/MICA/PTPRC/HCK/CGAS/ITGB2/SPI1/SPON2/VAV1/C1QC/LYN/STXBP2/TLR3/HLA-B/XBP1/ITM2A/IL6R/LGALS3/S100A13/LFNG/NLRP3/MILR1/RBP4/TGFB1/IL12RB1/FES/NFKBID/GRN/HMGB1/ACE/DOCK11/MDK/PTPN6/MFNG/PIK3CG/CD8A/TCIRG1/NMI/PLA2G5/PARP3	1.71486889448036	DLPFC	TRUE	<= 0.05
GO:0002697	regulation of immune effector process	203	0.588941851264545	1.64489438673224	0.000137652265943064	0.0318779705879813	0.0307483767740362	1263	tags=27%, list=8%, signal=25%	TLR4/CD36/IL13RA2/HLA-DMB/CD86/LACC1/SYK/LILRB4/HLA-DRA/CLEC7A/CX3CR1/PLCG2/BTK/CLEC4G/CD40/TREM2/CD74/EXOSC6/A2M/PTAFR/NCKAP1L/PTPN22/LAPTM5/HAVCR2/IRAK3/NOS2/NR4A3/VSIG4/LILRB1/SASH3/C3/ITGAM/CD84/MICA/PTPRC/CGAS/ITGB2/SPI1/SPON2/VAV1/LYN/STXBP2/TLR3/HLA-B/XBP1/LGALS3/NLRP3/RBP4/TGFB1/IL12RB1/FES/NFKBID/GRN/HMGB1	1.51217780595966	DLPFC	TRUE	<= 0.05
GO:0050863	regulation of T cell activation	203	0.578740032078055	1.61640105572124	0.000276664024614312	0.0357604336931708	0.0344932650516693	1689	tags=25%, list=11%, signal=22%	GPNMB/HLA-DPA1/HLA-DMB/HLA-DMA/CD86/HLA-DOA/SIRPB1/AIF1/SYK/LILRB4/HLA-DRA/CLEC4G/CD74/NCKAP1L/DOCK8/PTPN22/LAPTM5/HAVCR2/RUNX1/VSIG4/LILRB1/SASH3/CARD11/PTPRC/CGAS/TNFRSF13C/VAV1/TGFBR2/LYN/IGFBP2/SOX4/XBP1/CD4/LGALS3/NLRP3/IL12RB1/EFNB1/NFKBID/IGF2/HMGB1/CD24/MDK/PTPN6/IRF1/RASAL3/GLI3/PRDM1/SDC4/IL1RL2/HES1	1.46226569438851	DLPFC	TRUE	<= 0.05
GO:0042102	positive regulation of T cell proliferation	58	0.718445985053985	1.73324140295149	0.000468459761407946	0.0491264029038748	0.0473856120129229	1423	tags=34%, list=10%, signal=31%	HLA-DPA1/HLA-DMB/CD86/AIF1/SYK/NCKAP1L/PTPN22/HAVCR2/SASH3/CARD11/PTPRC/TNFRSF13C/TGFBR2/IGFBP2/IL12RB1/EFNB1/IGF2/HMGB1/CD24/RASAL3	1.32435350583544	DLPFC	TRUE	<= 0.05
GO:0002285	lymphocyte activation involved in immune response	120	0.614125061856127	1.61099251110214	0.000599526857572295	0.0528915916569336	0.0510173815474636	1960	tags=30%, list=13%, signal=26%	TLR4/HLA-DMB/CD86/HLA-DRA/PLCG2/CD40/IRF8/CD74/EXOSC6/NCKAP1L/APBB1IP/HAVCR2/LCP1/SLC11A1/LILRB1/PTPRC/SPI1/XBP1/ITM2A/IL6R/LGALS3/LFNG/NLRP3/TGFB1/IL12RB1/NFKBID/HMGB1/DOCK11/MDK/MFNG/PARP3/DOCK10/IL4R/UNC13D/NBN/UNG	1.29228183519447	DLPFC	FALSE	> 0.05
GO:0002821	positive regulation of adaptive immune response	71	0.651437940788476	1.60950136997518	0.00120813470892702	0.0830588315305458	0.0801156472387019	1185	tags=23%, list=8%, signal=21%	HLA-DRA/CLEC7A/BTK/CD40/TREM2/EXOSC6/SLC11A1/SASH3/C3/PTPRC/HLA-B/CD4/NLRP3/TGFB1/IL12RB1/NFKBID	1.09628265438052	DLPFC	FALSE	> 0.05
GO:0045087	innate immune response	459	0.47645785332029	1.41768588456471	0.00124651279768475	0.0844892454820955	0.0814953745649348	1655	tags=22%, list=11%, signal=20%	NAIP/HLA-DPA1/MRC1/TLR10/TLR4/ULBP2/AIF1/LACC1/SYK/MPEG1/CLEC7A/CX3CR1/PLCG2/COLEC12/BTK/CD40/PLD4/TREM2/IRF8/ATAD3A/CD74/A2M/TLR7/PTPN22/HAVCR2/IRAK3/FRK/CYBB/SLC11A1/NOS2/ALPK1/C4A/VSIG4/LILRB1/C3/CLDN1/ITGAM/C1QA/CD84/GBP4/MICA/CYBA/HCK/IL17RA/CGAS/CIITA/COCH/SPI1/SPON2/WFDC2/CSF1R/TLR5/VAV1/RARRES2/TRIM38/C1QC/LYN/SP100/CD14/IL34/TLR3/HLA-B/CASP8/SLC15A3/SIGLEC10/IKBKG/SLA/TMEM106A/TIFA/STING1/PSTPIP1/TLR1/MNDA/VIM/LGALS3/RNF135/TKFC/NLRP3/IL12RB1/FES/NLRC5/TLR2/SERINC5/H2BC6/GRN/IRF5/HMGB1/GCH1/ASS1/PTPN6/GBP1/IRF1/PIK3CG/IFNGR1/PRDM1/NMI/PLA2G5/POLR3H/CARD9/UNC93B1/CASP4/IL1RL2	1.08886703982359	DLPFC	FALSE	> 0.05
GO:0002275	myeloid cell activation involved in immune response	58	0.695188783241822	1.67713371227436	0.00136764095942328	0.0883308101292143	0.0852008136186982	1542	tags=43%, list=10%, signal=39%	IL13RA2/SYK/CX3CR1/PLCG2/BTK/TREM2/PTAFR/HAVCR2/ANXA3/NR4A3/LAT2/ITGAM/DOCK2/CD84/ITGB2/SPI1/LYN/STXBP2/S100A13/MILR1/FES/GRN/HMGB1/PIK3CG/NMI	1.06955625795133	DLPFC	FALSE	> 0.05
GO:0016064	immunoglobulin mediated immune response	83	0.649070468548642	1.63309798550805	0.00172749968039287	0.0932178953749864	0.0899147253167186	720	tags=22%, list=5%, signal=21%	HLA-DPA1/IL13RA2/HLA-DMB/HLA-DMA/HLA-DOA/HLA-DRA/BTK/CD40/TREM2/CD74/EXOSC6/PRKCD/INPP5D/C4A/C3/C1QA/PTPRC/C1QC	1.04616917812103	DLPFC	FALSE	> 0.05
