"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"R12334",-0.0408180836354423,0.0547628460590456,-0.0704405226372357,0.0900589457711743,-0.0749618149567537,-0.0454459292012422,0.050532587386492,0.0714573247001507,0.0656507076854154,0.030839312013471,0.0400345141263661,-0.033628453401579,-0.0749337407012341,-0.00695859019241704,0.00940423643172013,0.0150759733033887,0.0741849688432985,0.0862653711770559,0.0689018487119823,-0.0453781217246613,-0.0267000560317254,0.0243292978192761,0.018594990775156,0.000376572849804408,0.0630291011816917,0.0353395791727847,0.10101250082185,0.0551061453548522,0.0191035190578487,-0.0161922596987758,0.0383761407056278,0.0142495717848996,0.062774441737326
"R12336",0.0687263029276023,0.0547867361507871,-0.0876233918029154,-0.00108711498465437,-0.0106417613831307,0.0381642377657561,0.0856187736567629,-0.0113829903331501,0.00793282196514283,-0.0488863251041438,0.0376862772150138,-0.05489565785504,-0.0622431744829035,-0.018600947756892,-0.0542762939905916,-0.0161144632847118,-0.0255928907265154,-0.00778565638491707,0.0412383186716918,0.0979083733457626,0.0488383488053881,0.0606119575325759,-0.0540587460176714,0.0929041049171931,-0.00109121504160472,-0.0593254312783573,-0.00670185102096579,-0.0284990282721248,-0.0253828585839135,-0.0323884686289108,-0.00697652741425405,-0.0356973539545533,0.0692493121695473
"R12338",-0.0153221235066971,0.119557140505561,0.015133217450867,0.0838023777471491,0.00966603114983237,-0.104401452326241,-0.00883165459813802,-0.122601280487769,-0.125287104365759,0.0849861669602662,-0.00737904887641727,0.0422068804727052,-0.074688139709701,-0.0628795672462438,-0.0565811504406954,-0.0921375767518851,0.132318770982506,0.117825391310659,0.0468652920299818,-0.080481274470274,0.0293454693939018,-0.0417775133865854,0.0678524914142917,-0.105657546794773,0.083623701747071,-0.0816501723576913,0.124637742914306,0.101929523517067,0.0401953688290655,-0.112900444390932,-0.204254850631643,-0.232509863549601,0.0253487928894231
"R12339",-0.039701212132383,0.00528928581766608,0.0671387220723619,-0.0249584381390423,-0.000857094531937622,-0.00635063499687602,-0.00736013590936773,-0.104217081781901,-0.0978780699632902,0.0377965184870546,0.0166891575394622,-0.0140376043728764,0.0355834816772345,-0.0820886840940144,0.025067866003374,-0.0382637183646763,0.0226421850738801,0.0291235387766047,0.0203254050953,-0.0341822059595977,0.0251707648479541,-0.0419146775106066,0.0778859037116996,-0.0416495176378315,0.0534219456433266,-0.0593847837543266,0.018119708271918,0.0414374841171292,0.0565167793873656,-0.0315838427582178,-0.115844518945618,-0.101954187044633,-0.0421036850899954
"R12340",-0.185747643469116,0.0317176986752734,-0.00293767748289214,0.00281226553324838,0.0336084756919334,0.211806634521748,0.108101762187965,-0.00146251434245472,0.0360817298170604,-0.144861645566781,0.00178117355171431,-0.0450670837968446,0.0915257753104639,0.0024778219673506,0.0199411612325056,0.0400841932726494,-0.018954572046468,-0.0614324677035895,-0.0409929172609586,0.0817971105671104,0.110249198248025,0.12623838133471,-0.0692166760342879,0.191533432414308,-0.0336787469532257,-0.0526856708467335,-0.140710135078627,-0.10662022283334,-0.0553527096442023,0.18176423713581,0.0640872195477823,0.0521213125474258,0.0599947719009206
"R12342",-0.0221153446593421,-0.0374186923652483,0.0265641379835841,0.0210777689853585,0.0742081041436477,-0.058578961850629,-0.0112988772584333,0.0365389329029693,0.00096241634944243,-0.0437865882257719,0.0420298662008205,0.0058982820357484,0.0483459408085372,0.000270490369351906,0.0644012379203694,-0.0340040890027251,0.047988586836538,-0.00379365744111686,-0.0743354897145499,0.00561304237005586,-0.0969681098006978,-0.0740044336798466,0.0702029721499665,-0.0469062957677601,0.0519783307013535,0.0545319475852237,-0.0236113182814518,0.0287201878321839,0.0719742293666245,0.019030411019508,-0.00411625105343505,0.0487180234375994,-0.0091609345080674
"R12343",-0.0673431470796355,0.0268225975230977,0.0402074119142645,0.00484028448130023,-0.0232219426669389,-0.0603453566760703,-0.0224620990042607,0.0478636916934015,0.0540041866617466,-0.0529626795247045,-0.0104440036789706,0.0474908740970594,-0.0077280936875012,0.00204946167706566,0.0184713100550676,-0.000235851840673275,-0.0145506167172871,0.0211691812476296,-0.0780049337617708,0.0322449271262739,0.00971117633177709,0.0184042933287137,0.0385536174663782,-0.0360449948623373,0.0436363172249811,0.0489364923677289,0.0689012605725911,0.00995363587855783,0.0177622743319529,-0.0645233862216514,0.00618848429961048,-0.00146037012958547,0.0377992035112504
"R12344",-0.125864139274544,0.0247844374072642,0.20003889508473,-0.00306162260157068,0.10135134877105,-0.078254813424132,-0.22405782126313,-0.123361337136569,-0.0637401066807396,-0.0753157650373847,-0.20505465981757,0.193093485253252,0.224033701117917,-0.097401904291652,0.158472044520676,-0.0888421260289535,0.0152798764378476,-0.0978010635042267,0.030736964127159,-0.216384432088206,0.00268395424840112,-0.060380590614476,0.0155980695030458,-0.199283154736414,0.0327108911004564,-0.0621798963711135,-0.121908113813189,0.0304761087513142,-0.0979609450508942,0.152211645155979,-0.109077905767481,-0.0454476644542472,-0.0908704720370168
"R12345",0.0666197464576727,-0.0353744612070937,0.0322970124119388,-0.0771541651669504,-0.0158808100779862,0.0182410104228821,-0.0119765356587375,-0.0738256693768879,-0.0913889296121927,-0.00129698539524076,0.00580153819290033,-0.0211711635669895,0.0614630314582547,0.00903605626437817,0.0687232300267722,0.0220207775200652,-0.0390264589665362,-0.0423222022255101,-0.0139445681603938,0.0497987633891274,0.01337753031433,-0.0157106841890111,0.0220476230136089,-0.00809453778228893,0.0469409942411925,-0.028996238107592,-0.0021642455894711,0.0185862376133608,0.0166907601689819,0.0363447246278281,-0.0407088662748986,-0.0272358727218688,-0.0659469585141096
"R12346",0.0244808126786215,0.0306409401025408,0.0258033520005019,-0.0194414125776058,0.0326205770157392,0.0546757059990987,-0.0427351810140668,-0.0553389437167418,-0.000906259644902706,-0.145681468465757,-0.0541520942510379,0.0440037670775979,0.0286556486880279,0.022499714104273,0.017859229619707,0.0206767285767198,-0.0395019526988059,-0.115787452588477,-0.11299918966832,0.0752002511092782,0.0538180512072077,0.0732729944346241,-0.000899883092627272,0.0180249392471137,-0.00615355136567995,-0.0403804608534834,-0.080807777679306,0.0442005113605017,-0.0200028731246469,0.0507859409605426,0.016338999685352,-0.0315340763164239,-0.00347579282403281
"R12347",0.0147739141613417,0.00870888517235504,-0.0393657387870708,0.00431710622493961,-0.0836106399000524,0.031398389134852,0.058688097589261,0.0297177345205128,0.0125268779665882,-0.0500233626765081,0.0256777901318948,-0.0319246875723223,-0.00919698877728333,0.0382501969880327,-0.0212940967464613,0.00652781706962702,-0.0425580609940311,-0.00738414006766336,-0.0162753011671252,0.00818120539719084,0.00342581215184168,0.0548623498622784,-0.0610317833860483,0.052325796912137,-0.0596348080140679,-0.00925364006941837,0.0386369979942354,0.0842279923063617,-0.0152763002834129,0.0472855601149638,0.0729376217673366,0.0669713188113928,0.0225895088695116
"R12349",-0.0280062880456479,0.0848653656784185,0.024252637652764,0.0807980494888529,-0.0184200615983302,0.01709693037356,-0.045603559541139,0.00172127361450023,0.0660698197628041,0.0377373875762571,-0.0814408154636754,0.0908915858446166,-0.0500485209157794,0.0222438020167181,-0.0645008615907855,-0.0531112026480972,0.0366859808764288,0.0249014823292901,0.0173124815736275,-0.016029269693782,0.0749202353793625,0.0508734006872237,0.0114007160202093,0.00588487690021334,-0.111910547292262,-0.0170736035152878,0.0468707678883385,0.0306051273326717,-0.0474729591312458,-0.030244400551382,0.0236972122451838,-0.0534103870385421,0.0571667405166454
"R12350",0.0738615137482135,0.0318463745867308,0.0177968445839543,-0.0530445754813389,-0.130017201674644,0.0457146664062274,-0.0417420056001999,-0.108808797651109,-0.106558465106508,0.0323659911763851,-0.0610700700307244,-0.000987585685520213,-0.0216971529883911,0.0304488934174997,-0.0708060203396575,0.141676273207471,-0.0433498273398215,0.0406291941321926,0.0817516954118684,0.12813647547267,0.0628852541299572,0.00406058991193249,-0.0346845637656799,-0.0153426010194194,0.0176819240953555,-0.0840127749482221,0.0861866726527333,0.037335502042708,-0.0597731199154054,-0.0324530352301045,-0.0557308833518917,-0.0868258719980636,-0.0328583045826426
"R12353",0.0541116540335928,0.0900237058009603,0.0337785121555191,0.0317082404906938,0.0322786634925397,0.0542986926391307,-0.135548268115885,-0.0522503004244367,0.0524225977113624,-0.00383946634694372,-0.144935754499686,0.148645813590914,-0.0531146609488343,0.0305689932211011,-0.116242184480233,0.0649074388609004,-0.0203208745845221,-0.0656321183173344,0.0640832921234027,-0.0347524397676179,0.120270457453367,0.0950042198033574,-0.0549902377284561,-0.00865017871027277,0.0278742199938186,-0.08499339581127,0.0126136142326479,0.0365941810642689,-0.128893821017576,-0.02863837681495,0.0100665244642135,-0.0951893707498286,0.0603359504387153
"R12356",-0.111601864535917,-0.00452113733844765,0.0345522720642826,-0.00478369450378339,0.125462878068609,0.0380020991672874,-0.0292146593798794,-0.0233845844533826,0.00977022161310897,-0.0225047998577883,-0.0612990129642003,0.0333215691907468,0.0293089059813525,-0.0656719742950192,-0.00856308679903741,-0.092765081557897,-0.0303534264604762,-0.14096805039213,0.000197670372014355,0.00663753427149568,0.0409617463608603,0.0383284576952573,-0.0428584125635816,0.00979739514489902,0.0187324879958575,-0.0279997787165676,-0.117724629722552,-0.0172943903156316,-0.0477915859301449,0.0592232474262046,0.0208190612735405,-0.00118569079549391,-0.00520879865974116
"R12357",0.0168258083640729,-0.0157649370055605,-0.124331599340012,0.0657409357788031,0.0656802580881613,-0.206863816518018,0.18896426050346,0.0951895758753796,0.015370837739089,0.0346346857968192,0.244771616976902,-0.1709999237969,-0.0534193825829821,0.0983915219448169,0.135428681650495,-0.0341625471835863,0.111302708059871,0.115782260490976,-0.121182792958739,-0.0888634855741545,-0.228454097964003,-0.106455365177875,0.140729073381282,-0.0198631556525905,0.00376228624379627,0.112677561639873,0.0302371515671809,-0.0675815853200332,0.223209487628815,-0.0672175940218751,-0.0693969869132745,-0.0355070058126896,0.0524310253912129
"R12360",-0.0586182929752816,0.0294146479171675,0.0276360517655745,-0.0156793551615142,0.0341795141993753,-0.00297579143726086,0.0034244308247444,-0.0783292342048698,-0.0966693392733735,0.0899670381417227,0.00337544280129205,0.00767405268017719,-0.0203271105395929,-0.0680190613053469,-0.0454514439287407,-0.0486080343105749,0.00606826512219738,-0.0224900977561268,0.0488015980588923,-0.0301745587079467,0.0415963053977868,-0.0389504419176654,0.0245433781260138,-0.0377514920652992,-0.05612872524181,-0.0440253047023772,0.00202093794692465,0.00949884413974769,0.0156021303080357,-0.0627486190610047,-0.143345558712594,-0.106747126901889,0.00298239334950001
"R12361",-0.0801679122751998,0.0108532992414843,0.0598625037160999,0.0398050850523703,0.0159869618703084,-0.0512598155913401,-0.0567897375068751,0.0853153761655976,0.094456845790898,0.0600998476963134,-0.0221290853405927,0.060930715497357,0.00159726976798819,0.00395434232641102,0.0366223221701913,-0.00739627432369941,0.0514326089540631,0.0167108047758518,0.0325204940903931,-0.0290638783709674,-0.0143221687469337,0.0160481504358984,0.0752040761655432,-0.0447139322533769,-0.0885794137836787,0.106245374939078,0.0114607913792405,0.016491810545927,0.024790991856737,-0.026928620136104,0.0624757555185801,0.0509228795971866,0.0244503854541258
"R12362",-0.0565975854477362,-0.0305518947880011,0.0440472745084612,-0.0333168508063235,0.0846031179019542,-0.0364294320870759,-0.0747943680331812,0.010030814386081,-0.00413260931290906,0.0692131941764468,-0.00791815870319774,0.00182975438151657,0.0280767210265284,-0.00640634508337927,0.0229009770476509,-0.014131231259505,-0.0217382979797202,-0.0709474698764619,0.0301874717662994,0.0314301240404898,-0.0461324428722063,-0.0352845833378309,0.0296096977895407,-0.0520297721332641,0.0223495085672039,0.0477938427809142,-0.0731148355838373,-0.0342987085729563,0.0222600199784502,-0.0041491190410101,0.00831704130081983,0.0307661938358781,-0.030006818715684
"R12363",-0.0585880835382857,0.151533720128862,-0.0243572790564892,0.0850749240510827,0.0379489816536573,0.0308660201651184,-0.00991949992690148,0.016005132393048,0.111345720807054,-0.0270187399838996,-0.0501362243029533,0.0845427255567043,-0.106486895436775,-0.0225487602730617,-0.102581379079777,-0.0205188293159685,0.0411852239290249,0.00307534079875129,0.0299192753330817,-0.0193334255728564,0.12470742774497,0.136476991131354,-0.0348311552096905,0.0632793580695652,-0.028526381798081,-0.0569964776076616,0.0241544777691736,-0.109135641462942,-0.0596011762969436,-0.074612242859463,0.0141679250485226,-0.107628971527156,0.147329608201873
"R12366",-0.0164959200592892,0.101767487780438,-0.000766398679055919,0.0551811328970657,0.0220381331908702,-0.0209976001909835,0.0158245142358935,-0.0802030131177956,-0.0514575067994947,0.0558875228271751,-0.0234515046159968,0.0438262504680378,-0.0743445783224897,0.0238713739238779,-0.0801583396528528,0.0422051536908566,0.0310353372352446,0.0455366443734566,0.0577654494127997,0.0236635430686843,0.0661258996504086,0.00298648877032082,-0.000526295111054194,-0.0146550730909,-0.0184167613847312,-0.0925288981424129,0.0555082040818625,0.12675067167056,-0.00582453327520226,-0.0864344631072001,-0.109971381636582,-0.162191275214495,0.0513977912795146
"R12368",0.0311685873811372,0.0108289280283398,-0.014602757703502,-0.000662472761606368,0.00805636581743806,0.0252032538757089,0.0118656048258411,-0.0115837847234146,0.0247300805338988,-0.0558780758376225,0.0156936858398325,-0.0144687469997778,-0.000711861292278014,0.0176540897423827,-0.033620482848445,0.0241095413146044,-0.001963490161222,-0.008638954222127,-0.0364892960083631,0.0900014793255681,0.0201908001170057,0.0352537168337302,-0.0367996575574058,0.0273053735465346,0.0125346431121657,-0.0453712433359988,-0.0639523652419502,0.0634215495669781,-0.00379219840144765,0.0266379403968244,0.0269764006841679,-0.0237063982227335,0.027548284471804
"R12372",-0.105929561743846,0.0614097912548579,-0.00969569933325017,0.0585337884282668,0.0696560640900349,-0.0236916782694627,0.0150832681946781,-0.00682393475648771,0.0137970426929767,0.025610323960042,0.00852259494133678,0.0326769381326331,-0.0439692055877495,-0.00978886091444998,-0.0515698356774954,-0.0495863180283532,0.0356237835752664,0.0229025033953845,0.045484656365577,-0.0357627958038785,0.00233892463865137,-0.0150420690196576,-0.0102096677567329,-0.00413972790925584,0.00900591119663624,-0.0271738480525452,-0.00818508793561247,0.0596899802650749,0.00199643111486211,-0.0325733098256132,-0.0442500307067343,-0.0524201986955044,0.0529646122060538
"R12381",0.100288465776061,0.052057448931772,-0.279826518934423,0.0855909279431425,-0.054438265583575,-0.090910455349937,0.27124818614047,0.0873427010883724,0.0845486496381258,-0.0375671420219971,0.31123086849068,-0.263245274903593,-0.171493465808319,0.19351960909447,0.0354382974151262,0.023840337834451,0.0464803496895243,0.0932331159605312,-0.0631010408428659,-0.0870152897519975,-0.143345702250088,0.0588007186464388,-0.0191377243423806,0.115937988537223,0.0424195418387693,0.0313900977477386,-0.0314268377006901,0.0151126691002394,0.162716290647234,-0.0492589504533721,0.0558921637361579,-0.00805711272401161,0.103638823763181
"R12382",-0.114016071909903,0.0949410011629583,-0.0700575518703689,0.0272127503562513,0.0210916213567461,0.0652601621149893,0.0773654678929491,0.00810259863357038,0.0578079866667247,-0.00622319678096154,0.0167174659445221,-0.0278139905106954,-0.0802102831508998,-0.0451961836764224,-0.0619459027401955,-0.109591235095895,0.0138287444706951,-0.0144627303023307,0.0152656448014953,0.064748284724097,0.1012451645113,0.114741729636473,-0.0287194992474085,0.101227161769626,-0.0283566510547656,-0.0400861007253292,-0.110828154956077,-0.0094230552626632,0.0203074062183771,-0.0123168789462757,0.0254226865493148,-0.0669138005874071,0.119348038339447
"R12384",0.0458292635462167,-0.0435078904068887,-0.0304857050185139,-0.00879212177779763,0.0343795726860361,0.0216447188620178,0.00863014063874125,0.0410438548808722,0.0301923967949582,-0.0675087660238906,0.0124579602154225,0.0141109321726459,0.037337723276378,0.113758830375783,0.0655005148788552,-0.0987558641510595,0.0173443591640485,-0.0399338063785035,-0.047556417943078,-0.103820915270463,-0.0534773460990834,0.0350328124653956,0.0155479639196717,0.029814951775293,0.00667556296462402,0.0709100367538697,-0.069237573041667,-0.0606413515395312,-0.0139655547881629,0.0989206553737705,0.106159083191706,0.114176098904843,-0.0249334184575962
"R12387",0.0211685321385976,0.00385308217795646,0.0428976811588625,-0.00315887377183016,0.018768481478128,0.0258131523073705,-0.0794242047745098,0.00701774117801333,-7.45720716162259e-05,0.0253676164769858,-0.0739405160448826,0.0593619256332562,-0.0146202416520443,-0.013504833492618,-0.0425127973182409,-0.0996436244244918,0.0216213421802316,-0.00163558111791082,0.0322764121102165,0.0571407003513061,0.0301602685626862,0.0453969791828535,-0.000354524163697278,-0.0158413995388494,0.0220747842103988,0.0202982561041818,0.0261614967347532,-0.0853804659611423,-0.0424654691408832,-0.0106333115646889,0.00198252443035581,-0.00291326656840032,-0.00846417040369038
"R12392",0.0500355330183429,0.00382580768527115,-0.0543006691784966,-0.000809881840973643,-0.0760518225884847,0.0331440063957609,0.0626355845684905,0.0538115362350015,0.0792076373279384,-0.0270003929333115,0.0318950438115477,-0.0571396172410327,-0.0463665325709197,0.00198416430817849,0.00391305414380599,0.0572139731445998,-0.0402789463846394,-0.00395625504870788,-0.00871512825405427,-0.0224210286419891,0.0288225280988535,0.0659947197633161,-0.0280289793017957,0.0720678951644695,0.0935576803756539,0.00253867360659304,-0.0486921343981152,-0.123280537436224,0.0369013516454366,-0.0554190327817427,0.0767060995971117,0.0133378929288038,0.0446040018435286
"R12396",-0.0728115730707425,0.0793477300661646,0.0141659710174452,0.0637950556670996,-0.0369419529826682,-0.0191113335220983,-0.0187252689631484,-0.0542711285731523,-0.0403250186913565,0.0422038337653194,-0.0330227489153555,0.0457433632501749,-0.046145879253798,-0.0225438049301861,-0.0578374901201248,0.0368001194465365,0.080612972833142,0.11145433716403,0.0409477022221614,-0.0427923537532487,0.0346072568471714,-0.00358792052425471,0.0174758380881738,-0.0385542512000239,0.0574154033597615,-0.0575306430785416,0.120879788173469,-0.0322785984267731,-0.00284878597807497,-0.0433603938397,-0.0937154848201501,-0.117369135663911,0.022801691544892
"R12398",0.00269207415823097,-0.0488410580168366,0.0228442433585789,-0.0324263461885956,-0.00527635905821415,0.0551991601738643,-0.0383155467433499,-0.0198914631577646,-0.0155453253890056,-0.014317548296951,-0.0382706188991228,0.0194998112415055,0.0626645956015985,-0.0729682908373549,0.036158010656004,-0.0347083766794917,0.00143332990374623,0.0152415821183826,0.0247306972378911,-0.115425258379988,0.000561109745786791,-0.0340944254403492,-0.00906174845891319,-0.00824991671536696,-0.0938214788036021,-0.0100444327767745,0.0263703689405675,-0.0754832699510365,-0.0339748858006214,0.102351275884168,0.025949136635668,0.0622511616403439,-0.0497057887081429
"R12399",0.0448288431132425,0.0507548604497762,-0.0606431774089503,0.00853811851582763,-0.0564363587281228,-0.0152638302305012,0.0789950209946589,-0.0891351816923755,-0.0982797602855637,0.0296677572110223,0.0740310936349338,-0.0576711384782524,-0.056997662969175,0.0602581333265686,-0.0270394101274024,0.0868274840679507,0.0421346475101634,0.107740638381968,0.0325887267667087,0.00725443259796016,0.0181437471839675,-0.0104591327838584,0.0206698625522401,0.0222021296204583,0.0588882402498731,-0.0879198504887052,0.0400535184467245,0.0269021559752262,0.0424908132191527,-0.0505456090172613,-0.118143994330527,-0.128718771585493,0.0222333742692849
"R12400",0.0380810698426083,0.101483118645154,-0.0536380629587845,0.0171428799315259,-0.234538423719283,0.0636863413587672,0.0268328628759218,-0.0135803034213872,0.0837423419637441,0.00374425253316498,-0.0229876436682045,-0.00705003745204349,-0.103849557204166,0.0116982742871712,-0.112814002090837,0.0933706010159535,-0.0381553116704911,0.136332331421787,0.120524037349324,-0.0208255622845773,0.134998224947991,0.128007905013216,-0.074975996776455,0.0665611005622052,0.0115085353919343,-0.0941722717572225,0.153855789931617,0.0398600272845757,-0.041185324628012,-0.125450660132519,0.060341605223869,-0.0701475815655577,0.0545835491752542
"R12404",0.0561846472564093,0.00523734261933619,-0.0660273866150578,0.0502599876033286,0.0438016145929227,-0.00496513948904997,0.0578418068889213,-0.0108191653470781,-0.0101913202679725,-0.000137554746785553,0.0402296370484196,-0.0546005641807395,-0.0456625013736884,0.0392393022255787,-0.0208415658331946,0.0758865915647415,0.0825824728578144,0.0693159811835472,0.0186976147948309,-0.0286442240233365,-0.0326824830451694,-0.0276106733876501,0.0185456450979606,0.0129135037809279,0.056766797442828,-0.0116768204644496,0.059292677841524,0.0585326051831894,0.0312457751284723,0.0150670695672211,-0.0252245185577339,-0.0180040438859144,0.00398762697609163
"R12405",0.0486444290790758,0.0102599857632588,0.00665217417300263,-0.0383353167615961,-0.0161902062866921,0.0473638343643796,-0.0338716061377997,-0.0136566241747083,0.0131652433667068,-0.0298176567604623,-0.0308391241658704,0.0102751585250053,-0.00825794734736096,0.000779265278633112,-0.0297534032643213,0.053785499072691,-0.0424512533178368,-0.0295079044281047,0.0299087490437296,0.0245605493644509,0.0667870889817136,0.048810080917062,-0.00964078576328501,0.0337475416764123,-0.0325790337179711,-0.0077629626997457,-0.019519014031359,-0.16429288933763,-0.0297457483034804,-0.0292427030074982,0.0249869304464802,-0.0119948399749688,-0.00338712820777076
"R12406",-0.243751901401878,-0.00864693464060009,0.0927421176247688,0.00945659272359319,0.126169343868356,-0.0696178654977054,-0.140445828183565,-0.154789826882706,-0.153398779839207,0.204466419561501,-0.184543334362361,0.0762494401190563,0.0599884519771026,-0.234613842930407,-0.0851379446363122,-0.0551020505791853,0.0316689511587894,-0.0350069603634321,0.118691691126691,-0.109736895983775,-0.0816687489006862,-0.179516562484296,-0.00249851027027354,-0.22025267088224,-0.00564440554838726,-0.0834681098343058,0.103913487930559,0.0616112397574487,-0.147975288479129,0.0486685799147324,-0.162470950167381,-0.0570082182245518,-0.163268387391007
"R12407",-0.0431208431330787,-0.0526404250246,0.0391613332382111,0.00807542209965298,0.115360608424983,-0.0969545317408317,-0.00349796819991054,0.074353890474718,0.0379053173882729,0.00175742025381466,0.0254967138324538,0.011514057989091,0.0159251476866711,-0.0139171240063962,0.0328674217336212,-0.16294407970941,-0.0209604990304398,-0.0882650901250995,-0.0728242462776522,0.00358583166068007,-0.0716438773278422,-0.0495180031802557,0.0488639514056506,-0.0559209105447799,-0.143060280803502,0.115749071991681,-0.0694662432318806,0.0169187463378444,0.0459434326955408,-0.0991545263724887,0.0244355665493191,0.0613988176682571,-0.00963423743797812
"R12408",0.0358884761068835,-0.0545795383656539,0.0265555379527186,-0.0656539022942389,-0.0592036637564939,-0.0599459383928645,-0.0192851646690839,0.0123376706950596,-0.0111858518398199,-0.094453466368614,0.0231989808379041,0.00144196283096804,0.0352000634107855,0.0471682040094108,0.0600006558422584,0.00157495900865694,-0.0848912266777899,0.0243606196882496,-0.129643224379035,0.0142081961520845,-0.06233756421207,-0.0446674637943708,0.00762197919414766,-0.0446475114160118,0.0832225349295468,0.0192754948224081,-0.0146047468141059,-0.0453002568181421,0.0190823597141061,-0.0188983262757517,0.0148615459811276,0.0337763291799862,-0.0339320715056175
"R12409",0.0954051480303613,-0.0476627106267724,0.0165169802898071,-0.0327063986535636,-0.00799640550485467,0.00740153521855459,0.012959438837725,-0.0297326560256333,-0.0827415390709506,0.011231442884534,0.0488621539272285,-0.0402386495107967,0.0358929397020446,0.029220328605312,0.0205453374063963,-0.0190374854648427,-0.00399677487435114,-0.00386576335875847,-0.0136652435746743,0.0283185784850602,-0.0242745934106949,-0.0511951175584839,0.0479673553587691,-0.010132167135106,-0.0934503991430438,0.0135537839130003,-0.0332204597153594,0.0330084215568333,0.0497023980432297,0.00928906198450666,-0.0407743275248455,-0.0270486291430347,-0.0369371246500738
"R12410",0.0375229044173334,-0.0252525696529609,-0.03434207143959,-0.0057197739265288,0.0713795574674727,0.00940198691715936,0.024498140306579,0.0179981504755855,0.0449791104630571,-0.039959077283156,0.0337994989767038,-0.0461734189368726,0.0145218647823057,0.0423360216602708,0.00954357113532706,-0.00274758505627316,-0.000942370201284721,-0.0580952740481105,-0.0102902911479132,0.0485105599077062,-0.0342211852551342,0.0191539162664462,-0.0295191255372687,0.0253180350124529,0.0630240193539457,0.00410190554640576,-0.100979607216543,0.0512561483084746,-0.00665607741647501,0.0769391396708467,0.0693400733338793,0.0601521432557662,-0.0113145220732502
"R12414",-0.0474697543094832,0.0799750137867915,0.0157388474455999,0.0265661440579781,-0.111050062099389,0.0190394383951476,0.000517196069309771,-0.0962326626660994,-0.0372280249940096,0.0302340668601813,-0.0260401352653613,0.0137629117708143,-0.0436841465444094,0.0207462673154727,-0.0433201272679022,0.0782758123846174,0.0201148520479621,0.0812921706545761,0.0574118337811606,-0.0111493582684095,0.0777759426551632,0.0393022637032988,0.0235619617888521,0.0162687281399198,0.0169131017196392,-0.0945701248582406,0.106213943718263,0.0531449141663749,0.00867217348880931,-0.0646554850076099,-0.0800761793457723,-0.154464442340341,0.0531219225793633
"R12421",-0.0238932066319498,0.0987426508985422,-0.0361093353004561,0.0644637114139699,0.0311542341472448,-0.0839723471594726,-0.0265140553444974,0.0163976445430792,0.0530753413426969,0.0262262353225085,-0.0107137871701236,0.0857634923140835,-0.0697993999344625,0.0881451232455556,-0.0302007899887017,-0.0251497820340673,0.0329084623723114,0.0734954715017699,0.0165094347230498,-0.0698731237949358,-0.0273044999177833,0.0484752536856801,0.0124786466103852,-0.0282260643136269,0.0536109189630072,-0.000106929330016084,0.0474708170126155,0.05101344413554,-0.0110505647053386,-0.0478082731570574,0.0138652903111963,-0.033046466005358,0.0880551848693855
"R12423",-0.0432485254960503,0.00873438948114873,-0.0251948862976947,-0.00264391244696337,0.0102272731737028,0.0267255833895378,0.0325986756163119,0.00975518295075807,0.0381553012471579,0.0408969699681707,-0.012194525288893,-0.0265496588880884,-0.0214681212816107,-0.0878611271632807,-0.0368497594575949,-0.0188277841985448,-0.0417200173281037,-0.0344076833153443,0.123364909580164,-0.0480143542466411,0.0278010819505137,0.0299019721380126,-0.037821079587338,0.0177831479454927,0.0453773337620575,-0.0185374376335924,0.0139809231370773,0.0840749978994422,-0.0215618245163023,-0.0218838130340366,0.0465785709134318,0.0321756304295949,-0.00976807213112049
"R12424",0.0251773723003894,0.0487955480221577,-0.0667564878843049,-0.0048574286350186,-0.0451631738535297,0.0332308965338399,0.0346946242151247,-0.00782710853434337,0.0321192637080752,-0.00907703172893993,-0.0219656952773161,-0.0197167447879964,-0.0540588465412867,0.0529964104102261,-0.0512571968093232,0.141046233700643,-0.0455421055696569,0.0435078800141739,0.0200150005765164,0.0117556577683557,0.0494370310150665,0.0822383622668958,-0.0805650324017982,0.0544340711176449,0.00477864307082881,-0.0620521765750259,0.0113550102170616,0.0588921894883149,-0.0471580791450159,-0.00814048436253225,0.0397958815808048,-0.0285916846947952,0.0237798456337051
"R12425",0.0545104126157704,-0.011154554090176,-0.0423936784986889,0.00930501431420643,0.0316044435826938,-0.0328111869225316,0.0409565062755083,0.0207276241509787,-0.000344151978176483,0.0362387967352179,0.0504790319374376,-0.0513773726638288,-0.017599381662181,0.067495040237024,0.0295071974904106,-0.00140400895387646,0.0258256138100993,0.0379582586836658,-0.0467103928085195,-0.0768390878048088,-0.0759303806484914,-9.34003119585173e-05,0.0202625025888633,0.00162303745741262,0.0519332984089575,0.0238384307345904,0.0312142227627739,0.0178542614452863,0.0354258287642524,0.0152344870714919,-0.00543444028499716,-0.00722557986247928,0.00911985797058629
