Tissue	Feature	Direction	trait	type	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment_FDR
DLPFC	Gene		mdd2019edinburgh	1	0.0187216948918826	0.0215494209605699	0.00424221968844384	1.15104006795418	0.22659378399993	0.505141234957658	1.38977418474551e-09	2.59795969392011e-09	0.534948324255351	0.6965035945747868
DLPFC	Gene		Autism	1	0.0187216948918826	0.0137548221508004	0.00839829861264635	0.734699621494435	0.448586448029751	0.551064510233164	-5.01865969343081e-09	1.45951657732667e-08	-0.343857669819911	0.701707043844617
DLPFC	Gene	up	Bipolar Disorder	1	0.0106970808864517	0.00896271237671883	0.00455647730389273	0.837865252385855	0.425955207056877	0.702392739794216	-1.33620352844376e-08	2.2942879607152e-08	-0.582404454594806	0.8132952552365196
DLPFC	Gene		Platelet count	2	0.0187216948918826	0.0179420986222215	0.00450691802862576	0.958358670293302	0.240732372504365	0.862854479884155	-1.81112825170687e-08	1.03058706571717e-08	-1.75737529797789	0.915148690786225
DLPFC	Gene		Neuroticism	1	0.0187216948918826	0.0183717030668204	0.00329471744684547	0.981305548077601	0.175983930187539	0.915440479790835	-1.47778930711521e-09	3.41525802025393e-09	-0.432702096986903	0.9497593523748009
DLPFC	Gene		Lymphocyte count	2	0.0187216948918826	0.0184925404412411	0.00348391910614718	0.987759951651558	0.186089941443162	0.947235080633693	-1.11767108746252e-08	6.12057092447226e-09	-1.82608959401755	0.9563431102551708
Hippocampus	Gene		Education Years	1	0.0177193730279631	0.0101031473316862	0.00278832725757664	0.570175215327444	0.157360379127204	0.00662238751451195	-9.91925615423537e-09	3.73141847644267e-09	-2.65830707996382	0.316474835150396
Hippocampus	Gene		Bipolar Disorder	1	0.0177193730279631	0.00539981415664938	0.00474431238610582	0.304740700933823	0.267747192782654	0.00904213814715417	-4.19780548404539e-08	1.47539358638689e-08	-2.84521060873351	0.316474835150396
Hippocampus	Gene	up	mdd2019edinburgh	1	0.0104722923847526	0.00603054864189632	0.00189979073135797	0.575857550604354	0.18141116209895	0.0212870859008441	-4.45849377889626e-09	2.08097591964252e-09	-2.14250137967101	0.44702880391772615
Hippocampus	Gene		Red blood cell count	2	0.0177193730279631	0.0349839085454804	0.0078672054188545	1.9743310607137	0.443988927059617	0.0285734174919663	2.29448461216222e-08	1.53741918913183e-08	1.49242615701831	0.4625356070131305
Hippocampus	Gene	up	Education Years	1	0.0104722923847526	0.00609388586133221	0.00201944191670276	0.581905626527836	0.192836662929981	0.0308357071342087	-9.28742261235015e-09	4.48826234305196e-09	-2.06926910739242	0.4625356070131305
Hippocampus	Gene	up	BMI	4	0.0104722923847526	0.00849171964393489	0.00117413150255907	0.810874957645238	0.112117906893868	0.0954084430437976	-7.69775737879617e-09	4.05069960355291e-09	-1.90035256429392	0.7091963902928267
Hippocampus	Gene		Autism	1	0.0177193730279631	0.00617529244185072	0.00774926623105823	0.348505132326375	0.437332981185565	0.123589133502585	-1.70969662170555e-08	1.37646224801885e-08	-1.24209481528921	0.7091963902928267
Hippocampus	Gene	up	Red blood cell count	2	0.0104722923847526	0.016956651388176	0.00427451959887912	1.61919193670187	0.408174203109787	0.128330775386321	1.06839386619097e-08	1.37113050384931e-08	0.779206547583589	0.7091963902928267
Hippocampus	Gene		Neutrophil count	2	0.0177193730279631	0.0257888791832752	0.00559926915355219	1.45540585113127	0.315997024540084	0.150329035591951	4.32067212355176e-09	9.59037544688135e-09	0.450521686818505	0.723935472131964
Hippocampus	Gene		Cigarettes Per Day	1	0.0177193730279631	0.0261455396339311	0.00597129205637685	1.4755341282488	0.336992287873474	0.171535335538518	4.62791732073606e-09	3.83725469522928e-09	1.20604903461054	0.723935472131964
Hippocampus	Gene		Granulocyte count	2	0.0177193730279631	0.0256335840907037	0.00580146717687552	1.4466417096277	0.327408151954369	0.172516103280535	3.67783400626109e-09	9.98283111815759e-09	0.368415929582495	0.723935472131964
Hippocampus	Gene		Height	4	0.0177193730279631	0.022540195367701	0.00388804770729964	1.27206506303185	0.219423548517425	0.217150548075251	3.91674237732495e-09	2.01643228187262e-08	0.194241205744214	0.723935472131964
Hippocampus	Gene	up	Platelet count	2	0.0104722923847526	0.0155211082960479	0.00417397633995859	1.48211181714579	0.398573319633031	0.225298637608146	7.75531648133009e-09	1.66250419144009e-08	0.466484025800395	0.723935472131964
Hippocampus	Gene		Myeloid white cell count	2	0.0177193730279631	0.0242902548440833	0.00548262556347134	1.37083037902924	0.309414196248317	0.229857876429997	1.69917977250815e-09	9.58137828737737e-09	0.177341893988954	0.723935472131964
Hippocampus	Gene	up	Bipolar Disorder	1	0.0104722923847526	0.00663186730999559	0.00361170431697551	0.63327751616746	0.344881921195595	0.286735827992501	-2.15087429745936e-08	1.88228695377591e-08	-1.14269202851597	0.723935472131964
Hippocampus	Gene	up	Granulocyte count	2	0.0104722923847526	0.0136970126280889	0.00330854034402904	1.30792878243462	0.315932770254406	0.332170092506072	-1.97603853722969e-09	9.6417528257623e-09	-0.204945985749584	0.723935472131964
Hippocampus	Gene	up	Neutrophil count	2	0.0104722923847526	0.0136951594989016	0.00333778361040591	1.30775182698692	0.318725211995189	0.337197733790043	-1.53193093088345e-09	9.67771323521655e-09	-0.158294722487628	0.723935472131964
Hippocampus	Gene	up	Neuroticism	1	0.0104722923847526	0.00871196457504436	0.00186314386141169	0.831906162945631	0.17791174968762	0.345908229216507	-2.94040348064818e-09	3.41100127664786e-09	-0.862035291742208	0.723935472131964
Hippocampus	Gene		Neuroticism	1	0.0177193730279631	0.0148604258834612	0.00307065196383197	0.838654158925927	0.173293488374906	0.351999322785822	-2.91273851097924e-09	3.31904761818314e-09	-0.877582621900944	0.723935472131964
Hippocampus	Gene	up	Lymphocyte count	2	0.0104722923847526	0.0130941055232738	0.00281804146634464	1.25035713692815	0.269094994945673	0.354297554475344	-3.49201179542186e-09	9.40536265527158e-09	-0.371278803743377	0.723935472131964
Hippocampus	Gene	up	Autism	1	0.0104722923847526	0.00468118107222962	0.00645232465317906	0.447006338272723	0.61613297414933	0.357843573038168	-1.31782501619505e-08	1.94299864576512e-08	-0.678242889704185	0.723935472131964
Hippocampus	Gene		Platelet count	2	0.0177193730279631	0.0219868949126677	0.00488223371934776	1.24083932755238	0.275530839135394	0.379480037513596	-2.31188473890306e-09	1.15196370765789e-08	-0.200690761656324	0.73154161224348
Hippocampus	Gene	up	Cigarettes Per Day	1	0.0104722923847526	0.0139485476539727	0.00418862250348741	1.33194788127586	0.3999718829075	0.405030824944548	3.98498906919544e-09	4.71683870431401e-09	0.844843192443867	0.7332454589513369
Hippocampus	Gene		mdd2019edinburgh	1	0.0177193730279631	0.0153813564621761	0.00310220882663172	0.868053087313115	0.175074412719687	0.452485706476434	-9.82327419370861e-10	2.01768566941092e-09	-0.486858500441079	0.7938008691702129
Hippocampus	Gene	up	Myeloid white cell count	2	0.0104722923847526	0.0127783546452128	0.00316746345366833	1.22020606145581	0.302461327214283	0.46721578661771	-4.37315431635234e-09	9.39568004436435e-09	-0.465443086152706	0.8042238949976975
Hippocampus	Gene		White blood cell count	2	0.0177193730279631	0.0205721834453369	0.00431312178512308	1.16099951239085	0.243412776418019	0.508481599303889	-4.5868249336476e-09	8.38683496840124e-09	-0.546907737058044	0.8126082129827811
Hippocampus	Gene	up	White blood cell count	2	0.0104722923847526	0.0122058549071665	0.00273030856724389	1.1655380177255	0.260717373706938	0.525921923227258	-6.19817075027938e-09	8.93983317619644e-09	-0.69332062781472	0.8126082129827811
Hippocampus	Gene		BMI	4	0.0177193730279631	0.0191634925190313	0.00333471654869384	1.08149946890271	0.188196080269391	0.664449518136049	1.00496551679048e-09	6.88194824041939e-09	0.14602921755326	0.8461134473346557
Hippocampus	Gene	up	Height	4	0.0104722923847526	0.00972477609318203	0.00195691642128125	0.928619612200761	0.186866098594654	0.701756915263644	-2.39926798968467e-08	1.65815543828238e-08	-1.44694998689024	0.8461134473346557
Hippocampus	Gene		Schizophrenia_PGC3	1	0.0177193730279631	0.0164655289346937	0.0034306756423818	0.929238800306833	0.193611570622042	0.714832924936484	-9.08031150607434e-09	1.2761065901084e-08	-0.711563718615618	0.8461134473346557
Hippocampus	Gene	up	Schizophrenia_PGC3	1	0.0104722923847526	0.00972588714993089	0.00288095843591562	0.928725707094604	0.275102941177445	0.795390922410427	-7.68020444241683e-09	1.78833094630034e-08	-0.429462145041186	0.8461134473346557
Hippocampus	Gene		Lymphocyte count	2	0.0177193730279631	0.0175846003727247	0.00521952039696722	0.992394050566813	0.294565749517786	0.97899641390876	-9.54911942320746e-09	1.02380647901306e-08	-0.93270746170826	0.979813350656072
Caudate	Transcript		Education Years	1	0.0318676284259487	0.0558885540736425	0.00477044808913527	1.75377198850901	0.149695735916478	6.87762871581961e-07	1.06710055211021e-08	3.69134090873879e-09	2.89082091980175	7.221510151610589e-05
Caudate	Transcript	up	Education Years	1	0.0151270918960557	0.0281448024617654	0.00311758369223681	1.86055605764541	0.206092731746389	3.85452382181779e-05	1.24702506417183e-08	4.8864622688622e-09	2.55199978135142	0.0020236250064543395
Caudate	Transcript		Bipolar Disorder	1	0.0318676284259487	0.0710049725910956	0.00990650312848544	2.22812227009898	0.310864147029495	7.43239967374966e-05	4.62152868998968e-08	1.73371491600485e-08	2.66567971892373	0.002601339885812381
Caudate	Transcript		BMI	4	0.0318676284259487	0.0476560295703524	0.00412145678057332	1.49543696610783	0.129330514511	0.000133752773039184	7.9970393403354e-09	4.68255454351345e-09	1.70783687963941	0.0035110102922785795
Caudate	Transcript	up	Bipolar Disorder	1	0.0151270918960557	0.0416581107181295	0.00720075801080807	2.75387437350012	0.476017337654013	0.000199792278808449	7.137330438272e-08	2.55927257589712e-08	2.78881214353265	0.0041956378549774295
Caudate	Transcript		Schizophrenia_PGC3	1	0.0318676284259487	0.0525293846030382	0.00575584921200535	1.64836190195644	0.180617432055865	0.000393835780736495	1.57372615820322e-08	1.2231599713357e-08	1.28660698116592	0.006892126162888663
Caudate	Transcript	down	Education Years	1	0.0182457807282107	0.0308663015844763	0.00380129715058846	1.69169530447948	0.208338421206119	0.000974653347165023	8.64524254005941e-09	4.95918246368421e-09	1.74327978520007	0.014619800207475345
Caudate	Transcript		Myeloid white cell count	2	0.0318676284259487	0.0520522812476412	0.00663350038429949	1.6333904911875	0.208157955641846	0.00255887135321245	1.01109550057089e-08	6.65756960926425e-09	1.51871562734232	0.033585186510913405
Caudate	Transcript		White blood cell count	2	0.0318676284259487	0.0487811543753477	0.00562439186277242	1.53074316429605	0.176492325930117	0.00297338236677344	7.55862709337606e-09	6.30188030230814e-09	1.19942409737735	0.03468946094569013
Caudate	Transcript	up	BMI	4	0.0151270918960557	0.0254916257897475	0.00357487837086075	1.68516367619834	0.236322909613106	0.00389196514156124	1.4647820475493e-08	8.41709866255923e-09	1.7402457857182	0.04086563398639302
Caudate	Transcript		Granulocyte count	2	0.0318676284259487	0.0520839396222801	0.0071223032825621	1.63438392484424	0.223496495797053	0.00491566298576208	1.01469245920361e-08	7.02400258523449e-09	1.44460718356888	0.043868467132564815
Caudate	Transcript	up	Schizophrenia_PGC3	1	0.0151270918960557	0.027923213980898	0.00453347898497101	1.84590760555759	0.299692698115562	0.00501353910086455	2.72637392560628e-08	1.96763935210754e-08	1.38560652524359	0.043868467132564815
Caudate	Transcript		Cigarettes Per Day	1	0.0318676284259487	0.0473367522916548	0.00588877757531713	1.48541810701891	0.184788698318137	0.00669726774609763	1.75558374755314e-09	2.30901878010976e-09	0.760315924095552	0.05040934397661592
Caudate	Transcript		Neuroticism	1	0.0318676284259487	0.0481033444985876	0.00595785884243572	1.50947362180923	0.186956455083568	0.00672124586354879	4.18094925266085e-09	3.72112663265581e-09	1.123570806747	0.05040934397661592
Caudate	Transcript		mdd2019edinburgh	1	0.0318676284259487	0.0472620365699727	0.00578890692454844	1.48307354216195	0.181654776664671	0.00940122567396303	2.57302848310458e-09	2.21150367343022e-09	1.1634746593541	0.05678313043971474
Caudate	Transcript		Neutrophil count	2	0.0318676284259487	0.0507196165167374	0.00722124758756066	1.59157173037194	0.226601348899896	0.00955844123271772	8.82931875765076e-09	7.04087496018513e-09	1.25400874288763	0.05678313043971474
Caudate	Transcript	up	Granulocyte count	2	0.0151270918960557	0.0262851310768554	0.00441212695607968	1.73761958064847	0.291670533001131	0.00985717306641665	1.28965963041024e-08	8.5941534119146e-09	1.50062439963232	0.05678313043971474
Caudate	Transcript	up	Myeloid white cell count	2	0.0151270918960557	0.0257666755066186	0.00421495150298655	1.70334626666325	0.278635942185659	0.010275042650996	1.20089009050086e-08	8.40153529352646e-09	1.42936980985627	0.05678313043971474
Caudate	Transcript	up	Neutrophil count	2	0.0151270918960557	0.0259385053958953	0.00434402496161024	1.71470534945705	0.287168544453867	0.011204775019933	1.2292233283156e-08	8.43625743820381e-09	1.45707185599746	0.05882506885464825
Caudate	Transcript	down	BMI	4	0.0182457807282107	0.0242103797420988	0.00239874195790508	1.32690292088548	0.131468310051334	0.0127916569352818	9.28596854461698e-10	5.021793317034e-09	0.18491339564133	0.063958284676409
Caudate	Transcript	down	Schizophrenia_PGC3	1	0.0182457807282107	0.0287645495317443	0.00424139722033602	1.57650417705996	0.232459070045612	0.0137912967780593	1.02026211726703e-08	1.54749421999199e-08	0.659299468835696	0.0658220982589194
Caudate	Transcript	up	White blood cell count	2	0.0151270918960557	0.0228149682060608	0.00318536951409571	1.50821905246768	0.210573819210172	0.0146852356269076	6.72495080401832e-09	7.23658026395813e-09	0.929299552927232	0.06704129307936078
Caudate	Transcript	down	mdd2019edinburgh	1	0.0182457807282107	0.0267731942132071	0.00368695165393812	1.46736358460187	0.202071465664252	0.0234300454424771	2.37062567448821e-09	2.33080485276426e-09	1.01708457989381	0.10250644881083731
Caudate	Transcript	up	Neuroticism	1	0.0151270918960557	0.0236614403959146	0.00385177212319645	1.564176416624	0.254627402918122	0.0270181470012887	4.88014596840812e-09	4.90867880392108e-09	0.994187267765377	0.11347621740541255
Caudate	Transcript		Autism	1	0.0318676284259487	0.0591317070945254	0.0139036511877416	1.85554150136809	0.436293877972432	0.0354725577876015	2.4314836252556e-08	1.37490664639023e-08	1.76847179525923	0.14325456029608297
Caudate	Transcript		Red blood cell count	2	0.0318676284259487	0.0482686108372092	0.00805731713162271	1.5146596474655	0.252837049055772	0.0425904774438748	5.87678914676739e-09	9.08317456710304e-09	0.646997269880911	0.15420690108989152
Caudate	Transcript	down	Bipolar Disorder	1	0.0182457807282107	0.0315196931265526	0.00661603029285311	1.72750585990647	0.362606039796572	0.0454623589639937	1.73490993512779e-08	2.0270923756473e-08	0.855861309514222	0.15911825637397795
Caudate	Transcript	down	Platelet count	2	0.0182457807282107	0.0307810183463281	0.00637329842836987	1.68702116970725	0.349302587995908	0.0501593589425587	1.12533900996641e-08	1.53139501162002e-08	0.73484568085144	0.16311021985913612
Caudate	Transcript	down	White blood cell count	2	0.0182457807282107	0.0284151376942116	0.00514320395877879	1.55735389553802	0.281884564732635	0.0512632119557285	7.280827913755e-09	9.82343171266524e-09	0.741169494197014	0.16311021985913612
Caudate	Transcript	down	Cigarettes Per Day	1	0.0182457807282107	0.0264984495225409	0.00445697773442182	1.4523055997034	0.244274432583236	0.0587512343598705	1.40573794580563e-09	2.97757263137672e-09	0.472108700554409	0.18143763552312947
Caudate	Transcript		Platelet count	2	0.0318676284259487	0.0451842353583219	0.00721368346916957	1.41787254308293	0.226363988331673	0.0689545144869273	-4.1997219449409e-10	1.01392202606991e-08	-0.041420561314952	0.2068635434607819
Caudate	Transcript	down	Red blood cell count	2	0.0182457807282107	0.030553339053253	0.00685246109673942	1.67454270707161	0.375564148161908	0.0730195388494929	1.12310718502041e-08	1.30973896272103e-08	0.857504599761703	0.20721761024856092
Caudate	Transcript	down	Myeloid white cell count	2	0.0182457807282107	0.0287485820608324	0.00583758529925416	1.57562904482255	0.319941655893539	0.0754629124231393	7.24069519825961e-09	1.00973085471362e-08	0.71709160559555	0.20851594222183226
Caudate	Transcript	up	mdd2019edinburgh	1	0.0151270918960557	0.0226700500156957	0.00437679238784825	1.49863900949836	0.289334686265074	0.08658812628449	2.45077118807018e-09	3.35268680382435e-09	0.730987214575078	0.2331218784582423
Caudate	Transcript	down	Neuroticism	1	0.0182457807282107	0.0258143498702815	0.00446069314695576	1.41481201899837	0.244478063909803	0.0913703765930214	1.99066974552031e-09	4.81323860502391e-09	0.413582186314741	0.23892713588625333
Caudate	Transcript	down	Granulocyte count	2	0.0182457807282107	0.0282945422007605	0.00630986254156567	1.55074439522409	0.345825845194427	0.114793582937631	6.62385415566995e-09	1.07169981183384e-08	0.618069918696307	0.27393923201025583
Caudate	Transcript	up	Cigarettes Per Day	1	0.0151270918960557	0.0211211459263806	0.00406572027572653	1.39624628920828	0.268770779186356	0.138231812080167	3.26280196685168e-10	3.23366666653788e-09	0.100900998875836	0.30238208892536533
Caudate	Transcript	down	Neutrophil count	2	0.0182457807282107	0.0276670621893446	0.00648113819899121	1.51635397802228	0.355212982964899	0.148883562494497	5.61894268559367e-09	1.08732736368972e-08	0.516766419500968	0.31844737458706834
Caudate	Transcript	down	Autism	1	0.0182457807282107	0.0315612605823371	0.00976482327173318	1.72978405541937	0.535182539853462	0.151641606946223	1.99035665027608e-08	1.68642702278202e-08	1.18022103736969	0.31844737458706834
Caudate	Transcript	up	Autism	1	0.0151270918960557	0.029026361614017	0.0104811433365366	1.91883290016803	0.692872325266262	0.177470781670457	2.38258431434671e-08	2.24256570287342e-08	1.06243679339868	0.3423037976541387
Caudate	Transcript	up	Red blood cell count	2	0.0151270918960557	0.0221133047025783	0.00537543670167633	1.4618344923484	0.355351625984232	0.192166443682576	3.13677711240643e-09	1.21273763119831e-08	0.258652575108679	0.36031208190483
Caudate	Transcript		Height	4	0.0318676284259487	0.0357610365513361	0.00385884753816063	1.12217439193614	0.121089887411217	0.311629805923681	-3.30800744646827e-08	1.23618003374552e-08	-2.67599164859933	0.51926665560094
Caudate	Transcript	down	Lymphocyte count	2	0.0182457807282107	0.0230717409446696	0.00479028485493294	1.26449732616797	0.262542059793935	0.316505390080573	-2.34093955021262e-09	9.21792387027944e-09	-0.25395518374374	0.51926665560094
Caudate	Transcript		Lymphocyte count	2	0.0318676284259487	0.037547141601548	0.00603277625265002	1.17822202203709	0.189307348887554	0.347269821283875	-5.14135949822673e-09	6.85488575825633e-09	-0.750028473054309	0.523570470565221
Caudate	Transcript	up	Height	4	0.0151270918960557	0.0177232458371048	0.0029691389775898	1.17162280489126	0.196279562389911	0.380709851664703	-3.20191780030483e-08	1.88832457806308e-08	-1.69563953014324	0.5630216116168143
Caudate	Transcript	down	Height	4	0.0182457807282107	0.0191511934186989	0.00267607626732682	1.04962312679162	0.146668224681074	0.735152025573854	-3.6195789648e-08	1.40865115147123e-08	-2.56953537504273	0.8771700305142576
Caudate	Transcript	up	Lymphocyte count	2	0.0151270918960557	0.0163735490110052	0.00400875213512751	1.08239899139334	0.265004811412083	0.755054846608328	-8.67610954757547e-09	9.1136139837449e-09	-0.951994407822213	0.8808973210430494
Caudate	Transcript	up	Platelet count	2	0.0151270918960557	0.0158435533468273	0.00422975297595507	1.04736280150174	0.279614416638662	0.864820891272388	-1.72915678673067e-08	1.17393544496693e-08	-1.47295730284332	0.9203921587197635
DentateGyrus	Transcript		Education Years	1	0.0527704427947652	0.0800310941037334	0.00608684071150525	1.51658939863344	0.115345644060221	1.21844477745854e-05	5.26872996259105e-09	3.01736620797333e-09	1.74613540400516	0.0012793670163314668
DentateGyrus	Transcript		Schizophrenia_PGC3	1	0.0527704427947652	0.0827668715455842	0.00733637697895353	1.56843238680943	0.139024358910274	5.6653629851059e-05	1.12116770708871e-08	9.82675472491344e-09	1.14093384690497	0.002974315567180597
DentateGyrus	Transcript	down	Schizophrenia_PGC3	1	0.0263910088625383	0.0448029848546007	0.00528622250245231	1.69766093778241	0.200303919034942	0.000567262359975246	1.86516118038101e-08	1.36113370189989e-08	1.37029975657614	0.012122550457030841
DentateGyrus	Transcript		Myeloid white cell count	2	0.0527704427947652	0.079557217894121	0.00803758444797118	1.50760944348211	0.152312241897058	0.000756088174614231	3.48243694784929e-09	4.97166323773154e-09	0.700457126987195	0.012122550457030841
DentateGyrus	Transcript		Granulocyte count	2	0.0527704427947652	0.0803969128668	0.00826989637684143	1.52352166494944	0.156714553429174	0.000784434027021733	4.11500939703366e-09	5.07021479429496e-09	0.811604550099908	0.012122550457030841
DentateGyrus	Transcript	down	Education Years	1	0.0263910088625383	0.0417990627600806	0.00453249108274741	1.58383724463879	0.171743759640095	0.000822207410472331	6.50721551877256e-09	4.20563985809352e-09	1.54725933231058	0.012122550457030841
DentateGyrus	Transcript		Cigarettes Per Day	1	0.0527704427947652	0.0811029135482364	0.0091267862352743	1.53690037932146	0.172952618017062	0.00088613835650659	3.08015305604477e-09	2.08518383365912e-09	1.47716139283492	0.012122550457030841
DentateGyrus	Transcript		Bipolar Disorder	1	0.0527704427947652	0.0899476711811934	0.0111528965997111	1.70450855474186	0.211347413609679	0.000928670195457081	1.56566512819757e-08	1.26054995081272e-08	1.24204925571424	0.012122550457030841
DentateGyrus	Transcript		Neutrophil count	2	0.0527704427947652	0.0801047239039754	0.00839460508972188	1.51798468350016	0.159077783795943	0.00107064110751299	4.18136882601879e-09	5.10786514661341e-09	0.818613785994546	0.012122550457030841
DentateGyrus	Transcript	down	Myeloid white cell count	2	0.0263910088625383	0.0447340619280564	0.00574367410564204	1.69504933142422	0.217637534645184	0.00124382903145313	6.51685596912103e-09	6.84956098090121e-09	0.951426812213531	0.012122550457030841
DentateGyrus	Transcript	up	Bipolar Disorder	1	0.0302615649070927	0.0596950451371009	0.00902385724655252	1.97263576157985	0.298195327117319	0.00126998147645085	3.13274647566667e-08	1.69404457789675e-08	1.84927038906859	0.012122550457030841
DentateGyrus	Transcript	down	Granulocyte count	2	0.0263910088625383	0.0438697238574847	0.00556842888963849	1.6622980987952	0.210997196759037	0.00152476277812252	5.54662844674342e-09	6.5909911193174e-09	0.841546945873878	0.01292907738250709
DentateGyrus	Transcript	down	Neutrophil count	2	0.0263910088625383	0.0436300587300305	0.00554874139556285	1.65321678141538	0.210251204281895	0.00171683424479804	5.51552938582198e-09	6.50320691553083e-09	0.848124541854866	0.01292907738250709
DentateGyrus	Transcript	down	White blood cell count	2	0.0263910088625383	0.0439571973441719	0.00559452717814244	1.66561261727923	0.211986105089139	0.00172832095555934	6.31511053482191e-09	7.43300502812092e-09	0.849603963797987	0.01292907738250709
DentateGyrus	Transcript	up	Education Years	1	0.0302615649070927	0.0448832293228568	0.00466034477688637	1.48317608361149	0.154002107663443	0.00184701105464387	3.84916690902562e-09	3.76434682624863e-09	1.02253248350697	0.01292907738250709
DentateGyrus	Transcript		White blood cell count	2	0.0527704427947652	0.0759697706603082	0.00755103486220822	1.43962731098864	0.143092126241496	0.00200434014309944	1.19515991742898e-09	5.23122653501316e-09	0.22846648093514	0.013153482189090075
DentateGyrus	Transcript	up	Schizophrenia_PGC3	1	0.0302615649070927	0.0482532756598316	0.00577850353700266	1.59453999844277	0.190951907303653	0.00223123472505986	1.23593620411802e-08	1.298730736275e-08	0.951649306201001	0.01378115565478149
DentateGyrus	Transcript		mdd2019edinburgh	1	0.0527704427947652	0.076603391347996	0.00820931148469896	1.45163442432957	0.155566469597888	0.00310331316981645	2.43250606945166e-09	1.91463832262656e-09	1.27047810581513	0.018102660157262623
DentateGyrus	Transcript		Neuroticism	1	0.0527704427947652	0.0709593223076546	0.00635656992249263	1.3446793043528	0.120457013165771	0.00393608403883682	1.08558571519118e-09	2.49981691677713e-09	0.434266088810524	0.02175204337251927
DentateGyrus	Transcript	down	mdd2019edinburgh	1	0.0263910088625383	0.0432730196612371	0.00614839008714735	1.63968796670985	0.232972908279945	0.00541737621487302	4.60621430719718e-09	2.72231589876363e-09	1.69202049963751	0.028441225128083357
DentateGyrus	Transcript	up	Cigarettes Per Day	1	0.0302615649070927	0.044960241329923	0.00589893996256832	1.48572096214975	0.194931755204296	0.00755886224723052	2.003280448613e-09	2.26928059911744e-09	0.882782168671475	0.0377943112361526
DentateGyrus	Transcript		BMI	4	0.0527704427947652	0.0659365209765272	0.00507883919280006	1.24949720874936	0.0962440131979312	0.00918084403670527	-1.99943365545791e-09	3.66476315116831e-09	-0.545583322300243	0.043817664720638784
DentateGyrus	Transcript		Platelet count	2	0.0527704427947652	0.0741183140790106	0.00808320657115072	1.4045422049474	0.153176781225579	0.00975136008241221	-5.50882413311716e-09	6.97281600344748e-09	-0.790042951139612	0.044517078637099215
DentateGyrus	Transcript		Height	4	0.0527704427947652	0.0775125310395741	0.0100554654874288	1.46886262336353	0.190551091764314	0.0173363935841257	-4.85855935363232e-09	1.79107086168822e-08	-0.271265613078689	0.07584672193054995
DentateGyrus	Transcript		Lymphocyte count	2	0.0527704427947652	0.0745247373443611	0.00927689046820777	1.41224392666558	0.175797093541311	0.0209689083302226	8.238515359321e-10	6.82181904057783e-09	0.120767134254314	0.08806941498693492
DentateGyrus	Transcript		Autism	1	0.0527704427947652	0.0942129045480875	0.0197585767029154	1.78533473585772	0.374425069347257	0.0228052798171684	2.35949947075512e-08	1.23210592775474e-08	1.91501348837336	0.08938091499080568
DentateGyrus	Transcript	up	Autism	1	0.0302615649070927	0.0659571539015288	0.0166985472505391	2.17956850889987	0.551807129003608	0.0229836638547786	3.60966453860675e-08	1.78080689840426e-08	2.0269825671954	0.08938091499080568
DentateGyrus	Transcript	up	Neuroticism	1	0.0302615649070927	0.0408832590607352	0.00480911569864311	1.35099619554549	0.158918275158861	0.0261765207964516	1.12539943865645e-09	3.19186149659012e-09	0.352584045347433	0.09757417751365452
DentateGyrus	Transcript	up	Height	4	0.0302615649070927	0.0422148101638583	0.0052900572274986	1.39499759161377	0.174811092676133	0.0269490585513903	-7.62297425295535e-09	1.52689401941111e-08	-0.499247109232594	0.09757417751365452
DentateGyrus	Transcript	down	Cigarettes Per Day	1	0.0263910088625383	0.0420679541472285	0.00726089856185696	1.59402599447206	0.275127737619902	0.0280043042786116	3.72847928234698e-09	3.2923961312841e-09	1.13245160475048	0.0980150649751406
DentateGyrus	Transcript	up	Granulocyte count	2	0.0302615649070927	0.043521091258773	0.00606586124686487	1.43816393475978	0.200447705380998	0.0296108362226384	2.8496266025279e-09	6.20386538244881e-09	0.45933082471288	0.10029476785087199
DentateGyrus	Transcript	up	Neutrophil count	2	0.0302615649070927	0.0437175868195707	0.00621243578795217	1.44465717334149	0.205291292999064	0.0312589811775958	3.28490150587346e-09	6.31976257350305e-09	0.519782423416681	0.1025685319889862
DentateGyrus	Transcript	up	BMI	4	0.0302615649070927	0.0389752848447102	0.00417191930388165	1.28794677222972	0.137861981582579	0.0371404587418703	-1.41088038123982e-10	5.02261258652469e-09	-0.0280905675469598	0.11472359152030967
DentateGyrus	Transcript	up	Platelet count	2	0.0302615649070927	0.043990091484874	0.00656287610133103	1.45366214932802	0.216871669442078	0.0371485915399098	-3.00557597883895e-10	9.96178170818233e-09	-0.0301710684582684	0.11472359152030967
DentateGyrus	Transcript	up	Myeloid white cell count	2	0.0302615649070927	0.0418287398691476	0.00567568507442308	1.38223981468135	0.187554248825142	0.0415944799963001	9.99779772864168e-10	5.89152763223758e-09	0.169697884024767	0.1247834399889003
DentateGyrus	Transcript	down	Height	4	0.0263910088625383	0.0448328294392335	0.00897507645554441	1.69879179961449	0.340080839739492	0.0461263125345319	1.00868790096426e-08	3.07851729970317e-08	0.327653803037428	0.13453507822571803
