"","id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"974","GO:0006959","humoral immune response",0.0138424896925148,6,1.6356529740604,0.164085338443828,0.640251570741754,61184,7,239,1.25687632896632,0.323600072852743,0.503764510068249
"976","GO:0032446","protein modification by small protein conjugation",0.0696736830960929,23,1.2456992220504,0.164217741089693,0.640251570741754,186706,22,850,1.11069844331175,0.336413778045112,0.518170932296966
"980","GO:0045088","regulation of innate immune response",0.0169069004333369,7,1.56238539664772,0.164780076629805,0.640251570741754,93115,8,224,1.53261960521914,0.153663848165951,0.337645858617597
"982","GO:0034660","ncRNA metabolic process",0.042700468228158,15,1.32560077052222,0.165234097383005,0.640251570741754,177271,15,593,1.08549786541659,0.409732705856293,0.582204706358506
"983","GO:0006520","cellular amino acid metabolic process",0.023185256272598,9,1.46482159833111,0.165625775063915,0.640251570741754,96936,9,277,1.39429653615604,0.199518554351158,0.393632172670811
"984","GO:0001659","temperature homeostasis",0.0231904907315498,9,1.464490965029,0.165775964300382,0.640251570741754,124928,9,176,2.19443261656376,0.0224504263689422,0.17204534809
"986","GO:0031348","negative regulation of defense response",0.0200557623559873,8,1.50523718368006,0.166240113730993,0.640251570741754,121322,9,230,1.6792180022401,0.0903136158929929,0.259964833187155
"989","GO:0048284","organelle fusion",0.0139121524756882,6,1.62746271459638,0.166704620233956,0.640251570741754,125909,5,150,1.43044496487119,0.272135727106044,0.460265872545204
"991","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",0.0109393850371725,5,1.72477012777115,0.167064876479046,0.640251570741754,228892,4,93,1.84573543854348,0.1718744836097,0.360631968024862
"998","GO:0002833","positive regulation of response to biotic stimulus",0.013973597506594,6,1.62030639735243,0.169029627449866,0.644221984718126,253838,6,175,1.47131482101037,0.224695404607318,0.413480403332444
"999","GO:1903038","negative regulation of leukocyte cell-cell adhesion",0.0139751811227102,6,1.62012279019189,0.169089730447889,0.644221984718126,119630,6,133,1.93594055396102,0.0910932070425392,0.261441517128697
"1003","GO:0048771","tissue remodeling",0.0201886097896031,8,1.49533224723724,0.170384595993794,0.645838185658436,169955,8,161,2.13234032030489,0.0351738267888489,0.193020375452644
"1005","GO:0001892","embryonic placenta development",0.0110190701331088,5,1.71229734454723,0.170505246252112,0.645838185658436,106076,5,84,2.55436600869856,0.04641664101181,0.207813015249719
"1009","GO:0016567","protein ubiquitination",0.0632444683213363,21,1.25299943413602,0.171185560008737,0.646535607801115,203604,20,778,1.10317092406519,0.357903696922397,0.536649616904354
"1015","GO:0031329","regulation of cellular catabolic process",0.0667349737438371,22,1.24400840020103,0.172401288475711,0.649245314693212,187279,22,741,1.2740805355128,0.146716738001204,0.327910651141627
"1031","GO:0043043","peptide biosynthetic process",0.0498561804104704,17,1.28671997870807,0.174683172811731,0.654533986956375,174551,17,675,1.0807806401249,0.406315796821972,0.58140374557933
"1034","GO:0043068","positive regulation of programmed cell death",0.0498731902252718,17,1.28628112832693,0.175024432300899,0.654533986956375,215485,15,486,1.32448607858444,0.165254945858861,0.352510093440789
"1035","GO:0046632","alpha-beta T cell differentiation",0.0141378854341951,6,1.60147778388412,0.175312633497909,0.654533986956375,232966,6,111,2.31964048357491,0.0454740089156616,0.207813015249719
"1046","GO:0043547","positive regulation of GTPase activity",0.0300665595268553,11,1.38058476312157,0.177838066396575,0.662065715756391,132471,10,272,1.57769665243146,0.105045620406625,0.282921322313668
"1061","GO:0016070","RNA metabolic process",0.352405779646354,101,1.08151482604562,0.179933412655986,0.663448886714487,178640,110,4183,1.12848873633157,0.0816786087236046,0.248661745716955
"1062","GO:0140694","non-membrane-bounded organelle assembly",0.0268963432755452,10,1.40301038955411,0.179968636057913,0.663448886714487,142441,9,370,1.04383821760871,0.4954527841662,0.646172278382307
"1064","GO:2001235","positive regulation of apoptotic signaling pathway",0.0112398175125392,5,1.67866822635267,0.180178240644999,0.663448886714487,220562,5,122,1.75874380926786,0.156262928717352,0.339917522735743
"1066","GO:0045639","positive regulation of myeloid cell differentiation",0.0112413539648307,5,1.67843878836406,0.180246282346069,0.663448886714487,411924,5,98,2.18945657888448,0.0789757689641528,0.244196118250548
"1071","GO:0048732","gland development",0.0603707543475953,20,1.25013674135436,0.181022104523855,0.664427611815725,245575,21,427,2.11049257112143,0.00112117543764279,0.0730445797624275
"1080","GO:0031109","microtubule polymerization or depolymerization",0.011300884144451,5,1.66959720028336,0.182890012929881,0.666165253691266,182346,4,118,1.45468979478427,0.29603167358216,0.480959190371016
"1086","GO:0051259","protein complex oligomerization",0.0238032558408691,9,1.42679070367474,0.18379867763836,0.666165253691266,125142,9,242,1.59595099386456,0.113892721514907,0.292130346720322
"1088","GO:0034612","response to tumor necrosis factor",0.020633983228853,8,1.46305630427524,0.184615699268998,0.666165253691266,79325,8,236,1.45468979478427,0.18701957840618,0.38038805155762
"1089","GO:0002700","regulation of production of molecular mediator of immune response",0.0143873037027011,6,1.57371456819331,0.185031183239779,0.666165253691266,195173,6,181,1.42254195401555,0.247577762121588,0.439501122676334
"1090","GO:0048663","neuron fate commitment",0.014396134221892,6,1.57274925927904,0.185379131000584,0.666165253691266,199112,5,68,3.15539330486293,0.0210907962904259,0.168038617718968
"1091","GO:0006396","RNA processing",0.0640339483004854,21,1.23755109784894,0.185395831631271,0.666165253691266,227014,21,884,1.01943476003264,0.495911188321034,0.646172278382307
"1096","GO:0006909","phagocytosis",0.020682575029114,8,1.45961898858279,0.186198896424461,0.666165253691266,180000,8,234,1.46712304089353,0.181255525739893,0.370181739873167
"1098","GO:0030595","leukocyte chemotaxis",0.0206900189318568,8,1.45909384349576,0.186441949021701,0.666165253691266,106126,7,232,1.29479932165065,0.297574319721483,0.48185065957584
"1100","GO:0048285","organelle fission",0.0436927395930516,15,1.29549609642485,0.186688049041191,0.666165253691266,160641,14,515,1.16657647620563,0.315734946596414,0.498669861109246
"1105","GO:0140014","mitotic nuclear division",0.0271523906010215,10,1.38977998700358,0.187182402771734,0.666165253691266,112858,9,315,1.22609568417531,0.314355398480982,0.497093548811553
"1106","GO:0009790","embryo development",0.134351385315561,41,1.1515845613998,0.187453692704403,0.666165253691266,236408,39,1095,1.52842064739662,0.00560286076714034,0.122851714334582
"1107","GO:0030098","lymphocyte differentiation",0.0437349762493246,15,1.29424498283064,0.187630581814808,0.666165253691266,244327,14,405,1.48342440801457,0.0931330434446755,0.26380946871394
"1112","GO:0051588","regulation of neurotransmitter transport",0.0144898890123534,6,1.56257300622932,0.18908926924897,0.667664052166204,210154,6,98,2.62734789466138,0.0270591839261792,0.174432630474355
"1115","GO:0002429","immune response-activating cell surface receptor signaling pathway",0.0207860560886382,8,1.45235243841107,0.189589945741746,0.667664052166204,84670,6,223,1.15461925415612,0.419064127690901,0.589907546411216
"1116","GO:0002757","immune response-activating signal transduction",0.0207860560886382,8,1.45235243841107,0.189589945741746,0.667664052166204,84670,6,223,1.15461925415612,0.419064127690901,0.589907546411216
"1140","GO:0050777","negative regulation of immune response",0.0146279070523582,6,1.54782973072776,0.194603132540325,0.683471379245401,145524,7,180,1.66885245901639,0.128438716428088,0.309147850983906
"1158","GO:0046718","viral entry into host cell",0.0116333063909622,5,1.62188838617371,0.197910604445885,0.692658940251999,162299,5,149,1.44004526664885,0.267684427013188,0.457007937246679
"1161","GO:0048708","astrocyte differentiation",0.0116414149408355,5,1.62075869850815,0.198282259949344,0.692658940251999,202129,5,77,2.78658110039843,0.033812345480984,0.189087923440868
"1165","GO:0043467","regulation of generation of precursor metabolites and energy",0.0116762577605797,5,1.61592223426259,0.19988203712056,0.69508731764448,311036,5,125,1.71653395784543,0.167581196397004,0.354321443683254
"1166","GO:0001838","embryonic epithelial tube formation",0.0179083306502015,7,1.47501712223107,0.200085242859678,0.69508731764448,145747,6,126,2.04349280695885,0.074580099946316,0.242228986036806
"1167","GO:0010035","response to inorganic substance",0.0511021122485083,17,1.25534817590831,0.200577767793035,0.69508731764448,106130,17,531,1.37387369507403,0.116967568107963,0.297093062855119
"1173","GO:0009894","regulation of catabolic process",0.08228770861727,26,1.19231911054306,0.201528385452906,0.696529141233783,172030,26,926,1.20491044557185,0.188107730142314,0.381188759526338
"1175","GO:0010608","post-transcriptional regulation of gene expression",0.0409947427928471,14,1.28870643111983,0.202161428437111,0.696868627654909,185071,14,493,1.2186346556712,0.261863688425253,0.450737630142807
"1177","GO:1904888","cranial skeletal system development",0.0117449703740834,5,1.6064684649981,0.203049877977791,0.698084408984333,159100,4,71,2.41765346175413,0.0838191320920272,0.252231706965153
"1196","GO:0009101","glycoprotein biosynthetic process",0.0411250869157638,14,1.28462193374708,0.205313616836046,0.703249093972814,285165,12,298,1.72805431997862,0.0473679704751855,0.207813015249719
"1201","GO:0044770","cell cycle phase transition",0.0513358122654143,17,1.24963335662356,0.205631546280616,0.703249093972814,181992,14,528,1.13785394932936,0.348850489913569,0.529781105311633
"1205","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.0149186020119038,6,1.51766964598266,0.206411914646411,0.704069960168256,221384,5,156,1.37542785083769,0.299147932201923,0.48185065957584
"1214","GO:2000147","positive regulation of cell motility",0.0652408850882063,21,1.21465677407239,0.208254861361981,0.708266497907,150245,19,529,1.5413112097856,0.0420860582751394,0.203016525369084
"1218","GO:0045055","regulated exocytosis",0.0246228408521652,9,1.37929917814324,0.209197368716002,0.708266497907,150202,9,231,1.67194866023906,0.0921581506339753,0.262761641741947
"1219","GO:0050907","detection of chemical stimulus involved in sensory perception",0.0118789047524607,5,1.5883555699353,0.209272909972521,0.708266497907,103607,5,433,0.495535207230206,0.97491648219416,0.981262012805381
"1230","GO:0051153","regulation of striated muscle cell differentiation",0.0119068286391117,5,1.584630559503,0.210578199434802,0.710837807936652,171510,4,80,2.14566744730679,0.116560441295861,0.296637216813489
"1239","GO:0030316","osteoclast differentiation",0.0119409048653041,5,1.58010843743719,0.212174673781502,0.714376227228158,255208,5,97,2.21202829619257,0.0763269636050725,0.242228986036806
"1245","GO:0048705","skeletal system morphogenesis",0.0313501208410839,11,1.32405977548471,0.212897410627156,0.714449928151723,342336,10,224,1.91577450652392,0.0376516951845738,0.196240635301999
"1247","GO:0150115","cell-substrate junction organization",0.0119647294899856,5,1.57696206538511,0.213293186531865,0.714449928151723,157232,4,99,1.73387268469236,0.199988103076037,0.393632172670811
"1260","GO:0001701","in utero embryonic development",0.0415083274578636,14,1.27276120033685,0.214710521175051,0.717353356643824,239374,13,381,1.46423500341146,0.11068611470356,0.288763950816748
"1269","GO:0061053","somite development",0.0120278960004954,5,1.56868038495883,0.21626786096759,0.718880870894211,148428,5,84,2.55436600869856,0.04641664101181,0.207813015249719
"1270","GO:0001890","placenta development",0.0151566900785063,6,1.49382941240385,0.216271144582142,0.718880870894211,120953,6,143,1.80056009564206,0.117815159630112,0.297108531091384
"1285","GO:0071216","cellular response to biotic stimulus",0.0184310879535377,7,1.43318150324124,0.219601893568575,0.728094827785886,296679,7,238,1.26215732194517,0.319857273989232,0.50202145963422
"1295","GO:0033002","muscle cell proliferation",0.0316236840854811,11,1.31260588899324,0.220726913757327,0.728504277726117,229670,11,197,2.39617684470809,0.00663560026264975,0.123278656534896
"1306","GO:0006629","lipid metabolic process",0.115427857328046,35,1.14422527417065,0.222774790467939,0.728504277726117,228879,33,1352,1.04744120948408,0.416540017109579,0.588029948313956
"1307","GO:0051260","protein homooligomerization",0.0185150689483129,7,1.42668085187064,0.222799864950177,0.728504277726117,139494,7,185,1.62374833850244,0.142087181149929,0.324969344384614
"1309","GO:1902107","positive regulation of leukocyte differentiation",0.0217713018576348,8,1.38662719586961,0.223128452082569,0.728504277726117,317892,8,176,1.9506067702789,0.0543262478101008,0.215814332001711
"1310","GO:1903708","positive regulation of hemopoiesis",0.0217713018576348,8,1.38662719586961,0.223128452082569,0.728504277726117,317892,8,176,1.9506067702789,0.0543262478101008,0.215814332001711
"1313","GO:0044409","entry into host",0.0121811533978796,5,1.5489440048909,0.223538921542838,0.728504277726117,162299,5,156,1.37542785083769,0.299147932201923,0.48185065957584
"1314","GO:0071345","cellular response to cytokine stimulus",0.0695073863523554,22,1.19438914741635,0.223639072210627,0.728504277726117,137224,23,776,1.27191627031073,0.142082756236179,0.324969344384614
"1328","GO:0010638","positive regulation of organelle organization",0.0454089299554808,15,1.24653396678584,0.226790803323128,0.735832951488656,137285,14,496,1.21126388154416,0.269013881710056,0.457007937246679
"1332","GO:0006790","sulfur compound metabolic process",0.0318499870006703,11,1.30327946323465,0.227291934768275,0.735832951488656,310525,10,321,1.33686445315065,0.217700403694615,0.410875528808189
"1337","GO:0010811","positive regulation of cell-substrate adhesion",0.0154295904897662,6,1.46740831838534,0.227766088099388,0.735832951488656,141981,6,123,2.09333409493346,0.068071387496299,0.23486731052723
"1339","GO:0007565","female pregnancy",0.0186545559600598,7,1.41601303167861,0.228147745511448,0.735832951488656,131094,7,176,1.70678092399404,0.118020408230535,0.297108531091384
"1343","GO:0010595","positive regulation of endothelial cell migration",0.0154548492575192,6,1.46501004679463,0.228840010841583,0.736243294139712,193060,6,101,2.54930785818629,0.0307697800175455,0.181764515715224
"1355","GO:0006261","DNA-templated DNA replication",0.0123376661875686,5,1.5292944582431,0.231039733927655,0.741489589427918,56574,5,162,1.32448607858444,0.326564916581145,0.50716816007775
"1373","GO:0010942","positive regulation of cell death",0.0560014606157636,18,1.2129063698522,0.232525762401022,0.742690294936886,221864,16,550,1.2483883329785,0.215245300956084,0.409028736597613
"1381","GO:0043500","muscle adaptation",0.0124092006489879,5,1.52047864016453,0.234492194828927,0.742690294936886,250564,4,103,1.66653782315091,0.219446701376747,0.412015924919167
"1382","GO:0006417","regulation of translation",0.0321072362780808,11,1.2928373405531,0.234848243664636,0.742690294936886,185993,11,385,1.22609568417531,0.287855461166445,0.474623716809805
"1390","GO:0051983","regulation of chromosome segregation",0.0124326490514672,5,1.51761096530552,0.235627084257513,0.742690294936886,195054,5,128,1.67630269320843,0.179211428298607,0.367736206414307
"1391","GO:0008016","regulation of heart contraction",0.0287727306479751,10,1.31151434732732,0.235668909404021,0.742690294936886,80746,10,195,2.2006845613403,0.0163394102181689,0.162111561485162
"1392","GO:0032386","regulation of intracellular transport",0.0287765498293852,10,1.31134028507023,0.2357885044375,0.742690294936886,125493,9,321,1.20317800783558,0.333790346382407,0.515929799924408
"1395","GO:0048513","animal organ development",0.361870365306628,102,1.06365620752396,0.23600955005994,0.742690294936886,218891,112,3417,1.4065832841578,5.93466788068042e-05,0.0314292542407216
"1396","GO:0015711","organic anion transport",0.0321555490861784,11,1.29089488881116,0.236278172510259,0.742690294936886,120620,13,351,1.58938329430133,0.0685385513222088,0.23486731052723
"1397","GO:0007155","cell adhesion",0.184983024625675,54,1.1015799169573,0.236706074588334,0.742690294936886,163158,53,1455,1.56316666264275,0.000774826582488064,0.0673066024654632
"1398","GO:0048568","embryonic organ development",0.0596872115748449,19,1.20123073797209,0.237113708897732,0.742690294936886,211214,18,441,1.75156526310759,0.0157837056156536,0.161619471731617
"1405","GO:0050728","negative regulation of inflammatory response",0.0156711088176238,6,1.44479307095995,0.238100616945806,0.74399305486903,161253,6,147,1.75156526310758,0.129489542069293,0.309636623924581
"1425","GO:0006493","protein O-linked glycosylation",0.0125588242550731,5,1.50236392715506,0.24176026356957,0.750632824139014,136058,4,88,1.9506067702789,0.149603990078717,0.332085177295687
"1427","GO:0001936","regulation of endothelial cell proliferation",0.0190125210456686,7,1.38935253647703,0.242069780512512,0.750632824139014,166767,7,133,2.25859731295452,0.0363058315255744,0.193020375452644
"1428","GO:0071356","cellular response to tumor necrosis factor",0.01901402520888,7,1.38924262745198,0.242128856652263,0.750632824139014,86097,7,218,1.37795157166491,0.247130434940591,0.439501122676334
"1433","GO:0097191","extrinsic apoptotic signaling pathway",0.0223258668071922,8,1.35218397144418,0.242911942691675,0.750632824139014,220180,7,213,1.41029785268991,0.22979777610807,0.418193438922925
"1436","GO:0009057","macromolecule catabolic process",0.102394792470576,31,1.14245196706743,0.243105949183932,0.750632824139014,148706,31,1299,1.02410609494243,0.472150699164002,0.626853478267607
"1442","GO:0006139","nucleobase-containing compound metabolic process",0.411226721642156,115,1.05528712340968,0.244602275482582,0.753467529441617,188574,127,5216,1.04486106521458,0.29368330222542,0.478678519700524
"1456","GO:0006950","response to stress",0.292335966055037,83,1.07139587166242,0.246855082342075,0.758024645627342,168101,90,3704,1.0427109625141,0.34521856821814,0.52672107071222
"1460","GO:0030217","T cell differentiation",0.0325224495397885,11,1.27633172007788,0.247245183723423,0.758024645627342,201946,10,289,1.48489096699432,0.139427156278877,0.321546167489163
"1465","GO:0051952","regulation of amine transport",0.0126839375470245,5,1.4875447358796,0.247884155736842,0.758199659448603,70638,5,96,2.23507025761124,0.0737271963087113,0.240791857454483
"1478","GO:0030335","positive regulation of cell migration",0.0637336206739291,20,1.1841740248735,0.249056461810903,0.75865255897524,155888,18,506,1.52656182021827,0.0506753559317794,0.20961901199717
"1481","GO:0006259","DNA metabolic process",0.0813807620533588,25,1.15923739543817,0.249196696271222,0.75865255897524,288736,25,994,1.07930958114024,0.375622231904549,0.5474673022054
"1498","GO:0001938","positive regulation of endothelial cell proliferation",0.0127659060976767,5,1.47799336638828,0.25191806789173,0.762064413519901,89112,5,94,2.2826249439434,0.0686757063015153,0.23486731052723
"1502","GO:0018209","peptidyl-serine modification",0.0360975226024848,12,1.25446334272279,0.252192936167966,0.762064413519901,146996,11,314,1.50333388027864,0.118113752191356,0.297108531091384
"1503","GO:0098609","cell-cell adhesion",0.124484283258005,37,1.12160859070099,0.252461599371094,0.762064413519901,160728,34,908,1.60688751560421,0.00451523218481165,0.122474884682093
"1506","GO:0035264","multicellular organism growth",0.0160059070325073,6,1.41457209441354,0.252656812464004,0.762064413519901,323536,6,144,1.78805620608899,0.12068254754162,0.298953154841693
"1516","GO:0006518","peptide metabolic process",0.0639705666503749,20,1.17978786284153,0.254219186563681,0.763118603339431,186297,20,825,1.04032361081541,0.460522293468805,0.617346243199437
"1519","GO:0010976","positive regulation of neuron projection development",0.0226598621486587,8,1.33225343769666,0.255103614748044,0.763118603339431,257544,6,146,1.76356228545764,0.126520064579283,0.308718434731845
"1522","GO:1901987","regulation of cell cycle phase transition",0.0396593643983409,13,1.23694881443025,0.255881569944326,0.763118603339431,197988,12,410,1.25600045696007,0.250146412492287,0.440460507401959
"1524","GO:0046942","carboxylic acid transport",0.0260456820201104,9,1.30394988792078,0.256357114844593,0.763118603339431,76953,11,273,1.72910929819595,0.0558132066524946,0.216442286512501
"1532","GO:0001501","skeletal system development",0.0711940557884673,22,1.16609268856932,0.257905979515217,0.763118603339431,253580,23,520,1.89809043415601,0.00263720973397674,0.112458108826871
"1533","GO:0042475","odontogenesis of dentin-containing tooth",0.0128875045962871,5,1.46404793785585,0.257932607199133,0.763118603339431,111957,4,88,1.9506067702789,0.149603990078717,0.332085177295687
"1534","GO:0071824","protein-DNA complex subunit organization",0.0161263460266256,6,1.40400741721526,0.25795380263844,0.763118603339431,153260,7,246,1.22111155537785,0.349979879437707,0.530056930764566
"1541","GO:0090263","positive regulation of canonical Wnt signaling pathway",0.0129202558818022,5,1.46033675345987,0.259558533846787,0.763118603339431,213053,5,95,2.25859731295452,0.0711767057428074,0.240053879759963
"1544","GO:0071695","anatomical structure maturation",0.0261477673932202,9,1.29885904368835,0.259870728212898,0.763118603339431,198247,9,242,1.59595099386456,0.113892721514907,0.292130346720322
"1546","GO:0007492","endoderm development",0.0129362680003104,5,1.45852919310647,0.260354348395108,0.763118603339431,130395,5,81,2.64897215716888,0.0407170685743641,0.19991051506154
"1547","GO:0015698","inorganic anion transport",0.0161818259220944,6,1.3991937339437,0.260404002013745,0.763118603339431,56857,6,174,1.47977065331503,0.220951120486814,0.413480403332444
"1551","GO:0006412","translation",0.0467779278126766,15,1.2100530363717,0.261194791693887,0.763118603339431,194874,15,647,0.994899898287539,0.545456776365109,0.684055135054674
"1552","GO:0040017","positive regulation of locomotion",0.0678200127240598,21,1.1684645849492,0.261291302680971,0.763118603339431,150245,19,544,1.49881181980989,0.0528782122589986,0.212655279547763
"1555","GO:0019219","regulation of nucleobase-containing compound metabolic process",0.334443571219531,94,1.06061832744644,0.261542131071927,0.763118603339431,171638,100,3756,1.14252792721341,0.0747956013092285,0.242228986036806
"1556","GO:0001570","vasculogenesis",0.0129651496754028,5,1.45528011636438,0.261791263002859,0.763118603339431,319557,5,78,2.75085570167537,0.0354647257906233,0.193020375452644
"1559","GO:0018105","peptidyl-serine phosphorylation",0.0330268118630698,11,1.25684047659107,0.262616314282076,0.763719501235033,137772,10,296,1.44977530223432,0.155115547026607,0.339668507364248
"1562","GO:0046394","carboxylic acid biosynthetic process",0.0262550153911487,9,1.29355338951327,0.263578705002731,0.763719501235033,157941,8,304,1.12929865647726,0.414021871139703,0.586158329024512
"1571","GO:0001505","regulation of neurotransmitter levels",0.0263100501326714,9,1.29084756508197,0.26548796385058,0.763719501235033,154668,9,208,1.85682759863088,0.0553108366913002,0.216426487113406
"1572","GO:0007269","neurotransmitter secretion",0.0196031431020587,7,1.34749280776553,0.265606620509491,0.763719501235033,161533,7,144,2.08606557377049,0.0518652376654365,0.211188764618949
"1573","GO:0099643","signal release from synapse",0.0196031431020587,7,1.34749280776553,0.265606620509491,0.763719501235033,161533,7,144,2.08606557377049,0.0518652376654365,0.211188764618949
"1574","GO:2001233","regulation of apoptotic signaling pathway",0.0331354755013386,11,1.25271882579706,0.265970179956147,0.763719501235033,200936,10,346,1.24027020075537,0.288632978385217,0.474623716809805
"1576","GO:0016053","organic acid biosynthetic process",0.0263392670337183,9,1.28941568903442,0.266503315895271,0.763719501235033,157941,8,306,1.12191761950682,0.421102471079028,0.589996257866638
"1580","GO:0048660","regulation of smooth muscle cell proliferation",0.0196298577808024,7,1.3456589769823,0.266686395289286,0.763719501235033,325817,7,135,2.22513661202186,0.0388705408537928,0.197844979423797
"1590","GO:0009059","macromolecule biosynthetic process",0.379803717454264,106,1.05317557890456,0.268561899368496,0.763977426085473,183690,113,4391,1.10435172646626,0.12213112554444,0.30139556171289
"1591","GO:0000819","sister chromatid segregation",0.0196798521606522,7,1.34224048656406,0.26871039385519,0.763977426085473,207870,7,223,1.34705579651547,0.264852184326715,0.4546803638705
"1592","GO:0019941","modification-dependent protein catabolic process",0.050568154625186,16,1.19397986614474,0.268916882213818,0.763977426085473,155550,15,657,0.979756825254243,0.569671518839133,0.702918550234271
"1594","GO:1902106","negative regulation of leukocyte differentiation",0.0131119202328884,5,1.4389901855089,0.269121748713148,0.763977426085473,347610,5,102,2.10359553657529,0.0900557754747006,0.259964833187155
"1599","GO:0002683","negative regulation of immune system process",0.0436563577814253,14,1.21013733998953,0.270614954248315,0.766546272577291,181471,14,418,1.43728919915287,0.112246184995101,0.289045017882641
"1603","GO:0006575","cellular modified amino acid metabolic process",0.0131545759216045,5,1.43432404364432,0.271260772016584,0.766708863205225,74113,5,171,1.25477628497473,0.368106918434404,0.543401760019648
"1608","GO:0007600","sensory perception",0.0683223604264263,21,1.15987332001218,0.272212982827502,0.767734884468042,165879,20,933,0.919900298952537,0.682579765675564,0.78127929393607
"1621","GO:0030510","regulation of BMP signaling pathway",0.0164914687668407,6,1.37292255493261,0.274189634737593,0.768954380724608,129155,6,101,2.54930785818629,0.0307697800175455,0.181764515715224
"1622","GO:0060538","skeletal muscle organ development",0.0198148226919798,7,1.33309768905045,0.274195505666866,0.768954380724608,151399,7,169,1.77747599185178,0.100900237144705,0.274656721923095
"1624","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",0.0231788380016446,8,1.30242418723238,0.274415799721368,0.768954380724608,246667,8,188,1.82609995515472,0.0736963446102925,0.240791857454483
"1625","GO:0034614","cellular response to reactive oxygen species",0.0132322739693235,5,1.42590189502149,0.275166509256936,0.76940335099096,43588,5,134,1.60124436366178,0.203330129840276,0.396615507757304
"1629","GO:0046928","regulation of neurotransmitter secretion",0.013246234824253,5,1.42439906725464,0.27586956039263,0.769717424393142,218173,5,85,2.52431464389034,0.0484165933405074,0.208896758684375
"1633","GO:0022618","ribonucleoprotein complex assembly",0.0132628368533695,5,1.42261604639345,0.276706109292694,0.770401838479446,268081,5,191,1.12338609806638,0.45998263601232,0.617346243199437
"1643","GO:2001236","regulation of extrinsic apoptotic signaling pathway",0.0165677065499852,6,1.3666049290318,0.277610960177372,0.771273094053552,253881,5,146,1.46963523788136,0.25443277029827,0.445019194436864
"1650","GO:0048659","smooth muscle cell proliferation",0.0199249175709309,7,1.32573167470266,0.278691513785789,0.772213283575779,325817,7,139,2.16110390376224,0.0443490923347104,0.207121388215511
"1657","GO:0098656","anion transmembrane transport",0.0233257798000939,8,1.29421950751509,0.279958074316721,0.772213283575779,58156,8,245,1.40125221048607,0.213886354696525,0.408043806983268
"1661","GO:0065004","protein-DNA complex assembly",0.0133455705463789,5,1.41379676970209,0.280882716796805,0.772213283575779,178727,6,211,1.22028480415552,0.369166103163378,0.543401760019648
"1664","GO:0065007","biological regulation",0.783219502027345,212,1.02142502571657,0.281287078920142,0.772213283575779,172570,279,11618,1.03054091547357,0.215344369382934,0.409028736597613
"1665","GO:1903320","regulation of protein modification by small protein conjugation or removal",0.0233609204775315,8,1.29227267711127,0.281288017309442,0.772213283575779,330870,8,236,1.45468979478427,0.18701957840618,0.38038805155762
"1676","GO:0060047","heart contraction",0.0336916763100181,11,1.23203825123778,0.283353907780669,0.772213283575779,81353,11,230,2.05237755829345,0.019399859267567,0.165215794938823
"1677","GO:0035710","CD4-positive, alpha-beta T cell activation",0.0134062965103564,5,1.40739275113947,0.283956326917089,0.772213283575779,244111,5,109,1.96850224523559,0.111258088145326,0.288763950816748
"1679","GO:0014013","regulation of gliogenesis",0.0134176687969035,5,1.40619990058602,0.284532659602206,0.772213283575779,202962,4,99,1.73387268469236,0.199988103076037,0.393632172670811
"1681","GO:0046488","phosphatidylinositol metabolic process",0.0134203799912303,5,1.40591581912221,0.284670092924798,0.772213283575779,357936,5,151,1.42097181940847,0.276602789749824,0.464450302891779
"1684","GO:1903707","negative regulation of hemopoiesis",0.0134275311154609,5,1.40516706802316,0.285032652661793,0.772213283575779,347610,5,106,2.02421457293094,0.101895324637611,0.276603350005848
"1686","GO:0055123","digestive system development",0.0234623520874703,8,1.28668596962215,0.285136329259178,0.772213283575779,362046,8,139,2.46983303287113,0.0162766855443243,0.162111561485162
"1687","GO:0015837","amine transport",0.013431085453855,5,1.40479521131231,0.285212889662944,0.772213283575779,70638,5,104,2.06314177625653,0.0958821007080596,0.26983666786739
"1695","GO:0051092","positive regulation of NF-kappaB transcription factor activity",0.0134578095653637,5,1.40200561143786,0.2865687429503,0.772213283575779,123597,5,145,1.47977065331503,0.250052198184606,0.440460507401959
"1697","GO:0090304","nucleic acid metabolic process",0.381414738655041,106,1.04872717140007,0.286735130200628,0.772213283575779,180574,117,4700,1.06826847376551,0.21602672313658,0.409494210336252
"1698","GO:0072175","epithelial tube formation",0.0201232784595365,7,1.3126635599034,0.286839009401901,0.772213283575779,145747,6,138,1.86579778026678,0.104003976157374,0.28174050090033
"1707","GO:1903322","positive regulation of protein modification by small protein conjugation or removal",0.0134892221238528,5,1.39874073946325,0.288164024947231,0.774180875270602,352171,5,127,1.68950192701322,0.17530119903161,0.363656158473941
"1714","GO:0044000","movement in host",0.0135066916045463,5,1.3969316158778,0.289051927453683,0.774968439243104,162299,5,180,1.192037470726,0.40970853331148,0.582204706358506
"1726","GO:0042752","regulation of circadian rhythm",0.0135395448364827,5,1.39354201017613,0.290723088413226,0.777848427520397,441350,5,114,1.8821644274621,0.127744879141531,0.309147850983906
