Module_1	Module_2	Semantic_Similarity	Ont	Tissue
lightcyan	salmon	0.501	MF	Caudate
lightcyan	pink	0.529	MF	Caudate
lightcyan	lightyellow	0.781	MF	Caudate
lightcyan	magenta	0.526	MF	Caudate
lightcyan	orange	1	MF	Caudate
lightcyan	black	0.504	MF	Caudate
lightcyan	paleturquoise	0.464	MF	Caudate
lightcyan	darkolivegreen	0.756	MF	Caudate
lightcyan	greenyellow	0.495	MF	Caudate
lightcyan	darkorange	0.318	MF	Caudate
lightcyan	midnightblue	0.384	MF	Caudate
lightcyan	yellowgreen		MF	Caudate
lightgreen	grey	0.52	MF	Caudate
lightgreen	blue	0.546	MF	Caudate
lightgreen	cyan	0.684	MF	Caudate
lightgreen	violet	0.59	MF	Caudate
lightgreen	tan	0.488	MF	Caudate
lightgreen	darkred	0.574	MF	Caudate
lightgreen	darkgreen	0.44	MF	Caudate
lightgreen	turquoise	0.582	MF	Caudate
lightgreen	purple	0.465	MF	Caudate
lightgreen	green	0.46	MF	Caudate
lightgreen	white		MF	Caudate
lightgreen	yellow	0.549	MF	Caudate
lightgreen	red	0.5	MF	Caudate
lightgreen	skyblue	0.631	MF	Caudate
lightgreen	darkmagenta	0.531	MF	Caudate
lightgreen	saddlebrown		MF	Caudate
lightgreen	darkturquoise	0.467	MF	Caudate
lightgreen	grey60	0.446	MF	Caudate
lightgreen	brown	0.436	MF	Caudate
lightgreen	sienna3	1	MF	Caudate
lightgreen	lightcyan	0.523	MF	Caudate
lightgreen	royalblue	0.583	MF	Caudate
lightgreen	salmon	0.555	MF	Caudate
lightgreen	pink	0.547	MF	Caudate
lightgreen	lightyellow	0.468	MF	Caudate
lightgreen	magenta	0.643	MF	Caudate
lightgreen	orange	1	MF	Caudate
lightgreen	black	0.541	MF	Caudate
lightgreen	paleturquoise	0.48	MF	Caudate
lightgreen	darkolivegreen	0.464	MF	Caudate
lightgreen	greenyellow	0.496	MF	Caudate
lightgreen	darkorange	0.332	MF	Caudate
lightgreen	midnightblue	0.573	MF	Caudate
lightgreen	yellowgreen		MF	Caudate
royalblue	grey	0.503	MF	Caudate
royalblue	blue	0.537	MF	Caudate
royalblue	cyan	0.721	MF	Caudate
royalblue	violet	0.542	MF	Caudate
royalblue	tan	0.843	MF	Caudate
royalblue	darkred	0.848	MF	Caudate
royalblue	darkgreen	0.486	MF	Caudate
royalblue	turquoise	0.552	MF	Caudate
royalblue	purple	0.574	MF	Caudate
royalblue	green	0.566	MF	Caudate
royalblue	white		MF	Caudate
royalblue	yellow	0.564	MF	Caudate
royalblue	red	0.702	MF	Caudate
royalblue	skyblue	0.723	MF	Caudate
royalblue	darkmagenta	0.609	MF	Caudate
royalblue	saddlebrown		MF	Caudate
royalblue	darkturquoise	0.544	MF	Caudate
royalblue	grey60	0.422	MF	Caudate
royalblue	brown	0.371	MF	Caudate
royalblue	sienna3	1	MF	Caudate
royalblue	lightcyan	0.582	MF	Caudate
royalblue	lightgreen	0.583	MF	Caudate
royalblue	salmon	0.802	MF	Caudate
royalblue	pink	0.59	MF	Caudate
royalblue	lightyellow	0.545	MF	Caudate
royalblue	magenta	0.755	MF	Caudate
royalblue	orange	1	MF	Caudate
royalblue	black	0.551	MF	Caudate
royalblue	paleturquoise	0.627	MF	Caudate
royalblue	darkolivegreen	0.489	MF	Caudate
royalblue	greenyellow	0.527	MF	Caudate
royalblue	darkorange	0.512	MF	Caudate
royalblue	midnightblue	0.44	MF	Caudate
royalblue	yellowgreen		MF	Caudate
salmon	grey	0.485	MF	Caudate
salmon	blue	0.516	MF	Caudate
salmon	cyan	0.657	MF	Caudate
salmon	violet	0.593	MF	Caudate
salmon	tan	0.622	MF	Caudate
salmon	darkred	0.73	MF	Caudate
salmon	darkgreen	0.405	MF	Caudate
salmon	turquoise	0.542	MF	Caudate
salmon	purple	0.496	MF	Caudate
salmon	green	0.408	MF	Caudate
salmon	white		MF	Caudate
salmon	yellow	0.493	MF	Caudate
salmon	red	0.525	MF	Caudate
salmon	skyblue	0.668	MF	Caudate
salmon	darkmagenta	0.471	MF	Caudate
salmon	saddlebrown		MF	Caudate
salmon	darkturquoise	0.42	MF	Caudate
salmon	grey60	0.366	MF	Caudate
salmon	brown	0.343	MF	Caudate
salmon	sienna3	1	MF	Caudate
salmon	lightcyan	0.501	MF	Caudate
salmon	lightgreen	0.555	MF	Caudate
salmon	royalblue	0.802	MF	Caudate
salmon	pink	0.613	MF	Caudate
salmon	lightyellow	0.421	MF	Caudate
salmon	magenta	0.672	MF	Caudate
salmon	orange	1	MF	Caudate
salmon	black	0.527	MF	Caudate
salmon	paleturquoise	0.458	MF	Caudate
salmon	darkolivegreen	0.443	MF	Caudate
salmon	greenyellow	0.479	MF	Caudate
salmon	darkorange	0.41	MF	Caudate
salmon	midnightblue	0.53	MF	Caudate
salmon	yellowgreen		MF	Caudate
pink	grey	0.673	MF	Caudate
pink	blue	0.571	MF	Caudate
pink	cyan	0.627	MF	Caudate
pink	violet	0.582	MF	Caudate
pink	tan	0.467	MF	Caudate
pink	darkred	0.491	MF	Caudate
pink	darkgreen	0.355	MF	Caudate
pink	turquoise	0.59	MF	Caudate
pink	purple	0.514	MF	Caudate
pink	green	0.355	MF	Caudate
pink	white		MF	Caudate
pink	yellow	0.445	MF	Caudate
pink	red	0.392	MF	Caudate
pink	skyblue	0.527	MF	Caudate
pink	darkmagenta	0.382	MF	Caudate
pink	saddlebrown		MF	Caudate
pink	darkturquoise	0.362	MF	Caudate
pink	grey60	0.392	MF	Caudate
pink	brown	0.392	MF	Caudate
pink	sienna3	1	MF	Caudate
pink	lightcyan	0.529	MF	Caudate
pink	lightgreen	0.547	MF	Caudate
pink	royalblue	0.59	MF	Caudate
pink	salmon	0.613	MF	Caudate
pink	lightyellow	0.443	MF	Caudate
pink	magenta	0.524	MF	Caudate
pink	orange	1	MF	Caudate
pink	black	0.779	MF	Caudate
pink	paleturquoise	0.381	MF	Caudate
pink	darkolivegreen	0.501	MF	Caudate
pink	greenyellow	0.562	MF	Caudate
pink	darkorange	0.376	MF	Caudate
pink	midnightblue	0.548	MF	Caudate
pink	yellowgreen		MF	Caudate
lightyellow	grey	0.431	MF	Caudate
lightyellow	blue	0.425	MF	Caudate
lightyellow	cyan	0.49	MF	Caudate
lightyellow	violet	0.372	MF	Caudate
lightyellow	tan	0.476	MF	Caudate
lightyellow	darkred	0.502	MF	Caudate
lightyellow	darkgreen	0.343	MF	Caudate
lightyellow	turquoise	0.476	MF	Caudate
lightyellow	purple	0.411	MF	Caudate
lightyellow	green	0.404	MF	Caudate
lightyellow	white		MF	Caudate
lightyellow	yellow	0.459	MF	Caudate
lightyellow	red	0.519	MF	Caudate
lightyellow	skyblue	0.394	MF	Caudate
lightyellow	darkmagenta	0.466	MF	Caudate
lightyellow	saddlebrown		MF	Caudate
lightyellow	darkturquoise	0.415	MF	Caudate
lightyellow	grey60	0.36	MF	Caudate
lightyellow	brown	0.284	MF	Caudate
lightyellow	sienna3	1	MF	Caudate
lightyellow	lightcyan	0.781	MF	Caudate
lightyellow	lightgreen	0.468	MF	Caudate
lightyellow	royalblue	0.545	MF	Caudate
lightyellow	salmon	0.421	MF	Caudate
lightyellow	pink	0.443	MF	Caudate
lightyellow	magenta	0.452	MF	Caudate
lightyellow	orange	1	MF	Caudate
lightyellow	black	0.427	MF	Caudate
lightyellow	paleturquoise	0.443	MF	Caudate
lightyellow	darkolivegreen	0.698	MF	Caudate
lightyellow	greenyellow	0.438	MF	Caudate
lightyellow	darkorange	0.33	MF	Caudate
lightyellow	midnightblue	0.331	MF	Caudate
lightyellow	yellowgreen		MF	Caudate
magenta	grey	0.457	MF	Caudate
magenta	blue	0.548	MF	Caudate
magenta	cyan	0.776	MF	Caudate
magenta	violet	0.589	MF	Caudate
magenta	tan	0.53	MF	Caudate
magenta	darkred	0.802	MF	Caudate
magenta	darkgreen	0.382	MF	Caudate
magenta	turquoise	0.549	MF	Caudate
magenta	purple	0.443	MF	Caudate
magenta	green	0.443	MF	Caudate
magenta	white		MF	Caudate
magenta	yellow	0.506	MF	Caudate
magenta	red	0.569	MF	Caudate
magenta	skyblue	0.729	MF	Caudate
magenta	darkmagenta	0.505	MF	Caudate
magenta	saddlebrown		MF	Caudate
magenta	darkturquoise	0.492	MF	Caudate
magenta	grey60	0.392	MF	Caudate
magenta	brown	0.321	MF	Caudate
magenta	sienna3	1	MF	Caudate
magenta	lightcyan	0.526	MF	Caudate
magenta	lightgreen	0.643	MF	Caudate
magenta	royalblue	0.755	MF	Caudate
magenta	salmon	0.672	MF	Caudate
magenta	pink	0.524	MF	Caudate
magenta	lightyellow	0.452	MF	Caudate
magenta	orange	1	MF	Caudate
magenta	black	0.505	MF	Caudate
magenta	paleturquoise	0.493	MF	Caudate
magenta	darkolivegreen	0.437	MF	Caudate
magenta	greenyellow	0.415	MF	Caudate
magenta	darkorange	0.36	MF	Caudate
magenta	midnightblue	0.541	MF	Caudate
magenta	yellowgreen		MF	Caudate
orange	grey	1	MF	Caudate
orange	blue	1	MF	Caudate
orange	cyan	1	MF	Caudate
orange	violet	1	MF	Caudate
orange	tan	1	MF	Caudate
orange	darkred	1	MF	Caudate
orange	darkgreen	1	MF	Caudate
orange	turquoise	1	MF	Caudate
orange	purple	1	MF	Caudate
orange	green	1	MF	Caudate
orange	white		MF	Caudate
orange	yellow	1	MF	Caudate
orange	red	1	MF	Caudate
orange	skyblue	1	MF	Caudate
orange	darkmagenta	1	MF	Caudate
orange	saddlebrown		MF	Caudate
orange	darkturquoise	1	MF	Caudate
orange	grey60	1	MF	Caudate
orange	brown	1	MF	Caudate
orange	sienna3	1	MF	Caudate
orange	lightcyan	1	MF	Caudate
orange	lightgreen	1	MF	Caudate
orange	royalblue	1	MF	Caudate
orange	salmon	1	MF	Caudate
orange	pink	1	MF	Caudate
orange	lightyellow	1	MF	Caudate
orange	magenta	1	MF	Caudate
orange	black	1	MF	Caudate
orange	paleturquoise	1	MF	Caudate
orange	darkolivegreen	1	MF	Caudate
orange	greenyellow	1	MF	Caudate
orange	darkorange	0.657	MF	Caudate
orange	midnightblue	1	MF	Caudate
orange	yellowgreen		MF	Caudate
black	grey	0.669	MF	Caudate
black	blue	0.589	MF	Caudate
black	cyan	0.595	MF	Caudate
black	violet	0.565	MF	Caudate
black	tan	0.445	MF	Caudate
black	darkred	0.469	MF	Caudate
black	darkgreen	0.415	MF	Caudate
black	turquoise	0.598	MF	Caudate
black	purple	0.562	MF	Caudate
black	green	0.355	MF	Caudate
black	white		MF	Caudate
black	yellow	0.446	MF	Caudate
black	red	0.392	MF	Caudate
black	skyblue	0.536	MF	Caudate
black	darkmagenta	0.382	MF	Caudate
black	saddlebrown		MF	Caudate
black	darkturquoise	0.362	MF	Caudate
black	grey60	0.359	MF	Caudate
black	brown	0.42	MF	Caudate
black	sienna3	1	MF	Caudate
black	lightcyan	0.504	MF	Caudate
black	lightgreen	0.541	MF	Caudate
black	royalblue	0.551	MF	Caudate
black	salmon	0.527	MF	Caudate
black	pink	0.779	MF	Caudate
black	lightyellow	0.427	MF	Caudate
black	magenta	0.505	MF	Caudate
black	orange	1	MF	Caudate
black	paleturquoise	0.385	MF	Caudate
black	darkolivegreen	0.458	MF	Caudate
black	greenyellow	0.556	MF	Caudate
black	darkorange	0.318	MF	Caudate
black	midnightblue	0.499	MF	Caudate
black	yellowgreen		MF	Caudate
paleturquoise	grey	0.317	MF	Caudate
paleturquoise	blue	0.436	MF	Caudate
paleturquoise	cyan	0.498	MF	Caudate
paleturquoise	violet	0.404	MF	Caudate
paleturquoise	tan	0.621	MF	Caudate
paleturquoise	darkred	0.613	MF	Caudate
paleturquoise	darkgreen	0.379	MF	Caudate
paleturquoise	turquoise	0.455	MF	Caudate
paleturquoise	purple	0.459	MF	Caudate
paleturquoise	green	0.464	MF	Caudate
paleturquoise	white		MF	Caudate
paleturquoise	yellow	0.53	MF	Caudate
paleturquoise	red	0.696	MF	Caudate
paleturquoise	skyblue	0.404	MF	Caudate
paleturquoise	darkmagenta	0.558	MF	Caudate
paleturquoise	saddlebrown		MF	Caudate
paleturquoise	darkturquoise	0.473	MF	Caudate
paleturquoise	grey60	0.407	MF	Caudate
paleturquoise	brown	0.287	MF	Caudate
paleturquoise	sienna3	1	MF	Caudate
paleturquoise	lightcyan	0.464	MF	Caudate
paleturquoise	lightgreen	0.48	MF	Caudate
paleturquoise	royalblue	0.627	MF	Caudate
paleturquoise	salmon	0.458	MF	Caudate
paleturquoise	pink	0.381	MF	Caudate
paleturquoise	lightyellow	0.443	MF	Caudate
paleturquoise	magenta	0.493	MF	Caudate
paleturquoise	orange	1	MF	Caudate
paleturquoise	black	0.385	MF	Caudate
paleturquoise	darkolivegreen	0.365	MF	Caudate
paleturquoise	greenyellow	0.343	MF	Caudate
paleturquoise	darkorange	0.379	MF	Caudate
paleturquoise	midnightblue	0.363	MF	Caudate
paleturquoise	yellowgreen		MF	Caudate
darkolivegreen	grey	0.485	MF	Caudate
darkolivegreen	blue	0.424	MF	Caudate
darkolivegreen	cyan	0.513	MF	Caudate
darkolivegreen	violet	0.406	MF	Caudate
darkolivegreen	tan	0.362	MF	Caudate
darkolivegreen	darkred	0.446	MF	Caudate
darkolivegreen	darkgreen	0.317	MF	Caudate
darkolivegreen	turquoise	0.477	MF	Caudate
darkolivegreen	purple	0.375	MF	Caudate
darkolivegreen	green	0.329	MF	Caudate
darkolivegreen	white		MF	Caudate
darkolivegreen	yellow	0.421	MF	Caudate
darkolivegreen	red	0.389	MF	Caudate
darkolivegreen	skyblue	0.426	MF	Caudate
darkolivegreen	darkmagenta	0.373	MF	Caudate
darkolivegreen	saddlebrown		MF	Caudate
darkolivegreen	darkturquoise	0.343	MF	Caudate
darkolivegreen	grey60	0.345	MF	Caudate
darkolivegreen	brown	0.305	MF	Caudate
darkolivegreen	sienna3	1	MF	Caudate
darkolivegreen	lightcyan	0.756	MF	Caudate
darkolivegreen	lightgreen	0.464	MF	Caudate
darkolivegreen	royalblue	0.489	MF	Caudate
darkolivegreen	salmon	0.443	MF	Caudate
darkolivegreen	pink	0.501	MF	Caudate
darkolivegreen	lightyellow	0.698	MF	Caudate
darkolivegreen	magenta	0.437	MF	Caudate
darkolivegreen	orange	1	MF	Caudate
darkolivegreen	black	0.458	MF	Caudate
darkolivegreen	paleturquoise	0.365	MF	Caudate
darkolivegreen	greenyellow	0.451	MF	Caudate
darkolivegreen	darkorange	0.271	MF	Caudate
darkolivegreen	midnightblue	0.332	MF	Caudate
darkolivegreen	yellowgreen		MF	Caudate
greenyellow	grey	0.496	MF	Caudate
greenyellow	blue	0.498	MF	Caudate
greenyellow	cyan	0.503	MF	Caudate
greenyellow	violet	0.443	MF	Caudate
greenyellow	tan	0.473	MF	Caudate
greenyellow	darkred	0.379	MF	Caudate
greenyellow	darkgreen	0.785	MF	Caudate
greenyellow	turquoise	0.515	MF	Caudate
greenyellow	purple	0.536	MF	Caudate
greenyellow	green	0.631	MF	Caudate
greenyellow	white		MF	Caudate
greenyellow	yellow	0.443	MF	Caudate
greenyellow	red	0.382	MF	Caudate
greenyellow	skyblue	0.345	MF	Caudate
greenyellow	darkmagenta	0.367	MF	Caudate
greenyellow	saddlebrown		MF	Caudate
greenyellow	darkturquoise	0.338	MF	Caudate
greenyellow	grey60	0.337	MF	Caudate
greenyellow	brown	0.543	MF	Caudate
greenyellow	sienna3	1	MF	Caudate
greenyellow	lightcyan	0.495	MF	Caudate
greenyellow	lightgreen	0.496	MF	Caudate
greenyellow	royalblue	0.527	MF	Caudate
greenyellow	salmon	0.479	MF	Caudate
greenyellow	pink	0.562	MF	Caudate
greenyellow	lightyellow	0.438	MF	Caudate
greenyellow	magenta	0.415	MF	Caudate
greenyellow	orange	1	MF	Caudate
greenyellow	black	0.556	MF	Caudate
greenyellow	paleturquoise	0.343	MF	Caudate
greenyellow	darkolivegreen	0.451	MF	Caudate
greenyellow	darkorange	0.336	MF	Caudate
greenyellow	midnightblue	0.425	MF	Caudate
greenyellow	yellowgreen		MF	Caudate
darkorange	grey	0.296	MF	Caudate
darkorange	blue	0.349	MF	Caudate
darkorange	cyan	0.347	MF	Caudate
darkorange	violet	0.285	MF	Caudate
darkorange	tan	0.557	MF	Caudate
darkorange	darkred	0.4	MF	Caudate
darkorange	darkgreen	0.294	MF	Caudate
darkorange	turquoise	0.368	MF	Caudate
darkorange	purple	0.425	MF	Caudate
darkorange	green	0.327	MF	Caudate
darkorange	white		MF	Caudate
darkorange	yellow	0.343	MF	Caudate
darkorange	red	0.457	MF	Caudate
darkorange	skyblue	0.321	MF	Caudate
darkorange	darkmagenta	0.423	MF	Caudate
darkorange	saddlebrown		MF	Caudate
darkorange	darkturquoise	0.333	MF	Caudate
darkorange	grey60	0.326	MF	Caudate
darkorange	brown	0.264	MF	Caudate
darkorange	sienna3	0.657	MF	Caudate
darkorange	lightcyan	0.318	MF	Caudate
darkorange	lightgreen	0.332	MF	Caudate
darkorange	royalblue	0.512	MF	Caudate
darkorange	salmon	0.41	MF	Caudate
darkorange	pink	0.376	MF	Caudate
darkorange	lightyellow	0.33	MF	Caudate
darkorange	magenta	0.36	MF	Caudate
darkorange	orange	0.657	MF	Caudate
darkorange	black	0.318	MF	Caudate
darkorange	paleturquoise	0.379	MF	Caudate
darkorange	darkolivegreen	0.271	MF	Caudate
darkorange	greenyellow	0.336	MF	Caudate
darkorange	midnightblue	0.292	MF	Caudate
darkorange	yellowgreen		MF	Caudate
midnightblue	grey	0.388	MF	Caudate
midnightblue	blue	0.478	MF	Caudate
midnightblue	cyan	0.516	MF	Caudate
midnightblue	violet	0.618	MF	Caudate
midnightblue	tan	0.372	MF	Caudate
midnightblue	darkred	0.379	MF	Caudate
midnightblue	darkgreen	0.345	MF	Caudate
midnightblue	turquoise	0.497	MF	Caudate
midnightblue	purple	0.509	MF	Caudate
midnightblue	green	0.332	MF	Caudate
midnightblue	white		MF	Caudate
midnightblue	yellow	0.47	MF	Caudate
midnightblue	red	0.399	MF	Caudate
midnightblue	skyblue	0.353	MF	Caudate
midnightblue	darkmagenta	0.543	MF	Caudate
midnightblue	saddlebrown		MF	Caudate
midnightblue	darkturquoise	0.347	MF	Caudate
midnightblue	grey60	0.361	MF	Caudate
midnightblue	brown	0.349	MF	Caudate
midnightblue	sienna3	1	MF	Caudate
midnightblue	lightcyan	0.384	MF	Caudate
midnightblue	lightgreen	0.573	MF	Caudate
midnightblue	royalblue	0.44	MF	Caudate
midnightblue	salmon	0.53	MF	Caudate
midnightblue	pink	0.548	MF	Caudate
midnightblue	lightyellow	0.331	MF	Caudate
midnightblue	magenta	0.541	MF	Caudate
midnightblue	orange	1	MF	Caudate
midnightblue	black	0.499	MF	Caudate
midnightblue	paleturquoise	0.363	MF	Caudate
midnightblue	darkolivegreen	0.332	MF	Caudate
midnightblue	greenyellow	0.425	MF	Caudate
midnightblue	darkorange	0.292	MF	Caudate
midnightblue	yellowgreen		MF	Caudate
yellowgreen	grey		MF	Caudate
yellowgreen	blue		MF	Caudate
yellowgreen	cyan		MF	Caudate
yellowgreen	violet		MF	Caudate
yellowgreen	tan		MF	Caudate
yellowgreen	darkred		MF	Caudate
yellowgreen	darkgreen		MF	Caudate
yellowgreen	turquoise		MF	Caudate
yellowgreen	purple		MF	Caudate
yellowgreen	green		MF	Caudate
yellowgreen	white		MF	Caudate
yellowgreen	yellow		MF	Caudate
yellowgreen	red		MF	Caudate
yellowgreen	skyblue		MF	Caudate
yellowgreen	darkmagenta		MF	Caudate
yellowgreen	saddlebrown		MF	Caudate
yellowgreen	darkturquoise		MF	Caudate
yellowgreen	grey60		MF	Caudate
yellowgreen	brown		MF	Caudate
yellowgreen	sienna3		MF	Caudate
yellowgreen	lightcyan		MF	Caudate
yellowgreen	lightgreen		MF	Caudate
yellowgreen	royalblue		MF	Caudate
yellowgreen	salmon		MF	Caudate
yellowgreen	pink		MF	Caudate
yellowgreen	lightyellow		MF	Caudate
yellowgreen	magenta		MF	Caudate
yellowgreen	orange		MF	Caudate
yellowgreen	black		MF	Caudate
yellowgreen	paleturquoise		MF	Caudate
yellowgreen	darkolivegreen		MF	Caudate
yellowgreen	greenyellow		MF	Caudate
yellowgreen	darkorange		MF	Caudate
yellowgreen	midnightblue		MF	Caudate
grey	blue	0.382	BP	Caudate
grey	cyan	0.388	BP	Caudate
grey	violet	0.274	BP	Caudate
grey	tan	0.896	BP	Caudate
grey	darkred		BP	Caudate
grey	darkgreen	0.173	BP	Caudate
grey	turquoise	0.455	BP	Caudate
grey	purple	0.215	BP	Caudate
grey	green	0.181	BP	Caudate
grey	white		BP	Caudate
grey	yellow	0.226	BP	Caudate
grey	red	0.09	BP	Caudate
grey	skyblue	0.391	BP	Caudate
grey	darkmagenta	0.226	BP	Caudate
grey	saddlebrown		BP	Caudate
grey	darkturquoise	0.36	BP	Caudate
grey	grey60	0.32	BP	Caudate
grey	brown	0.39	BP	Caudate
grey	sienna3		BP	Caudate
grey	lightcyan	0.335	BP	Caudate
grey	lightgreen	0.414	BP	Caudate
grey	royalblue	0.294	BP	Caudate
grey	salmon	0.302	BP	Caudate
grey	pink	0.423	BP	Caudate
grey	lightyellow	0.401	BP	Caudate
grey	magenta	0.306	BP	Caudate
grey	orange	0.432	BP	Caudate
grey	black	0.649	BP	Caudate
grey	paleturquoise	0.154	BP	Caudate
grey	darkolivegreen	0.302	BP	Caudate
grey	greenyellow	0.396	BP	Caudate
grey	darkorange	0.194	BP	Caudate
grey	midnightblue	0.2	BP	Caudate
grey	yellowgreen	0.202	BP	Caudate
blue	grey	0.382	BP	Caudate
blue	cyan	0.183	BP	Caudate
blue	violet	0.166	BP	Caudate
blue	tan	0.524	BP	Caudate
blue	darkred		BP	Caudate
blue	darkgreen	0.075	BP	Caudate
blue	turquoise	0.416	BP	Caudate
blue	purple	0.21	BP	Caudate
blue	green	0.214	BP	Caudate
blue	white		BP	Caudate
blue	yellow	0.271	BP	Caudate
blue	red	0.177	BP	Caudate
blue	skyblue	0.225	BP	Caudate
blue	darkmagenta	0.206	BP	Caudate
blue	saddlebrown		BP	Caudate
blue	darkturquoise	0.325	BP	Caudate
blue	grey60	0.362	BP	Caudate
blue	brown	0.394	BP	Caudate
blue	sienna3		BP	Caudate
blue	lightcyan	0.427	BP	Caudate
blue	lightgreen	0.289	BP	Caudate
blue	royalblue	0.189	BP	Caudate
blue	salmon	0.125	BP	Caudate
blue	pink	0.189	BP	Caudate
blue	lightyellow	0.37	BP	Caudate
blue	magenta	0.148	BP	Caudate
blue	orange	0.382	BP	Caudate
blue	black	0.274	BP	Caudate
blue	paleturquoise	0.122	BP	Caudate
blue	darkolivegreen	0.211	BP	Caudate
blue	greenyellow	0.341	BP	Caudate
blue	darkorange	0.126	BP	Caudate
blue	midnightblue	0.128	BP	Caudate
blue	yellowgreen	0.114	BP	Caudate
cyan	grey	0.388	BP	Caudate
cyan	blue	0.183	BP	Caudate
cyan	violet	0.143	BP	Caudate
cyan	tan	0.474	BP	Caudate
cyan	darkred		BP	Caudate
cyan	darkgreen	0.29	BP	Caudate
cyan	turquoise	0.247	BP	Caudate
cyan	purple	0.187	BP	Caudate
cyan	green	0.144	BP	Caudate
cyan	white		BP	Caudate
cyan	yellow	0.139	BP	Caudate
cyan	red	0.058	BP	Caudate
cyan	skyblue	0.36	BP	Caudate
cyan	darkmagenta	0.333	BP	Caudate
cyan	saddlebrown		BP	Caudate
cyan	darkturquoise	0.134	BP	Caudate
cyan	grey60	0.118	BP	Caudate
cyan	brown	0.143	BP	Caudate
cyan	sienna3		BP	Caudate
cyan	lightcyan	0.116	BP	Caudate
cyan	lightgreen	0.226	BP	Caudate
cyan	royalblue	0.437	BP	Caudate
cyan	salmon	0.38	BP	Caudate
cyan	pink	0.342	BP	Caudate
cyan	lightyellow	0.133	BP	Caudate
cyan	magenta	0.677	BP	Caudate
cyan	orange	0.383	BP	Caudate
cyan	black	0.461	BP	Caudate
cyan	paleturquoise	0.061	BP	Caudate
cyan	darkolivegreen	0.194	BP	Caudate
cyan	greenyellow	0.351	BP	Caudate
cyan	darkorange	0.067	BP	Caudate
cyan	midnightblue	0.348	BP	Caudate
cyan	yellowgreen	0.207	BP	Caudate
violet	grey	0.274	BP	Caudate
violet	blue	0.166	BP	Caudate
violet	cyan	0.143	BP	Caudate
violet	tan	0.391	BP	Caudate
violet	darkred		BP	Caudate
violet	darkgreen	0.132	BP	Caudate
violet	turquoise	0.276	BP	Caudate
violet	purple	0.152	BP	Caudate
violet	green	0.142	BP	Caudate
violet	white		BP	Caudate
violet	yellow	0.169	BP	Caudate
violet	red	0.073	BP	Caudate
violet	skyblue	0.209	BP	Caudate
violet	darkmagenta	0.095	BP	Caudate
violet	saddlebrown		BP	Caudate
violet	darkturquoise	0.516	BP	Caudate
violet	grey60	0.41	BP	Caudate
violet	brown	0.25	BP	Caudate
violet	sienna3		BP	Caudate
violet	lightcyan	0.253	BP	Caudate
violet	lightgreen	0.273	BP	Caudate
violet	royalblue	0.222	BP	Caudate
violet	salmon	0.149	BP	Caudate
violet	pink	0.24	BP	Caudate
violet	lightyellow	0.441	BP	Caudate
violet	magenta	0.097	BP	Caudate
violet	orange	0.39	BP	Caudate
violet	black	0.262	BP	Caudate
violet	paleturquoise	1	BP	Caudate
violet	darkolivegreen	0.247	BP	Caudate
violet	greenyellow	0.716	BP	Caudate
violet	darkorange	0.138	BP	Caudate
violet	midnightblue	0.168	BP	Caudate
violet	yellowgreen	0.094	BP	Caudate
tan	grey	0.896	BP	Caudate
tan	blue	0.524	BP	Caudate
tan	cyan	0.474	BP	Caudate
tan	violet	0.391	BP	Caudate
tan	darkred		BP	Caudate
tan	darkgreen	0.285	BP	Caudate
tan	turquoise	0.818	BP	Caudate
tan	purple	0.134	BP	Caudate
tan	green	0.152	BP	Caudate
tan	white		BP	Caudate
tan	yellow	0.217	BP	Caudate
tan	red	0.056	BP	Caudate
tan	skyblue	0.359	BP	Caudate
tan	darkmagenta	0.134	BP	Caudate
tan	saddlebrown		BP	Caudate
tan	darkturquoise	0.304	BP	Caudate
tan	grey60	0.312	BP	Caudate
tan	brown	0.285	BP	Caudate
tan	sienna3		BP	Caudate
tan	lightcyan	0.302	BP	Caudate
tan	lightgreen	0.366	BP	Caudate
tan	royalblue	0.428	BP	Caudate
tan	salmon	0.335	BP	Caudate
tan	pink	0.428	BP	Caudate
tan	lightyellow	0.428	BP	Caudate
tan	magenta	0.376	BP	Caudate
tan	orange	0.332	BP	Caudate
tan	black	0.896	BP	Caudate
tan	paleturquoise	0.072	BP	Caudate
tan	darkolivegreen	0.302	BP	Caudate
tan	greenyellow	0.285	BP	Caudate
tan	darkorange	0.107	BP	Caudate
tan	midnightblue	0.269	BP	Caudate
tan	yellowgreen	0.184	BP	Caudate
darkred	grey		BP	Caudate
darkred	blue		BP	Caudate
darkred	cyan		BP	Caudate
darkred	violet		BP	Caudate
darkred	tan		BP	Caudate
darkred	darkgreen		BP	Caudate
darkred	turquoise		BP	Caudate
darkred	purple		BP	Caudate
darkred	green		BP	Caudate
darkred	white		BP	Caudate
darkred	yellow		BP	Caudate
darkred	red		BP	Caudate
darkred	skyblue		BP	Caudate
darkred	darkmagenta		BP	Caudate
darkred	saddlebrown		BP	Caudate
darkred	darkturquoise		BP	Caudate
darkred	grey60		BP	Caudate
darkred	brown		BP	Caudate
darkred	sienna3		BP	Caudate
darkred	lightcyan		BP	Caudate
darkred	lightgreen		BP	Caudate
darkred	royalblue		BP	Caudate
darkred	salmon		BP	Caudate
darkred	pink		BP	Caudate
darkred	lightyellow		BP	Caudate
darkred	magenta		BP	Caudate
darkred	orange		BP	Caudate
darkred	black		BP	Caudate
darkred	paleturquoise		BP	Caudate
