ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	-Log10(qvalues)	Tissue	p.fdr.sig	p.fdr.cat
GO:0050776	regulation of immune response	479	0.434870101162748	1.2142185015372	0.0277082041925107	0.581656659994534	0.57391107352663	1004	tags=14%, list=7%, signal=14%	SLC11A1/C1QB/HLA-DQB1/PIK3AP1/C1QC/C3/CD14/MICB/LY96/ITGB2/TLR3/HLA-DRB1/IRF1/DRD2/RHBDF2/HAVCR2/LYN/CD74/MOG/PTPN22/LCP2/LAPTM5/THEMIS/ITGAM/LGALS3/IL4R/CMTM3/IRAK3/LGALS9/CYBA/A2M/CLEC4G/FES/PRKCB/FYB1/C5AR1/TNFRSF14/PTPRC/PLCG2/TNFAIP3/IRAK2/IL13RA2/HPX/MICA/JAK3/TNFRSF1B/UNC13D/PARP3/TKFC/HLA-DRA/GPS2/HLA-DPB1/GPR108/NCKAP1L/YES1/THEMIS2/PTPN6/SHLD1/ARG2/DUSP10/NR4A3/PPARG/NFATC2/STX4/SMAD7/TNIP2/FGL2/VSIR/BTNL9	0.24115539552641	DLPFC	FALSE	> 0.05
GO:0002250	adaptive immune response	212	0.501777483033055	1.30049662343715	0.0484140233722872	0.793588829672879	0.783021064661382	838	tags=18%, list=6%, signal=17%	SLC11A1/C1QB/HLA-DQB1/SIGLEC10/HLA-DPA1/C1QC/C3/MICB/HLA-DRB1/IRF1/HAVCR2/LYN/CD74/THEMIS/IL4R/HLA-DMA/CLEC4G/IL17RA/PRKCB/TNFRSF14/PTPRC/TNFAIP3/IL13RA2/HPX/MICA/JAK3/TNFRSF1B/UNC13D/PARP3/HLA-DRA/HLA-DPB1/NCKAP1L/PTPN6/SIPA1/SHLD1/ARG2/DUSP10/CD8A	0.10622655448976	DLPFC	FALSE	> 0.05
GO:0002683	negative regulation of immune system process	250	0.475121119487375	1.25816069975959	0.0522765598650928	0.799534062077633	0.788887127833099	999	tags=19%, list=7%, signal=18%	C1QC/MICB/TLR3/HLA-DRB1/RUNX1/IRF1/DRD2/APOD/RHBDF2/HAVCR2/LYN/CD74/PADI2/PTPN22/THBS1/LAPTM5/LGALS3/IL4R/IRAK3/LGALS9/A2M/CLEC4G/NME2/TNFRSF14/PTPRC/TNFAIP3/IL13RA2/MICA/JAK3/LDLR/PARP3/TKFC/CDK6/MDK/GPS2/NCKAP1L/YES1/TRIB1/PTPN6/TGFB3/ARG2/DUSP10/PPARG/SMAD7/FGL2/RIN3/VSIR	0.102985130207431	DLPFC	FALSE	> 0.05
GO:0002764	immune response-regulating signaling pathway	252	0.462420150900829	1.22687616291739	0.0737018425460637	0.848214612172667	0.836919427102517	1347	tags=19%, list=10%, signal=18%	HLA-DQB1/PIK3AP1/CD14/MICB/LY96/TLR3/HLA-DRB1/IRF1/HAVCR2/LYN/MOG/PTPN22/LCP2/LAPTM5/THEMIS/LGALS3/CMTM3/IRAK3/CYBA/PRKCB/FYB1/C5AR1/PTPRC/PLCG2/TNFAIP3/IRAK2/TKFC/GPS2/HLA-DPB1/GPR108/NCKAP1L/YES1/THEMIS2/PTPN6/NR4A3/NFATC2/TNIP2/BTNL9/SLC39A10/PAK3/DAB2IP/MEF2C/NMI/PRKCQ/PLD2/BCL10/TNFRSF21/ERBIN	0.0773163509065333	DLPFC	FALSE	> 0.05
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	155	0.482766451944838	1.2017355093323	0.126495726495727	0.913824225386296	0.901655354915077	838	tags=17%, list=6%, signal=17%	SLC11A1/C1QB/HLA-DQB1/HLA-DPA1/C1QC/C3/HLA-DRB1/HAVCR2/CD74/IL4R/HLA-DMA/CLEC4G/PTPRC/TNFAIP3/IL13RA2/HPX/MICA/JAK3/TNFRSF1B/UNC13D/PARP3/HLA-DRA/HLA-DPB1/NCKAP1L/PTPN6/SHLD1/CD8A	0.044959433700858	DLPFC	FALSE	> 0.05
GO:0045087	innate immune response	409	0.388724536431581	1.0780757551649	0.245557350565428	0.995457421010087	0.98220148832701	843	tags=12%, list=6%, signal=12%	SLC11A1/C1QB/SIGLEC10/HLA-DPA1/CYBB/C1QC/C3/IRF8/CD14/LY96/TLR3/IRF1/DRD2/HAVCR2/LYN/CD74/PTPN22/ITGAM/LGALS3/MRC1/SLA/IRAK3/EDN1/LGALS9/CYBA/A2M/IL17RA/FES/TNFRSF14/PLCG2/TNFAIP3/NOS2/GCH1/HPX/MICA/JAK3/CSF1R/TRIM38/UNC13D/FRK/TKFC/SDHAF4/CIITA/ARID5A/YES1/NAIP/PTPN6/TMEM106A/ARG2/DUSP10/PPARG	0.00779941211877249	DLPFC	FALSE	> 0.05
GO:0002263	cell activation involved in immune response	154	0.692274541917801	1.71480827018606	6.34897907231908e-06	0.00706624963427667	0.00674328607604452	1613	tags=25%, list=12%, signal=22%	PLCG2/CD74/CPLX2/LCP1/SLC11A1/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/HLA-DRB1/IRF8/LGALS9/ITGB2/LGALS3/LGALS1/APBB1IP/ITGAM/IL27RA/PARP3/NR4A3/ST3GAL1/IL6R/SHLD1/NCKAP1L/STX4/NMI/IL13RA2/DLL1/MALT1/IL12RB1/SMAD7/HLA-DRA/ITM2A/MDK/IL4R/HMGB1	2.17112841549582	Hippocampus	TRUE	<= 0.01
GO:0002684	positive regulation of immune system process	466	0.556586535409508	1.54707618315637	1.60233573934965e-05	0.00933150576097775	0.00890500847313637	1220	tags=17%, list=9%, signal=16%	DOCK8/HLA-DPA1/HLA-DQB1/LAPTM5/P2RY12/PLCG2/CD74/IRAK3/SLC11A1/THEMIS/C1QC/A2M/CX3CR1/PTPRC/C1QB/CSF1R/THBS1/CYBA/CD99/HCLS1/LYN/TNFRSF13C/HLA-DMA/HAVCR2/FES/HLA-DRB1/TRIB1/P2RX4/GPS2/DAPK2/MICB/TLR6/EDN1/CNR1/LGALS9/FYB1/JUN/MMP14/ITGB2/C3/MEF2C/LGALS3/LGALS1/PRKCB/PTPN6/FZD5/MSTN/RUNX1/C5AR1/THEMIS2/LCP2/NOS2/ITGAM/PTPN22/IL27RA/KLF10/SLC39A10/EGR3/TNFRSF14/NR4A3/IL6R/SHLD1/YES1/SLC22A13/NCKAP1L/NFATC2/STX4/SOX4/CD24/PAK3/ZBTB46/NMI/ID2/CD4/PRKCQ/SLC7A5/IL13RA2	2.05036566296833	Hippocampus	TRUE	<= 0.01
GO:0002366	leukocyte activation involved in immune response	151	0.695027253189388	1.71862398531915	1.72965815773452e-05	0.00933150576097775	0.00890500847313637	1613	tags=25%, list=12%, signal=23%	PLCG2/CD74/CPLX2/LCP1/SLC11A1/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/HLA-DRB1/IRF8/LGALS9/ITGB2/LGALS3/LGALS1/APBB1IP/ITGAM/IL27RA/PARP3/NR4A3/ST3GAL1/IL6R/SHLD1/NCKAP1L/STX4/NMI/IL13RA2/DLL1/MALT1/IL12RB1/SMAD7/HLA-DRA/ITM2A/MDK/IL4R/HMGB1	2.05036566296833	Hippocampus	TRUE	<= 0.01
GO:0050863	regulation of T cell activation	176	0.647097287830211	1.62265035080941	5.19855953603089e-05	0.0119854973183883	0.0114376991140407	1613	tags=27%, list=12%, signal=24%	DOCK8/HLA-DPA1/HLA-DQB1/LAPTM5/CD74/PTPRC/ARG2/FGL2/LYN/TNFRSF13C/HLA-DMA/HAVCR2/HLA-DRB1/TNFRSF1B/LGALS9/LGALS3/LGALS1/PTPN6/RUNX1/PTPN22/CLEC4G/IL27RA/IRF1/EGR3/TNFRSF14/YES1/NCKAP1L/SOX4/CD24/CD4/PRKCQ/PNP/ADORA2A/TGFBR2/MALT1/IL1RL2/IGFBP2/IL12RB1/SMAD7/HLA-DRA/CASP3/EFNB1/DUSP10/MAPK8IP1/MDK/IL4R/HMGB1	1.94166133241171	Hippocampus	TRUE	<= 0.05
GO:0002252	immune effector process	309	0.582172062998499	1.56188052462439	5.45592000712092e-05	0.0119854973183883	0.0114376991140407	881	tags=15%, list=6%, signal=14%	HLA-DPA1/HLA-DQB1/LAPTM5/PLCG2/CD74/IRAK3/CPLX2/LCP1/SLC11A1/C1QC/TLR3/A2M/CX3CR1/PTPRC/C1QB/FGL2/LYN/HLA-DMA/HAVCR2/FES/HLA-DRB1/TNFRSF1B/IRF8/LGALS9/TGFB3/ITGB2/C3/LGALS3/LGALS1/PTPN6/FZD5/APBB1IP/NOS2/ITGAM/MICA/PTPN22/CLEC4G/IL27RA/PARP3/TNFRSF14/NR4A3/ST3GAL1/IL6R/SHLD1/YES1/SLC22A13	1.94166133241171	Hippocampus	TRUE	<= 0.05
GO:0002683	negative regulation of immune system process	250	0.606935281957442	1.59934468952469	0.000195010965078818	0.0292245599055618	0.0278888488362719	1220	tags=21%, list=9%, signal=19%	LAPTM5/CD74/IRAK3/NME2/C1QC/TLR3/A2M/CX3CR1/PTPRC/ARG2/THBS1/RHBDF2/TNFAIP3/FGL2/LYN/HAVCR2/HLA-DRB1/TRIB1/GPX1/GPS2/MICB/CNR1/LGALS9/TGFB3/LGALS3/PTPN6/DRD2/RUNX1/MICA/PTPN22/CLEC4G/APOD/IL27RA/RIN3/CD200R1/PARP3/IRF1/CDK6/DDT/TNFRSF14/YES1/PADI2/PPARG/TKFC/NCKAP1L/FBXW7/DUSP1/ZBTB46/NMI/ID2/UBASH3B/IL13RA2	1.55456941167059	Hippocampus	TRUE	<= 0.05
GO:0002285	lymphocyte activation involved in immune response	109	0.698980699164075	1.65217402446986	0.0002757572221165	0.0330602269626337	0.031549206394662	1744	tags=28%, list=12%, signal=24%	PLCG2/CD74/LCP1/SLC11A1/PTPRC/FGL2/HAVCR2/HLA-DRB1/IRF8/LGALS9/LGALS3/LGALS1/APBB1IP/IL27RA/PARP3/ST3GAL1/IL6R/SHLD1/NCKAP1L/DLL1/MALT1/IL12RB1/SMAD7/HLA-DRA/ITM2A/MDK/IL4R/HMGB1/TLR4/ERCC1	1.50101156075436	Hippocampus	TRUE	<= 0.05
GO:0050870	positive regulation of T cell activation	113	0.690273541689654	1.64665704819209	0.000290516579257745	0.0340725422846855	0.0325152537562844	1613	tags=32%, list=12%, signal=28%	DOCK8/HLA-DPA1/HLA-DQB1/CD74/PTPRC/LYN/TNFRSF13C/HLA-DMA/HAVCR2/HLA-DRB1/LGALS9/LGALS1/PTPN6/RUNX1/PTPN22/IL27RA/EGR3/TNFRSF14/YES1/NCKAP1L/SOX4/CD24/CD4/PRKCQ/PNP/TGFBR2/MALT1/IL1RL2/IGFBP2/IL12RB1/HLA-DRA/EFNB1/DUSP10/MDK/IL4R/HMGB1	1.48791285231196	Hippocampus	TRUE	<= 0.05
GO:0002697	regulation of immune effector process	178	0.623296643471862	1.56869186721455	0.000310347639692718	0.0347394722713671	0.0331517016495305	992	tags=19%, list=7%, signal=18%	LAPTM5/PLCG2/CD74/IRAK3/TLR3/A2M/CX3CR1/PTPRC/FGL2/LYN/HAVCR2/FES/HLA-DRB1/TNFRSF1B/LGALS9/TGFB3/ITGB2/C3/LGALS3/PTPN6/FZD5/NOS2/ITGAM/MICA/PTPN22/CLEC4G/IL27RA/PARP3/TNFRSF14/NR4A3/SHLD1/SLC22A13/NCKAP1L/STX4	1.47949417470915	Hippocampus	TRUE	<= 0.05
GO:0002764	immune response-regulating signaling pathway	252	0.580551331690614	1.53242657560874	0.000315520693474881	0.0347394722713671	0.0331517016495305	1066	tags=17%, list=8%, signal=16%	HLA-DQB1/LAPTM5/PLCG2/IRAK3/THEMIS/TLR3/CD14/PTPRC/CYBA/TNFAIP3/LYN/HAVCR2/HLA-DRB1/PIK3AP1/GPS2/TLR1/MICB/TLR6/FYB1/MEF2C/LGALS3/PRKCB/PTPN6/C5AR1/THEMIS2/LCP2/PTPN22/CD200R1/IRAK2/IRF1/SLC39A10/TLR5/LY96/NR4A3/YES1/DAB2IP/TKFC/CTSS/NCKAP1L/NFATC2/CD24/PAK3	1.47949417470915	Hippocampus	TRUE	<= 0.05
GO:0050776	regulation of immune response	479	0.508025731571494	1.41039799136333	0.000696115031451907	0.0560528446967618	0.0534909445220939	992	tags=14%, list=7%, signal=13%	HLA-DQB1/LAPTM5/PLCG2/CD74/IRAK3/SLC11A1/THEMIS/C1QC/TLR3/A2M/CD14/PTPRC/ARG2/C1QB/RHBDF2/CYBA/TNFAIP3/FGL2/LYN/HAVCR2/FES/HLA-DRB1/TNFRSF1B/GPX1/PIK3AP1/GPS2/TLR1/MICB/TLR6/CNR1/LGALS9/FYB1/ITGB2/C3/MEF2C/LGALS3/PRKCB/PTPN6/DRD2/FZD5/C5AR1/THEMIS2/LCP2/ITGAM/MICA/PTPN22/CLEC4G/IL27RA/CD200R1/PARP3/IRAK2/IRF1/SLC39A10/TLR5/LY96/TNFRSF14/NR4A3/SHLD1/YES1/SLC22A13/DAB2IP/PPARG/TKFC/CTSS/NCKAP1L/NFATC2/STX4	1.27171973343585	Hippocampus	FALSE	> 0.05
GO:0002250	adaptive immune response	212	0.556794443326264	1.43576716111705	0.00340798300418998	0.128573904248986	0.122697422697778	979	tags=18%, list=7%, signal=17%	HLA-DPA1/HLA-DQB1/CD74/SLC11A1/THEMIS/C1QC/CX3CR1/PTPRC/ARG2/C1QB/TNFAIP3/LYN/TNFRSF13C/HLA-DMA/HAVCR2/HLA-DRB1/TNFRSF1B/SIGLEC10/MICB/SIPA1/C3/MEF2C/PRKCB/PTPN6/FZD5/IL17RA/MICA/CLEC4G/IL27RA/PARP3/IRF1/TNFRSF14/IL6R/SHLD1/SLC22A13/RAPGEF4/CTSS/NCKAP1L	0.911164559684478	Hippocampus	FALSE	> 0.05
GO:0045087	innate immune response	409	0.491946892782864	1.35704764966829	0.00438574810520387	0.147881943922343	0.141122986727317	992	tags=14%, list=7%, signal=13%	HLA-DPA1/PLCG2/CD74/CYBB/IRAK3/TRIM22/GCH1/SLC11A1/C1QC/TLR3/A2M/CIITA/CD14/CX3CR1/ARG2/C1QB/CSF1R/CYBA/TNFAIP3/LYN/HAVCR2/FES/MRC1/IRF8/GBP4/SIGLEC10/TLR1/TMEM106A/TRIM38/TLR6/EDN1/LGALS9/FRK/TRIM58/C3/LGALS3/PTPN6/DRD2/IL17RA/NOS2/ITGAM/MICA/PTPN22/ARID5A/SDHAF4/CITED1/IRF1/TLR5/LY96/TNFRSF14/CARD8/YES1/DAB2IP/PPARG/TKFC/SLA/STX4	0.850402240705265	Hippocampus	FALSE	> 0.05
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	155	0.517003371116038	1.28192903617328	0.0668896321070234	0.593535469107552	0.566407878523981	1220	tags=18%, list=9%, signal=17%	HLA-DPA1/HLA-DQB1/CD74/SLC11A1/C1QC/PTPRC/C1QB/TNFAIP3/HLA-DMA/HAVCR2/HLA-DRB1/TNFRSF1B/C3/MEF2C/PTPN6/FZD5/MICA/CLEC4G/IL27RA/PARP3/IL6R/SHLD1/SLC22A13/NCKAP1L/TCIRG1/CD4/PRKCQ/IL13RA2	0.246870714400749	Hippocampus	FALSE	> 0.05
GO:0016064	immunoglobulin mediated immune response	75	0.562086872219083	1.27882513974801	0.110332749562172	0.695538832002587	0.663749168786821	843	tags=17%, list=6%, signal=16%	HLA-DPA1/HLA-DQB1/CD74/C1QC/PTPRC/C1QB/HLA-DMA/HLA-DRB1/C3/PTPN6/IL27RA/PARP3/SHLD1	0.177996009777176	Hippocampus	FALSE	> 0.05
